,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
906,nm1471610,Joshua David Anderson,\N,\N,"actor,producer",tt0385124,-0.42959625,8.578458
907,nm4897447,Jody Spearman Thompson,\N,\N,camera_department,tt0858422,1.007169,9.213682
908,nm5960670,Ho Jun Lee,\N,\N,"animation_department,miscellaneous","tt0491703,tt0260602,tt2967578,tt0259141",6.760625,2.949969
909,nm1451014,Emilie Puech,\N,\N,,"tt0380098,tt10165378,tt0206470",7.407898,6.9576902
910,nm0851051,Franco Tata,\N,\N,"camera_department,cinematographer,actor","tt1245526,tt1386703,tt0159097,tt0483726",3.4541216,8.964778
911,nm6131997,Hugo Mendes,\N,\N,actor,tt3383256,3.4333131,9.166964
912,nm2718202,Robert Werner,\N,\N,"miscellaneous,art_department",tt0493949,1.2235662,6.8910103
913,nm6782482,Gustavo Bento,\N,\N,transportation_department,"tt3006814,tt2495980",3.3290262,9.283864
914,nm14152639,Jonathan Solis,\N,\N,actor,tt22852846,1.8757669,7.639335
915,nm3607089,Martin Schfli,\N,\N,transportation_department,tt0185906,1.4616647,6.673932
916,nm7729531,Ya. Maria,\N,\N,,\N,5.8235936,8.044409
917,nm4678449,Napoleón Quintana,\N,\N,art_department,tt2061636,3.8758218,9.591148
918,nm9433202,Marie Dorémus,\N,\N,"assistant,talent_agent",\N,7.4011164,7.248136
919,nm10279515,Barbara Crais,\N,\N,,\N,8.792609,7.794235
920,nm6635090,Mark Lindow,\N,\N,"assistant_director,script_department",tt3757392,0.559137,7.658988
921,nm8790688,Adauto José de Brito da Silva,\N,\N,art_department,tt5513440,3.5930483,8.921228
922,nm4219597,Jerry Pulles,\N,\N,actor,tt1632479,0.7014243,7.9300838
923,nm6427209,Ryan Smith,\N,\N,"composer,actor","tt3667196,tt21057778",-0.86534524,9.714832
924,nm14993185,Geet Singh,\N,\N,costume_designer,tt16211184,4.263214,2.9994957
925,nm2482222,Linda Curtis,\N,\N,actress,tt0148753,8.605951,8.2748575
926,nm6181246,Tommaso Prennushi,\N,\N,miscellaneous,tt1629747,2.7751563,6.4091105
927,nm1637770,Comino Jején,\N,\N,"writer,director","tt1946184,tt6348994,tt0847475,tt0411207",3.9788873,5.633436
928,nm7553375,Pierre Da Silva,\N,\N,,\N,3.4359777,8.904594
929,nm14612294,Kirstin Murray,\N,\N,,tt6168110,7.1529756,8.921251
930,nm9153197,Shafiq,\N,\N,transportation_department,tt6883560,3.7640028,3.8144443
931,nm14764358,Peter Hua,\N,\N,actor,tt22393540,0.71480274,6.2169776
932,nm10639652,Lubos Vondrácek,\N,\N,actor,tt10227576,2.7934515,5.5025177
933,nm13012240,Jordyn Santiago,\N,\N,,\N,5.271679,8.837079
934,nm6280975,Fernando Cowan,\N,\N,,\N,-0.50463134,8.714818
935,nm10674104,Ramazan Özatli,\N,\N,actor,tt9540596,4.0174327,4.153564
936,nm4795991,Ava Kolker,2006,\N,"actress,producer","tt5726086,tt0795461,tt2543796,tt1844624",6.89964,8.0103655
937,nm8846784,Adam Pelavin,\N,\N,,\N,1.3644431,9.519902
938,nm0180135,Enrique Cornejo Villanueva,\N,\N,"director,actor,writer",tt0018121,3.6728683,9.534528
939,nm10315140,Özkan Dinar,\N,\N,"miscellaneous,transportation_department","tt9111010,tt8961058",4.296579,4.952506
940,nm8699407,Katie Veerapen,\N,\N,"miscellaneous,camera_department,cinematographer","tt6145076,tt14663974,tt8905152,tt7956392",7.109589,8.294742
941,nm4878712,Matthew Sauer,1989,\N,"producer,actor,production_designer","tt1948552,tt3541968,tt2386203,tt2359267",-1.4220853,8.380488
942,nm7644348,Ivan Roman,\N,\N,"sound_department,location_management","tt4730632,tt16238838,tt5176196,tt5015984",2.3898542,5.253795
943,nm13384500,Tflow,\N,\N,music_artist,\N,4.3870654,6.6034427
944,nm8376530,Yaqui Núñez-del Risco Mejía,\N,\N,,"tt6870226,tt5958412",3.957018,9.694563
945,nm7031415,Wayne Uptown Johnson,\N,\N,"cinematographer,actor,editor","tt4327706,tt9647608,tt4327728",0.23154293,8.64359
946,nm6973343,Lucia Masters,\N,\N,make_up_department,"tt4199822,tt4317924",5.999516,7.9366064
947,nm5390074,Jeff Sewing,\N,\N,"actor,writer,producer","tt3140046,tt1159866,tt2467412",-0.29828915,6.8806643
948,nm5235571,Farah al Khartoum,\N,\N,editorial_department,tt2355800,3.6944082,4.19214
949,nm10438013,Alexander Stimman,\N,\N,actor,tt6706036,1.0135536,7.473146
950,nm12226916,Felix Sanz,\N,\N,miscellaneous,tt0140883,2.734532,9.426187
951,nm14297643,Glen Meel,\N,\N,sound_department,tt23897248,-0.42424086,8.866356
952,nm2084216,Jason J. Gullickson,\N,\N,"producer,actor,cinematographer","tt0486252,tt1140855,tt1161635,tt1366915",0.54516387,9.093792
953,nm12060248,Fad Dor,\N,\N,assistant_director,tt13385002,4.2566605,5.3644514
954,nm13706243,Hélder Antunes,\N,\N,actor,tt19244966,3.8410318,6.1529975
955,nm0699309,Stephen Prutting,\N,\N,actor,"tt0101388,tt0084805,tt0101136,tt0098904",-0.5807685,7.173534
956,nm14858196,Beth Atkinson,\N,\N,actress,tt27759762,8.09962,8.738153
957,nm2759170,Ferran Ruiz,\N,\N,"stunts,actor","tt1079450,tt1843281",3.7209804,9.740322
958,nm0864807,Anne Toba,\N,\N,editorial_department,tt0120300,7.6020474,7.1712184
959,nm2964879,Rachel Bedford,\N,\N,actress,tt1210518,8.088714,9.348808
960,nm0067288,Heinrich Beisenherz,1891,1977,"production_designer,art_director,art_department","tt0033632,tt0131466,tt0036066,tt0031264",1.5618377,6.460613
961,nm7196156,Corinne DeBerry,\N,\N,make_up_department,"tt2660888,tt0803096,tt3717490,tt6920084",6.66736,8.15426
962,nm3662920,Aishwarya Sabnis,\N,\N,actress,tt0111596,4.520725,3.6664488
963,nm5009100,Meili Hefner,\N,\N,producer,tt2359357,3.2556105,6.283569
964,nm1760198,Tania Jeudy,\N,\N,actress,"tt1141250,tt0426987",5.334723,6.644165
965,nm2450026,Anna-Lisa Pewe,\N,\N,,tt0763854,7.212815,7.317503
966,nm8926558,Ron Massung,\N,\N,camera_department,tt6763994,0.64066184,9.159094
967,nm7262321,Kelly Bedwell,\N,\N,actress,"tt5634442,tt4586336",6.992759,9.51153
968,nm12203110,P. Primus,\N,\N,"director,writer,producer",tt13775936,0.89018035,7.030003
969,nm10343766,Anastasia Shumey,\N,\N,actress,\N,6.0883718,6.818277
970,nm9389890,Will Bryson,\N,\N,"special_effects,editor","tt7866988,tt7586938",-0.9213042,7.017332
971,nm6217908,Aaron Coady,\N,\N,actor,tt3466768,0.08921639,9.628738
972,nm2054006,Charles Kuzela,\N,\N,special_effects,"tt0359013,tt0120667,tt0251075,tt0402901",1.6597236,6.186573
973,nm2712421,Ventura Capela,\N,\N,"cinematographer,camera_department","tt1066335,tt0132437",3.1765456,9.567157
974,nm11504110,Silvina Zeoil,\N,\N,actress,tt4073582,4.1584663,5.726208
975,nm12678418,Irish Beason,\N,\N,make_up_department,tt13369912,-0.6080635,9.706831
976,nm5111550,David Beggs,\N,\N,actor,tt1426320,0.14846106,7.2843223
977,nm1670974,Genadi Zharov,\N,\N,actor,tt0366703,3.061534,5.2789736
978,nm1509605,Larry Garmon,\N,\N,art_department,"tt0252501,tt0472027",1.379512,8.934024
979,nm10930828,Jack Feider,\N,\N,actor,tt10843280,-1.8147665,8.988826
980,nm5159109,Peter 'Tank' Hancox,\N,\N,transportation_department,"tt5015548,tt1439572",0.71217334,6.2021637
981,nm9684108,Adnan Özbek,\N,\N,actor,"tt0421384,tt6369468",3.4961753,4.3972464
982,nm4682279,Todd Christopher Lucia,\N,\N,actor,tt2042559,-1.5111024,9.936804
983,nm1480999,Charles Dumolin,1952,2019,composer,"tt0386190,tt0385682",1.3642398,7.9938273
984,nm4953416,Sandra Evans,\N,\N,,\N,7.6278577,7.740161
985,nm14469269,Matt Ham,\N,\N,miscellaneous,tt26237664,-1.6630112,8.552558
986,nm13705555,Sharon Zollner,\N,\N,,"tt17519494,tt17506642",7.7566533,8.373285
987,nm2513021,Tyler Givens,\N,\N,"actor,editor","tt20859864,tt0819677,tt28103080",0.024585808,10.193199
988,nm2580382,Fyfe Dangerfield,\N,\N,"soundtrack,actor,composer","tt2208144,tt0455538,tt1367098",1.6661946,7.7382298
989,nm10963615,Ljudmila Sawtschuk,\N,\N,,tt0286398,5.6721654,6.4949684
990,nm10968894,Noel Murphy,\N,\N,actor,tt2937186,-0.7370012,9.737785
991,nm9119834,Keith Edwards,\N,\N,actor,tt7122270,0.37170488,9.194713
992,nm14188799,Bruno Veloso,\N,\N,miscellaneous,tt14881288,3.1678069,8.381482
993,nm2461393,Alex Diaz,\N,\N,actor,tt0906768,2.7284727,9.889661
994,nm8431859,Kelly Richie,\N,\N,producer,tt6055910,6.9542117,9.501629
995,nm1655308,Eric Scarlett,\N,\N,,"tt0416351,tt0346343,tt5212546",-0.9271789,8.611303
996,nm12501775,Becky Perry-Leshaw,\N,\N,actress,"tt15691960,tt11734316,tt21197170",7.299509,9.474698
997,nm9093062,Ángel Ayuso Fernández,\N,\N,"art_department,miscellaneous",\N,5.2098575,8.274446
998,nm10059019,Ryan Kaminky,\N,\N,actor,\N,-0.7518939,9.969551
999,nm1352253,Michael F. Walz,\N,\N,miscellaneous,tt0360390,0.8173159,8.105349
1000,nm3999634,Igor Tarasov,\N,\N,"sound_department,editor","tt5756530,tt2093100,tt12077076,tt9738784",2.5477242,5.3201003
1001,nm0194139,Adam Cvijanovic,\N,\N,actor,tt0120244,2.6947188,5.2929487
1002,nm8324981,Danielle Smith,\N,\N,,tt4742812,7.2978153,8.958836
1003,nm7409649,Kailyn Leilani,\N,\N,actress,tt4795810,6.7839575,9.058805
1004,nm13391470,Wesley Macdonald,\N,\N,miscellaneous,tt10324528,-0.46168855,9.241562
1005,nm7652108,Vincent Du,\N,\N,"director,producer","tt26812754,tt5108932",2.4745212,7.670676
1006,nm8926305,Luca De Rosa,\N,\N,"editor,miscellaneous","tt5766536,tt10932952",3.3558154,8.244442
1007,nm1631814,Matt Harward,\N,\N,actor,tt0408183,-1.5528849,8.546062
1008,nm3707376,Catherine Kerr-Phillips,\N,\N,"miscellaneous,assistant_director,writer","tt27251227,tt12226110,tt4304832,tt5722832",7.9457603,8.336161
1009,nm13961593,Susan Barnes,\N,\N,,tt0094574,8.539557,7.9419155
1010,nm12567284,Jackie Martinez,\N,\N,costume_department,tt12893852,3.9187455,10.318452
1011,nm14609043,Nina Brander,\N,\N,,tt0368470,7.0322,7.7750406
1012,nm6596889,Kristen Larsen,\N,\N,art_director,"tt3868860,tt5247052,tt2245386,tt4612286",7.2188616,7.9381638
1013,nm2733025,Bryan Shepard,\N,\N,cinematographer,"tt2303200,tt0773771",0.14193627,9.037099
1014,nm12173428,Wang Liang Chun,\N,\N,"cinematographer,editor",tt13700776,7.5025096,2.8842819
1015,nm3165235,Charlotte Hilton,\N,\N,actress,"tt0280330,tt1046904",8.064541,9.189231
1016,nm7068998,Susan Reynolds,\N,\N,transportation_department,tt4364860,8.434029,8.012542
1017,nm4261796,Victor Hugo Nasser,\N,\N,camera_department,"tt2339732,tt1813230,tt6354648",3.3317862,3.8596256
1018,nm3464334,Jeff Steelman,\N,\N,actor,tt1440747,0.43862423,7.7024584
1019,nm13512790,Pauline Sprague,\N,\N,producer,tt18278232,8.261128,7.871725
1020,nm4894826,J. Dupont Jasmin,\N,\N,,\N,2.7309482,7.3102255
1021,nm0594586,Scott Mizgaites,\N,\N,"art_department,special_effects","tt0472062,tt0120689,tt0111161,tt0796366",-1.0304718,7.682206
1022,nm7932924,Jenny Cole,\N,\N,producer,tt5475490,7.478594,9.792314
1023,nm3908474,Irene Ariz,\N,\N,set_decorator,tt1651056,6.810466,7.826424
1024,nm7606086,Nicholas Tarry,\N,\N,actor,tt3476576,2.6681268,8.211537
1025,nm6841466,Rick Bower,\N,\N,,\N,-0.36554262,7.7016883
1026,nm5229628,Rudy Saco,\N,\N,actor,tt0343766,3.0503826,9.497758
1027,nm2900024,Nina Srivasatava,\N,\N,casting_department,"tt0433416,tt0449999",5.011864,3.689737
1028,nm6209734,Chantel Rahme,\N,\N,make_up_department,"tt3458814,tt5330762",7.8826895,8.344074
1029,nm1481777,Faidra Manousakidou,\N,\N,"production_manager,production_designer,producer","tt0385410,tt1113765,tt1303671,tt0268087",5.355047,6.3482704
1030,nm0058910,Timothy Bartlett,\N,\N,actor,"tt0903624,tt0112073,tt0106156,tt2310332",-0.10768386,10.172495
1031,nm1755645,Stephanie Zeitlin,\N,\N,"producer,editorial_department,miscellaneous","tt1747551,tt0285335,tt1229467,tt1554330",7.3226795,8.696554
1032,nm5121822,Jan Kohl,\N,\N,"actor,transportation_department,camera_department","tt3044992,tt2435090,tt2242682,tt2714680",2.5826676,6.05733
1033,nm5513526,Tobias Borvin,\N,\N,"actor,writer","tt7715754,tt14439652,tt3812380,tt1437354",1.043447,9.099048
1034,nm5646237,Diamond Artest,\N,\N,actress,tt2737290,6.670779,9.774053
1035,nm2276276,Jake Macapagal,\N,\N,"actor,casting_department,producer","tt1845838,tt4766568,tt16277846,tt8512120",-1.0457525,9.123897
1036,nm5171401,Jack Bennett,\N,\N,camera_department,tt1562244,-1.7112772,8.96932
1037,nm2028896,Claudia Cuevas,\N,\N,"miscellaneous,casting_director,art_department","tt0478393,tt8489522,tt0469247,tt3070106",5.8572154,8.372495
1038,nm2765201,Alexis Brunet,\N,\N,sound_department,tt0213231,6.109686,9.13676
1039,nm9874512,Anna Lívia Marques,\N,\N,producer,tt8488268,7.0332627,7.146462
1040,nm14505121,Fernando Sepúlveda,\N,\N,,tt8883484,3.8819423,9.459649
1041,nm3359313,Martha Livingstone,\N,\N,music_department,tt1391811,8.353018,7.898084
1042,nm3729595,Adam Keltie,\N,\N,"miscellaneous,sound_department,producer","tt3112280,tt8910870,tt2219008,tt1880654",1.3352908,9.541807
1043,nm9371314,Lightsen,\N,\N,actress,tt7401948,3.455958,5.2445517
1044,nm6326178,Erin Cunningham,\N,\N,actress,"tt7656770,tt3568600",7.997993,8.814789
1045,nm7992106,Ray Shepherd,\N,\N,,tt5506330,0.41488642,9.00337
1046,nm14456641,Poonam Sagar,\N,\N,,\N,4.498146,4.374532
1047,nm1707627,Ben Grant,\N,\N,sound_department,"tt0290747,tt0285006,tt0387736,tt0402247",-1.3630291,7.9484305
1048,nm7737723,Lee Major,\N,\N,producer,tt3780360,-0.34965795,10.395883
1049,nm3923560,Harumi Yokoyama,\N,\N,production_manager,tt1661873,6.3065896,4.6610427
1050,nm9571073,Kallen Gardner,\N,\N,"art_department,camera_department,costume_department","tt1502407,tt5500218,tt6443346,tt11145118",0.12836705,9.364372
1051,nm9780945,Sukhesh Mishra,\N,\N,actor,"tt7180544,tt13131232",4.2646832,3.29626
1052,nm14601246,Théodore Otway,\N,\N,producer,tt26908582,1.0858425,8.366666
1053,nm1435673,Sally Marie Hallam,\N,\N,writer,tt0184743,8.259549,8.384747
1054,nm8969428,Aram Hamparian,\N,\N,,tt0823668,3.6388354,3.7706318
1055,nm8111268,Chy Chi,\N,\N,"assistant_director,camera_department,script_department","tt5849760,tt10544892,tt5678904",6.898065,3.183703
1056,nm1733829,L. Isayeva,\N,\N,editorial_department,"tt0108235,tt0104853",5.7771564,6.613706
1057,nm5391962,Robert Grace,\N,\N,writer,tt2529090,0.8104288,7.89923
1058,nm0226589,Kevin Dignam,\N,\N,actor,"tt0143057,tt0384766,tt0234321,tt0339907",0.1052839,9.762092
1059,nm1205934,Matty Nematollahi,\N,\N,sound_department,"tt1242549,tt0326384,tt1362481,tt2415848",5.8288155,4.802596
1060,nm5281066,Roni Aguilar,\N,\N,miscellaneous,tt2404836,5.9510818,7.9648094
1061,nm2791299,Rene Garcia,\N,\N,"production_manager,miscellaneous","tt0129924,tt0131704",4.049,9.944868
1062,nm10723728,Joey Austria,\N,\N,director,tt10397970,2.074382,8.624034
1063,nm7255195,Justas Rinkevicius,\N,\N,production_manager,tt4596418,3.4364955,6.0342035
1064,nm1664203,B'Ahn,\N,\N,miscellaneous,tt0411463,4.5835223,4.1557903
1065,nm0625288,David Nelson,\N,\N,actor,"tt0103488,tt0098800,tt0090481,tt0092400",-0.45976663,7.633057
1066,nm11184808,Jordan Boskov,\N,\N,,tt11401326,2.2764351,5.6888347
1067,nm5565385,Trideep,\N,\N,actor,tt2762762,4.348792,6.3089423
1068,nm9178235,Fani Palioura,\N,\N,actor,tt7216734,4.7663093,4.368515
1069,nm14028099,David Goodman,\N,\N,"cinematographer,editor,sound_department",tt22020452,0.040582374,7.293517
1070,nm5344591,Romy Rohling,\N,\N,art_department,"tt0806901,tt1194235",0.3141422,9.100168
1071,nm1024071,Ernesto Camacho,\N,\N,actor,tt0290189,3.7178183,9.57607
1072,nm14467403,Martin Kuusik,\N,\N,art_department,tt12739994,1.6069603,6.2844896
1073,nm0303434,Gayle Galvez,\N,\N,"director,actress",tt0072506,6.0662174,8.151277
1074,nm14766619,Anastasiya Zherdeva,\N,\N,actress,"tt21346350,tt26655696,tt27541316",4.513483,5.504724
1075,nm0398710,Melissa Hrvoic,\N,\N,stunts,tt0118942,8.278872,9.501216
1076,nm1672899,Masayoshi Kawashima,\N,\N,"animation_department,art_department","tt0423429,tt0418593",6.3181105,4.6512685
1077,nm5704709,Kaitlin Churchill,\N,\N,"production_designer,art_department,set_decorator","tt3378320,tt3858610,tt2947572,tt3712734",6.868804,9.153711
1078,nm12888630,Satoshi Imamura,\N,\N,actor,tt14650246,6.570528,4.607887
1079,nm0914502,Anthony Watson,\N,\N,actor,"tt0088604,tt0918546,tt1232319,tt0086734",0.11964563,8.983635
1080,nm15018925,Alya Rucker,\N,\N,actor,tt2953180,6.445557,7.961096
1081,nm1980980,Scarlett Hill,\N,\N,"director,actress,producer","tt11160090,tt11159612,tt0184122,tt11884632",6.9837847,9.146845
1082,nm9865056,Cisco Keanu Hoberock,\N,\N,actor,"tt15836868,tt8395350,tt8430960",-0.1276794,7.5948033
1083,nm7827712,Master Zubaer,\N,\N,actor,tt3100232,3.3170314,4.5296526
1084,nm1474132,Zbigniew Mazur,\N,\N,"cinematographer,camera_department","tt2284991,tt10977002,tt1039883,tt0441074",2.7709012,5.5224113
1085,nm6794404,Antoine van der Straeten,\N,\N,"director,writer,producer",tt4062026,1.5292383,5.7925606
1086,nm9323022,Krisztián Károlyi,1991,\N,actor,"tt12239316,tt0446224,tt5324938,tt6609088",2.4587731,5.9686604
1087,nm0196481,Phillip Dacchille,\N,\N,actor,"tt0091895,tt0092285",1.6909035,7.7739825
1088,nm1151155,Anna Starostová,\N,\N,"actress,music_department","tt0242086,tt0244131,tt25276048",6.4480915,6.914115
1089,nm9010153,Alyzee,\N,\N,actress,"tt6918398,tt7895224,tt13357878",3.681721,4.9713035
1090,nm10049443,Renny Carroll,\N,\N,"actor,music_department",tt8843998,-0.54695404,9.697637
1091,nm7056508,Jose Romero,\N,\N,camera_department,"tt4392454,tt4413504,tt4177822",3.4778311,9.94167
1092,nm4977940,S. Kalani Brady,\N,\N,,tt2234517,2.5151165,6.027475
1093,nm11059784,Andy Kerr-Wilson,\N,\N,writer,"tt11382988,tt11186064,tt11136066,tt11136016",-0.55335456,7.9997187
1094,nm13034871,James Kenny,\N,\N,actor,tt9263762,-0.72015196,8.683662
1095,nm13387455,Arulappu Robinhood,\N,\N,actor,tt18154808,5.4757295,10.319315
1096,nm14590153,Scott Grant,\N,\N,"director,writer",tt26787265,-1.1264101,7.9696827
1097,nm3957762,Cora Larson,\N,\N,actor,tt1677669,7.5595474,8.935227
1098,nm2690437,Jennifer Gauthier,\N,\N,camera_department,tt1050236,7.4837847,10.031401
1099,nm14363709,Tony L'Huillier,\N,\N,,tt0283172,1.4577134,10.056908
1100,nm9711571,Terrill Dahl,\N,\N,actress,tt8158874,7.5964413,8.141577
1101,nm4493269,Eduardo Cluj,\N,\N,,tt1954570,3.2462566,9.287756
1102,nm7574157,Brandie Evans,\N,\N,actress,tt4981700,6.7809396,8.842944
1103,nm11837766,Luis E. Esparza,\N,\N,,\N,3.7885423,9.490122
1104,nm13278702,Kaslit,\N,\N,actress,tt9850264,4.6978235,4.1091995
1105,nm10867818,Philippe Le Tanno,\N,\N,,tt1182351,2.64467,7.5774813
1106,nm5910480,Laurenn Bonis,\N,\N,make_up_department,tt3147740,6.6724305,8.778113
1107,nm5017820,Leah Hall,\N,\N,actor,"tt2358693,tt8761062",7.351424,9.326338
1108,nm13689048,Atsushi Hirai,\N,\N,assistant_director,tt19846260,6.2383885,4.6666417
1109,nm13721403,Åke Edström,\N,\N,director,tt20784498,3.0189488,6.041924
1110,nm0482291,Sundara Lakshmi,\N,\N,actress,tt0246277,4.690676,3.3750777
1111,nm14916512,Ralph Leonard Destua,\N,\N,miscellaneous,tt27703325,2.6180358,7.9030795
1112,nm6065799,Melanie McDonald,\N,\N,,\N,7.559198,9.109547
1113,nm7690577,Jong Suk Bok,\N,\N,animation_department,"tt2768084,tt10758092,tt5155176",6.4644804,2.980072
1114,nm4693859,Lorian DiNatale,\N,\N,actress,tt2027232,4.939064,6.2813983
1115,nm0097803,Martial Boschero,1939,\N,"actor,producer,production_manager","tt2214747,tt0080450,tt0065761,tt0077252",3.3586128,9.176744
1116,nm5845328,Sam Black,\N,\N,producer,tt2357748,1.7901356,10.285895
1117,nm6655207,Daniel Kurtz,\N,\N,actor,tt3890602,1.5469431,8.005636
1118,nm3438003,Joan Prous,\N,\N,cinematographer,tt1427914,5.972942,7.332584
1119,nm2428954,Irja Laine,\N,\N,costume_designer,tt0125071,5.6349664,7.169395
1120,nm7735577,Sarah Owusu-Addai,\N,\N,actress,tt3655682,6.591652,7.2652607
1121,nm12187832,Mara Cromer,\N,\N,,tt0370166,6.608133,8.572805
1122,nm8073110,Arnold Mario Kaunang,\N,\N,music_department,tt5621348,6.4874277,4.695729
1123,nm12882034,Captain Plexx,\N,\N,director,\N,-1.6247767,8.868909
1124,nm12806702,Kori Hallows,\N,\N,actress,tt15150370,5.5917788,4.8929625
1125,nm1962276,Claude Taylor III,\N,\N,actor,tt0100171,0.2486325,10.450118
1126,nm3413754,Vidu Gunaratna,1980,\N,"cinematographer,camera_department,editorial_department","tt2846886,tt2679576,tt4288740,tt4037976",4.575524,4.485193
1127,nm7773728,Dennis Brock,\N,\N,transportation_department,tt0372873,0.8989323,8.3483305
1128,nm11287145,Joel Echeverria,\N,\N,"manager,talent_agent",\N,-0.86305654,7.9572835
1129,nm1213372,Levin,\N,\N,"camera_department,actor,soundtrack","tt13298992,tt1819647,tt1936911",1.0377192,7.35079
1130,nm11302602,Wendy Tayloe,\N,\N,,\N,7.4989185,8.325252
1131,nm10170148,Steve Ellen,\N,\N,,tt9081368,-1.0694,7.2807865
1132,nm2086430,Jefferson Vieira,\N,\N,actor,tt0486937,3.5049524,9.025635
1133,nm14944648,Hiromitsu Minakami,\N,\N,production_designer,\N,5.7449355,4.7867227
1134,nm9925094,James J. Rawls,\N,\N,,tt6942200,-0.03616374,8.755202
1135,nm8440698,Silke de Block,\N,\N,"make_up_department,costume_department",tt6065028,3.456554,7.0658803
1136,nm11785698,Phoebe Akinwale,\N,\N,,\N,8.137557,8.993112
1137,nm4085952,Charlotte Driesen,\N,\N,actress,tt1382725,8.189922,9.137318
1138,nm2594186,Greg Thompson,\N,\N,miscellaneous,tt0083452,1.0760789,9.061672
1139,nm3334385,Chuck Kyle,\N,\N,actor,tt1337163,-0.48055208,9.873572
1140,nm12316504,Philippe Tolet,\N,\N,actor,tt13093990,2.661733,7.584754
1141,nm6618918,Julian Cawdrey,\N,\N,actor,tt0416398,2.3798096,9.2625475
1142,nm10945770,Mahi Khan,\N,\N,actress,"tt27470770,tt27470626,tt10883182",3.5801497,3.9398324
1143,nm2583463,James Arup,\N,\N,miscellaneous,"tt5753740,tt0390249,tt2329236",-0.06157688,8.91889
1144,nm1234906,Kristine Willey,\N,\N,,\N,7.134582,8.292038
1145,nm5738775,Jozef Tiran,\N,\N,assistant_director,tt0050760,2.5313265,5.7928905
