,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
2752,nm5193095,Mateusz Kwiatkowski,\N,\N,actor,"tt1094354,tt0262975,tt0386946,tt0182607",43.392956,46.829025
2753,nm2492665,Makiko Takane,\N,\N,production_manager,tt0106417,87.257454,-4.514849
2754,nm12158821,Guy Palumbo,\N,\N,,tt0445904,-35.671265,-26.547466
2755,nm4874095,Tracy Hogden,\N,\N,actress,tt2188945,9.628247,-50.953453
2756,nm8406567,Fareeha Khan,\N,\N,"actress,writer","tt8499852,tt11384008,tt10524628,tt6025512",57.667126,-13.302035
2757,nm1821455,Chris Washburn,\N,\N,actor,tt0050051,-80.167046,-7.231838
2758,nm12195706,Tuomas Komu,\N,\N,actor,"tt21109090,tt13751958",73.326485,21.36648
2759,nm0652241,Jeff Osser,1959,\N,actor,"tt9292236,tt0077440,tt0081777,tt0079822",-64.84087,-21.411366
2760,nm7864640,Revsan Genc,\N,\N,actress,"tt6164342,tt5356804,tt17080438",26.175453,7.723489
2761,nm0209204,Mariano de la Cruz,\N,\N,actor,"tt0089499,tt0099167,tt0980672,tt0111249",7.397438,72.939285
2762,nm10507750,Isaac Nascimento,\N,\N,actor,tt7216748,21.485613,67.55715
2763,nm6870727,Sachin Gujjar,\N,\N,"actor,costume_department","tt3796006,tt5154096,tt4430212",70.89169,-17.332733
2764,nm10329522,Monica Brown,\N,\N,,\N,-10.269663,25.512474
2765,nm4582849,Paul Shick,\N,\N,miscellaneous,tt2006178,-70.35318,9.612015
2766,nm12363476,Roberto Zayas,\N,\N,miscellaneous,tt14142766,-10.4788265,52.969803
2767,nm10535701,John Mark Tillmann,\N,\N,,\N,-24.117657,-24.293566
2768,nm2819696,Carol Sewell,\N,\N,miscellaneous,tt2120152,-3.8482666,3.2582603
2769,nm8572782,Aad Verstraelen,\N,\N,animation_department,tt1181840,-6.026853,33.436344
2770,nm5123788,Josephine Watson,\N,\N,actress,"tt2229462,tt7204382",-31.941563,5.399316
2771,nm2071761,Keith Williams,\N,\N,"visual_effects,miscellaneous","tt0309212,tt0484396",-29.835423,-18.958403
2772,nm2611305,Zack Hopkins,1986,\N,actor,"tt0115376,tt0115151,tt0127702,tt0182617",24.029287,-6.296644
2773,nm13693030,Colleen Rea,\N,\N,miscellaneous,tt19885888,4.300017,6.1841245
2774,nm9623389,Keyana Hemphill,\N,\N,,\N,-11.395285,5.2715864
2775,nm11115300,Ethan Schachinger,\N,\N,,\N,22.008224,-8.168845
2776,nm7903876,Ashley Genrich,\N,\N,,tt5439712,-20.403812,5.6493635
2777,nm12771077,Pablo Perez,\N,\N,actor,tt15077068,-3.0955417,71.576355
2778,nm5983392,Katie Carpenter,\N,\N,actress,tt3225656,-13.02928,-2.5399494
2779,nm8957506,Noah Stickney,\N,\N,actor,"tt6832736,tt8110730",-25.104347,5.7669296
2780,nm9865577,Kathy Huelsemann,\N,\N,,\N,11.493947,8.760844
2781,nm4926243,Sangeeta Devi,\N,\N,actress,tt0237537,64.49576,-28.90806
2782,nm3590022,Paresh,\N,\N,actor,tt1499700,-14.317918,-51.616516
2783,nm13097236,Renuka Gajjar,\N,\N,producer,tt15863558,59.02768,-15.654363
2784,nm2765137,Gonzalo Matto,\N,\N,"sound_department,miscellaneous","tt1245510,tt1099207",-15.2446165,72.78691
2785,nm8944328,Jaime Luna,\N,\N,"actor,writer,script_department","tt9893266,tt10695464,tt6815524",-14.716488,61.48155
2786,nm10721369,Nadya Laska,\N,\N,costume_department,"tt11171166,tt10384246,tt23939106,tt11084664",42.86835,19.440712
2787,nm2449868,Vivian Anopucchi,\N,\N,actress,tt0240779,7.3470273,19.262674
2788,nm7356145,Ben Fenner,\N,\N,music_department,tt0793413,-39.76772,-21.376623
2789,nm9542644,Daniel Buck,\N,\N,actor,"tt8621494,tt5706720",-35.7282,-6.0728726
2790,nm1242848,Miguel Tilli,\N,\N,actor,tt0178235,-12.349337,79.959755
2791,nm6589967,Gautham Geddam,\N,\N,editor,tt3824350,30.880281,16.992277
2792,nm3660511,Paige MacKenzie,\N,\N,producer,tt0343316,-27.101656,13.96413
2793,nm13531568,Michael Kuhl,\N,\N,,\N,-46.517193,7.035055
2794,nm10885653,Roman Matveev,\N,\N,camera_department,tt7626214,45.300186,28.045408
2795,nm10571975,Kaitlin Miller,\N,\N,editorial_department,tt5195724,11.573116,-1.5232986
2796,nm8474383,Julien Beau,\N,\N,"director,art_director,editorial_department","tt28223376,tt5423902,tt12758402,tt27788614",-19.262726,33.35635
2797,nm3594389,Matthew Bennett,\N,\N,miscellaneous,tt1149385,-51.056217,-9.768853
2798,nm0781301,Kimberly Sedgwick,\N,\N,actress,"tt0084986,tt0058796,tt0095802,tt0083486",-11.09263,17.004148
2799,nm1132033,Fernando Cavalcanti,\N,\N,"actor,camera_department,miscellaneous","tt3450700,tt11728390,tt0229150,tt0209622",10.196091,81.40946
2800,nm14037090,Francesco D'Angelo,\N,\N,,\N,5.534758,48.54107
2801,nm8423119,Alex Rosling,\N,\N,"director,writer,editor","tt6046198,tt9872690",-31.753166,-0.33795574
2802,nm1588777,Franciszek Targowski,1908,1980,actor,"tt0051041,tt0070278",42.37148,43.7569
2803,nm10178455,Louisa Maria Boubakri,\N,\N,,\N,10.652067,20.136059
2804,nm7396391,Ivan Calixto,\N,\N,miscellaneous,tt3210388,1.540732,64.02038
2805,nm0877616,Janet Turner,\N,\N,producer,"tt0437043,tt0283640,tt0251497,tt0292809",-21.296995,-17.93489
2806,nm13818980,Jake Breach,\N,\N,camera_department,tt6749290,-20.76926,-46.091957
2807,nm12966583,Ryan Sadler,\N,\N,producer,tt15487506,-51.209038,-3.8930087
2808,nm10986306,Fernando Damaceno,\N,\N,animation_department,tt10946094,9.837177,81.10831
2809,nm8306160,Ryan Atkins,\N,\N,,tt1718437,-51.8177,-5.02829
2810,nm4360700,Debbie Chibuzor,\N,\N,miscellaneous,tt1852977,28.685642,14.478715
2811,nm13728032,Sean Cribbin,\N,\N,producer,tt20857428,-39.808754,2.3767953
2812,nm1550243,Lani,\N,\N,actress,"tt0467995,tt0399922",-10.176187,-56.81526
2813,nm10826758,Carmelo,\N,\N,,tt1470856,11.560592,-20.421497
2814,nm4154671,Andrea Röscher,\N,\N,actress,tt1762375,0.8147174,34.7741
2815,nm5146929,Nils Ekstrom,\N,\N,actor,"tt10204998,tt2255508,tt10970630,tt14396052",28.905521,33.475307
2816,nm8494152,Benedict Donaldson,\N,\N,,\N,6.2555656,-37.332825
2817,nm12648732,David V. Johnson,\N,\N,,\N,3.6005323,-68.51316
2818,nm6061864,William Noel,\N,\N,actor,tt3107030,-29.72467,-24.303251
2819,nm1299424,Melville W. Fuller,1833,1910,,"tt0272253,tt0215977",6.306198,-71.42026
2820,nm5266858,Inaki Gorbena,\N,\N,"director,actor,art_department","tt3093632,tt2390792,tt4243352,tt4716168",46.33499,15.915331
2821,nm14922224,Tatsutarô Hazama,\N,\N,actor,"tt28482258,tt27956149",85.090515,6.8439083
2822,nm11758349,M.D. Rajam,\N,\N,actor,tt12758560,61.306404,-36.508644
2823,nm10211611,Kapoo,\N,\N,,tt9174854,22.896591,-35.578724
2824,nm1161652,Nichael McDonals,\N,\N,camera_department,tt0158671,-7.6751614,12.067062
2825,nm11752192,Claudia Méndez,\N,\N,actress,tt12745722,17.968235,52.035847
2826,nm14781529,George Lock,\N,\N,,tt1737565,-22.52972,-37.650673
2827,nm7535646,Peter Lachnit,\N,\N,,"tt3430150,tt13848584",-37.01465,7.3189945
2828,nm10537554,Kenpachiro,\N,\N,actor,"tt9914828,tt10106144",84.97451,0.27508366
2829,nm3297846,Ken Driesslein,\N,\N,actor,"tt7904362,tt2568868,tt12598744,tt21297868",-32.347466,-29.099363
2830,nm11118647,Amanda Lopez,\N,\N,,\N,2.7651198,-11.424755
2831,nm4207621,Amanda Richardson,\N,\N,"director,cinematographer,editor","tt13636150,tt1788360",2.7712715,-11.422953
2832,nm1164035,Roberto D'Antonio,\N,\N,"actor,make_up_department","tt2363071,tt0287857,tt0363371,tt4143870",-9.200266,50.064053
2833,nm8138933,Anna-Maija Haukinen,\N,\N,,\N,75.537926,23.331644
2834,nm7747062,Spencer Drake,1995,\N,"camera_department,actor,miscellaneous","tt6772802,tt6704972,tt1502397,tt8976710",31.698103,-13.733539
2835,nm0696803,Billie Jo Price,\N,\N,actress,tt0110725,-14.35967,-5.1960773
2836,nm5551839,Natu Nimuee,\N,\N,"director,editor,producer","tt3655456,tt2747458",42.53634,-7.997771
2837,nm8250750,Alex Holm,\N,\N,"camera_department,director,actor","tt12261776,tt7117928,tt9244554,tt14129378",-32.39492,-1.6704227
2838,nm3560223,Eliot Buchan,\N,\N,"director,producer,camera_department","tt4345548,tt1152296,tt2154376,tt1486631",20.907642,-10.651634
2839,nm12563657,Bia Viana,\N,\N,"casting_department,miscellaneous,production_manager","tt5896962,tt1319695,tt10573946,tt10395866",43.6466,-0.4626222
2840,nm14960206,Sarah Hodgson,\N,\N,,\N,-6.7793474,-14.7406025
2841,nm8528034,Pat Lee,\N,\N,,tt3644198,-32.701717,-33.971123
2842,nm14770244,Latifou Afolabi,\N,\N,actor,tt27548442,62.863094,1.19231
2843,nm14808942,Gurpreet Kang,\N,\N,,tt6385418,59.856983,-24.84904
2844,nm3953916,Ute Noack,\N,\N,actress,tt0144050,17.651659,-28.02393
2845,nm9198059,Calvin D. Williams,\N,\N,,\N,5.08262,-67.32145
2846,nm4665735,Michael P. Belanger,\N,\N,"editor,editorial_department","tt1501848,tt0122299,tt2055730",2.2774062,-69.83476
2847,nm9838451,Chun-Yuan Cheng,\N,\N,editorial_department,"tt9900688,tt11262762",43.30922,-60.63693
2848,nm12462350,Vinayak Ghagve,\N,\N,actor,tt14391244,70.19654,-28.256063
2849,nm14665577,Jean-Pierre Carrasso,\N,\N,writer,tt0100337,-28.80553,45.780815
2850,nm0995133,Finn Arden,\N,\N,"editor,sound_department,editorial_department","tt0264241,tt0278873,tt0285871,tt0090356",26.314632,-5.735864
2851,nm12788176,William Nicholson,\N,\N,miscellaneous,tt1922721,-29.664389,-24.163874
2852,nm8004810,Alycia Love,\N,\N,,\N,29.376139,10.336917
2853,nm7612527,Buffy Milner,\N,\N,"actress,writer,producer","tt7714148,tt8427140",3.1538885,-40.61243
2854,nm7965455,Gloria Arndt,\N,\N,,\N,17.33216,-0.82233673
2855,nm14788736,Rama Adityano,\N,\N,actor,tt27601648,62.271473,-32.555367
2856,nm1076255,J.D. Cochran,\N,\N,"editor,director,cinematographer","tt0462021,tt1134669,tt0372914,tt0468533",16.186222,-68.548004
2857,nm0224273,Dino Di Salvo,\N,\N,"production_manager,miscellaneous,producer","tt0056736,tt0058651,tt0060759,tt0075806",24.27939,22.30575
2858,nm13968623,I. Mikhaylov,\N,\N,actor,tt0027239,62.595142,23.144794
2859,nm11503013,Meg Taylor-Roth,\N,\N,actress,"tt12147574,tt12752770",5.8988385,0.79914707
2860,nm8379463,Michael Wallott,\N,\N,actor,tt5988434,-45.43026,7.849206
2861,nm12492696,Justin Wilson,\N,\N,miscellaneous,tt14444182,-63.55382,-10.759656
2862,nm12752084,Charles Montigny,\N,\N,,"tt12010166,tt13503988,tt0446240",-48.365078,-10.041035
2863,nm2320944,Joel Tomar Levin,\N,\N,"editor,director,writer","tt2133243,tt1287337,tt1605670,tt0825484",-19.21568,19.386362
2864,nm7065566,Ruslan Ranjabar,\N,\N,"camera_department,cinematographer,visual_effects","tt6107386,tt4577364,tt6291452,tt4831234",53.457783,29.70843
2865,nm2852863,John Veyhl,\N,\N,actor,tt0988868,-35.326336,10.874601
2866,nm3882536,Rosalinde Kikstra,1987,\N,,"tt1600691,tt1649461,tt1201796,tt0481980",8.003498,28.289436
2867,nm7563156,Simona Di Tucci,\N,\N,actress,tt4503070,8.844658,35.709885
2868,nm3812985,Anandraj Kesavan,\N,\N,miscellaneous,tt1604941,65.44303,-26.229506
2869,nm2780864,Sarah Delamarter,\N,\N,actress,"tt1094662,tt1865471",-5.818947,-13.26268
2870,nm4552868,Rachael Van Veldhuizen,\N,\N,actress,tt1996180,15.15895,28.843824
2871,nm12652650,Keith McKeever,\N,\N,"director,actor,writer",\N,-60.585114,13.355236
2872,nm9660745,Kätrin Kärsna,\N,\N,actress,tt8070038,77.93398,21.36299
2873,nm2875150,Yvonne Winters,\N,\N,miscellaneous,tt0080464,12.241961,5.4547877
2874,nm11504077,John Ingram,\N,\N,,tt0123338,-26.200243,-31.207418
2875,nm8280486,Ruxe-Ruxe,\N,\N,composer,tt5874862,-5.4882936,-56.17818
2876,nm3590222,Paris Uffort,\N,\N,,\N,-31.534771,33.67795
2877,nm12776185,Brant Menswar,\N,\N,actor,tt0101235,1.0325134,-36.632122
2878,nm12174387,Gabriele Henrichs,\N,\N,,\N,-0.9978823,41.982594
2879,nm11236239,Wataru Kori,\N,\N,director,tt11523030,84.260475,0.5625869
2880,nm14309289,Anne-Marie Yogo,\N,\N,actor,tt24057684,-29.670149,49.59255
2881,nm3777027,Jim Bob,\N,\N,,tt1590130,-58.080933,-32.61243
2882,nm11568728,Jeff Ichniowski,\N,\N,actor,tt1530975,-39.016468,11.198209
2883,nm2489001,Abhishek Chhadha,\N,\N,"director,writer","tt3068260,tt0929754,tt1328620,tt10623274",71.652626,-20.471159
2884,nm6022832,Oscar Schöller,\N,\N,actor,"tt3257910,tt6677218",-1.0523394,34.603905
2885,nm6079043,Awi Pawan,\N,\N,music_department,tt8973520,62.953465,-24.807133
2886,nm3510029,Lucy Alvarez,\N,\N,actress,tt0091610,-14.6005945,25.654886
2887,nm1286405,Susan Malden,\N,\N,miscellaneous,"tt0343675,tt6221906,tt0207278,tt1122783",-5.0232286,-3.1578708
2888,nm0112027,Ina Brooks,\N,\N,actress,"tt0005298,tt0005716,tt0007564,tt0008387",26.188139,17.752897
2889,nm9431811,Daniel Gal,\N,\N,actor,tt5144542,-16.999384,-50.91195
2890,nm2778753,Patrick Carr,\N,\N,"producer,production_manager,director","tt13405574,tt5929776,tt6238896,tt5361834",-36.617855,-33.56358
2891,nm10887523,Kenes Karimov,\N,\N,writer,tt9159784,55.44928,6.4012485
2892,nm8545564,Sarii Ikegami,\N,\N,actress,"tt5629032,tt9152012,tt0891520,tt6340500",42.271626,-19.72743
2893,nm9725690,George Lekakis,\N,\N,writer,tt8192384,-38.470146,7.992271
2894,nm12084765,Brandi Smith,\N,\N,miscellaneous,tt13508174,-3.7026145,-20.693277
2895,nm8330354,Nick Holland,\N,\N,,tt1294009,-49.569443,-57.163975
2896,nm10113699,LaTreese Hall,\N,\N,,\N,-33.97561,31.682505
2897,nm7433845,Marcela Ramalho,\N,\N,actress,tt4644530,12.835815,70.562065
2898,nm2329371,Rhiannon Milne,\N,\N,stunts,tt0375920,-18.530966,-2.10034
2899,nm12913382,Bella Taylor Smith,\N,\N,music_department,"tt19782656,tt2334429",16.527699,13.316518
2900,nm14910982,Ian Boto,\N,\N,,\N,-53.35807,7.803973
2901,nm1816842,Manolin,\N,\N,soundtrack,"tt0380506,tt4361334",-13.041061,-54.404736
2902,nm8135616,Andrew Galea,\N,\N,camera_department,tt5709290,-45.86819,-33.081837
2903,nm0541842,Rudolfo Miller Mandl,\N,\N,actor,"tt0477079,tt0163561",5.8952985,38.255604
2904,nm3013543,Lester Towns,\N,\N,,"tt0407423,tt0896893,tt1627023,tt0399708",25.762388,-22.25113
2905,nm10621890,David Flies,\N,\N,"writer,producer",tt10186936,-46.868378,-19.291067
2906,nm3935023,Chris Conlin,\N,\N,,tt1661338,-80.033356,-7.513716
2907,nm5689399,Marianne Curley,\N,\N,,\N,17.541948,7.846042
2908,nm10547185,Tom Shad,\N,\N,,\N,-19.679546,-46.398827
2909,nm5266810,Doug Cheatwood,\N,\N,"composer,producer,director","tt7559128,tt9546462,tt13695190",-74.489845,-32.314796
2910,nm9854834,Rory de Kievit,\N,\N,,tt8447692,12.699517,-23.382877
2911,nm4084113,Ulrike Auerböck,\N,\N,,\N,2.503317,35.508972
2912,nm12283885,Burkhard Neesen,\N,\N,"camera_department,editorial_department",tt2873286,-45.090004,21.818062
2913,nm0732858,Lisa Robinson,\N,\N,"art_department,art_director,set_decorator","tt0389328,tt1017451,tt1554091,tt0155776",-13.75892,-25.553053
2914,nm1301799,Jordi Punscia,\N,\N,production_manager,tt0346871,41.315636,17.934721
2915,nm8805707,Mike Freas,\N,\N,,\N,-78.115364,-19.682081
2916,nm0610012,Pavlína Mourková,1965,\N,actress,"tt5976538,tt0093786,tt0239184,tt0098121",53.625095,44.411587
2917,nm3249349,Chi-Lin Li,\N,\N,actress,"tt1342418,tt4579730",42.171345,-59.851063
2918,nm14817578,Ravi Varma,\N,\N,actor,tt17074358,62.562653,-27.563204
2919,nm10626606,Bianca Oskowitz,\N,\N,,\N,18.675947,13.436823
2920,nm5461750,Allison Morgan,\N,\N,actress,"tt2609602,tt8731784,tt5235882,tt8909674",3.2627308,-3.797446
2921,nm15016582,Laura Bellet,\N,\N,actor,\N,-5.734278,-9.405519
2922,nm0513752,I.A. Lipsey,\N,\N,"costume_department,miscellaneous","tt0057688,tt0052463,tt0048893,tt0062589",17.928465,-69.79259
2923,nm1799168,Kathy Bootle,\N,\N,actress,tt0173443,9.422216,-2.8095412
2924,nm11437662,Tomasz Manderla,\N,\N,actor,tt10904808,44.09575,48.8716
2925,nm0599202,Fernando Monteiro,1949,\N,"special_effects,actor,camera_department","tt0086922,tt1307067,tt0128885,tt1216331",10.880606,80.51966
2926,nm4569910,Margarita Jordán,\N,\N,producer,tt1828174,8.759055,68.786476
2927,nm7719767,John Hickey,\N,\N,,tt0199248,-25.775208,-26.54939
2928,nm9342415,Thomas Antonio,\N,\N,actor,tt3443794,-33.243034,-24.008558
2929,nm11757118,Zsolt Cseke,\N,\N,actor,tt12756678,53.05338,52.71337
2930,nm12434368,Bill McGlinchy,\N,\N,writer,"tt5470646,tt5470596,tt14341642,tt1098368",-62.709305,-36.20066
2931,nm9170839,Nadia Kaufold,\N,\N,producer,tt6089564,33.50839,-27.586367
2932,nm3052501,Rebecca Main,\N,\N,"animation_department,art_department","tt0181266,tt7238496,tt0102371",22.919294,-48.139694
2933,nm4814727,John Jeffrey McGregor,\N,\N,actor,tt2125647,-24.308758,-25.631187
2934,nm13277987,Daniel Zampollo,\N,\N,"editor,writer,camera_department","tt22883972,tt26237018,tt26929433",-29.45613,5.883849
2935,nm0751613,Dina Lee Russo,\N,\N,"actress,soundtrack","tt0087798,tt0218043",8.595169,-23.363771
2936,nm13832389,James Malone,\N,\N,producer,tt21071976,-51.823807,-43.54992
2937,nm7025569,Mitchell Lee Roper,\N,\N,actor,tt1950195,10.828799,-60.042645
2938,nm3065239,Larry Schlosser,\N,\N,transportation_department,"tt1989475,tt5843670,tt1220213,tt3788052",-37.639927,20.73817
2939,nm14700713,Jan Magpayo,\N,\N,,tt18955378,38.582672,-41.787754
2940,nm1679663,Patsy Daly,\N,\N,actress,tt0290094,20.9508,-32.48184
2941,nm9507546,René Philip,\N,\N,actor,tt7784368,-29.868483,-30.919666
2942,nm8605281,Brady Bartlett,\N,\N,,\N,-1.1478279,-37.65487
2943,nm11788365,Yao Zhi Liang,\N,\N,animation_department,"tt11469408,tt3867870,tt8438524",35.037693,-56.768234
2944,nm3992649,Bregenzer Festspielchor,\N,\N,"actor,music_department","tt7182176,tt1073674,tt0844445,tt10676182",-3.6469696,38.674603
2945,nm13027093,Emeka Samuel Chinedu,\N,\N,"editor,actress,editorial_department","tt15678788,tt25274118,tt16171934,tt21790866",42.35733,-17.883123
2946,nm3597469,Antonio Gallardo,\N,\N,"visual_effects,editor","tt1228987,tt1104001,tt1298650,tt1815862",-10.750544,49.943165
2947,nm7866229,Jason Lawson,\N,\N,"producer,sound_department","tt5728440,tt5070262,tt4849780",-35.180527,-40.770943
2948,nm1782414,Rock Barney,\N,\N,,tt0426268,-33.06911,-43.350254
2949,nm9503363,Erika Lee,\N,\N,editorial_department,tt4967094,18.107643,-12.283209
2950,nm0369916,Riitta Havukainen,1955,\N,"actress,writer,soundtrack","tt0165029,tt0093002,tt0222556,tt9100346",75.913025,22.76356
2951,nm10659874,Charulata Banerjee,\N,\N,actress,tt10270572,66.87779,-16.354105
2952,nm10048485,Alfréd Hajós,1878,1955,,\N,54.9451,52.267437
2953,nm9728268,Steven Hamilton,\N,\N,,tt8196276,-41.405613,-43.19673
2954,nm9631002,Hannah Perry,\N,\N,,tt8010298,19.584187,-20.393503
2955,nm4570246,Josh Guarneros,\N,\N,actor,tt2007337,-47.65795,22.431763
2956,nm4377897,Beck Krajcir,\N,\N,,tt1867090,41.465733,12.969469
2957,nm0147854,Elisa Cegani,1911,1996,"actress,costume_designer","tt0039352,tt0046409,tt0027922,tt0027435",2.284903,55.251785
2958,nm14904344,Pierre Vaxelaire,\N,\N,actor,tt27460341,-20.163277,42.94389
2959,nm8114639,Bjørn Kjeldgaard,\N,\N,,tt1526695,26.38215,37.58504
2960,nm12261359,Damien Dane,\N,\N,,\N,-65.530525,16.416294
2961,nm4631187,Rosa Marchena,\N,\N,"music_department,production_designer","tt2046090,tt5133308,tt2955402,tt1629705",1.6157069,62.265285
2962,nm8336361,Georgina Hay,\N,\N,"music_department,composer","tt5478478,tt2935510,tt2328900,tt4537896",-8.045075,-31.666334
2963,nm13736137,Attila V. Nagy,\N,\N,camera_department,tt20872904,34.783073,-39.043854
2964,nm14495961,Lori Schoonmaker Rees,\N,\N,actress,\N,18.495714,1.8871807
2965,nm13020850,Daniel Smith,\N,\N,,\N,-35.48538,-6.122186
2966,nm0681826,Donald Pickering,1933,2009,actor,"tt0075784,tt0075557,tt0120483,tt0176357",-28.147207,-36.065918
2967,nm10839843,Billy Lyons,\N,\N,script_department,"tt7768192,tt8983318",-51.76291,-32.59734
2968,nm5067092,Josselin Jolen,\N,\N,"art_department,art_director,production_manager","tt6438398,tt5187964,tt8365426,tt4849176",23.250418,29.371098
2969,nm5375269,Aleksandar Mitrovic,\N,\N,actor,tt0201280,52.70289,23.294971
2970,nm2984032,Blanks Huszár,\N,\N,actress,tt1219795,55.52454,55.263107
2971,nm10514008,Tyler St. Jacques,\N,\N,actor,tt9860152,7.559359,-60.057518
2972,nm2229062,Jonathan Moonves,\N,\N,"legal,producer,actor","tt0888682,tt1078588,tt9057234,tt0816190",-34.4882,-18.661709
2973,nm13793476,Melissa Mendez,\N,\N,,\N,-14.086543,8.7165985
2974,nm4255476,Matt Jones,\N,\N,actor,tt1810794,-62.191032,-0.22300515
2975,nm4576492,Ganga Kacharla,\N,\N,editor,"tt8806456,tt2367527,tt8111942,tt2016058",69.878075,-23.149757
2976,nm5966566,Jim Parlee,\N,\N,actor,tt0088088,-57.91413,-31.550524
2977,nm15028690,Chandler Stephenson,\N,\N,actor,tt28330110,24.311544,-40.753258
2978,nm0585398,Buddy Micucci,\N,\N,actor,"tt0082886,tt0080913,tt0077158",3.2322733,-39.923546
2979,nm6642606,Matthew Jordan,\N,\N,camera_department,tt2176013,-51.10441,-9.702563
2980,nm14642050,Ryan Donahue,\N,\N,camera_department,tt0260555,-44.594704,16.028337
2981,nm4770539,Marco Ribeiro da Costa,\N,\N,,\N,22.022038,71.51913
2982,nm10982541,Dhaval Parel,\N,\N,actor,tt10948882,61.83487,-28.348267
2983,nm6582631,Stephen Rodzinak,\N,\N,producer,tt3817622,-39.562473,-14.550137
2984,nm6217290,Alain Ulei,\N,\N,actor,tt3285342,-19.158438,42.315536
2985,nm11284961,Katarzyna Pyrdziak,\N,\N,,\N,41.44332,47.154694
2986,nm9743058,Alexis Papadopoulos,\N,\N,camera_department,tt8224694,-30.585318,1.7261906
2987,nm3161806,Myra Boone,\N,\N,assistant_director,"tt1306955,tt1340598",7.473331,-31.06895
2988,nm8821349,John Curry,\N,\N,transportation_department,"tt3281796,tt4193394,tt0460890",-26.385727,-31.385433
2989,nm2208878,John A. Kapsalis,\N,\N,actor,tt0782161,6.9869623,-68.940506
2990,nm12084092,Diana,\N,\N,"actress,music_department",\N,-9.383815,-59.824074
2991,nm4145723,Schrödinger,\N,\N,actress,"tt3587202,tt1590031,tt1666348",-2.3303428,34.830112
2992,nm14973967,Atsuko Takahashi,\N,\N,actress,tt28186104,94.14568,-2.9905665
