,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
276,nm8361888,Delaney O'Hara,\N,\N,actor,"tt5967112,tt6085176",-3.1432853,-22.486883
277,nm14516369,Mia Ayon,\N,\N,miscellaneous,tt27458567,53.766857,15.991982
278,nm15106151,Arash Babayi,\N,\N,composer,\N,-19.721388,54.620266
279,nm7858421,Rudy Flores,\N,\N,,\N,3.492056,-8.974213
280,nm0190712,Pattijean Csik,\N,\N,actress,tt0109445,21.110466,16.470552
281,nm7212337,Henk Pol,\N,\N,"art_department,art_director,costume_department","tt14691100,tt4546762,tt11428638,tt4709094",-29.047802,30.17743
282,nm13055558,Tyra Walker,\N,\N,art_director,tt15745126,25.038454,-26.45449
283,nm9801115,Dan Whitehead,\N,\N,writer,tt5674874,-51.09269,-9.61771
284,nm4461620,Gordon Strong,\N,\N,,tt1859600,-18.99374,-54.827854
285,nm5921666,Afsaneh Boutorabi,\N,\N,miscellaneous,tt0097001,-18.024466,59.528988
286,nm4857214,Misty Eubanks Cleveland,\N,\N,,tt0491758,52.65577,-12.9333
287,nm11120863,Margot,\N,\N,,\N,70.605896,-1.002436
288,nm11000210,Chhotan Dhibar,\N,\N,"assistant_director,production_designer",tt10868248,-2.073422,65.5072
289,nm11126862,Jack Huey,\N,\N,,\N,5.5120683,-41.530533
290,nm14278374,John Lucion,\N,\N,actor,tt13170124,-3.0041246,-29.104092
291,nm9049459,Ilenia Cipollari,\N,\N,actress,"tt22010560,tt6838642,tt6859148",11.31605,28.613363
292,nm7150353,Stephanie & Jesse,\N,\N,,\N,47.151997,-12.162506
293,nm3408791,Eric Munro,\N,\N,"camera_department,art_director,art_department","tt3044972,tt2998406,tt2069955,tt6984258",-11.220063,-23.770462
294,nm7175024,James Hunter,\N,\N,transportation_department,tt2321269,-13.271566,-40.89067
295,nm2840268,Yvonne Hultgren,1958,\N,animation_department,"tt0082892,tt0089793",60.784157,-17.578178
296,nm5798245,Arnie Rabano,\N,\N,"art_department,art_director,script_department","tt4761916,tt6727598,tt3312936,tt2494362",-26.487339,1.7614315
297,nm7410893,Caroline Ithurbide,\N,\N,"actress,soundtrack","tt8651910,tt18990128,tt10179048,tt10390206",64.85003,-24.554974
298,nm3673368,Amber Raines,\N,\N,actress,tt1539060,50.43359,-13.22885
299,nm14996678,Karen Sharkey,\N,\N,,\N,76.92897,-11.631707
300,nm6589170,Alberto Hernandez,\N,\N,script_department,tt3781250,3.3792498,-4.856754
301,nm7801687,Anna Padilla,\N,\N,,tt4709448,52.08939,10.553825
302,nm1439908,Erick Henderson,\N,\N,sound_department,tt0378804,-3.5589385,-31.00403
303,nm4389663,Greta,\N,\N,actress,tt0079650,70.86082,-0.27308863
304,nm5677845,Fredesvinda Garcia,\N,\N,composer,tt2920820,10.199126,-0.7542869
305,nm12791837,Walt Baker,\N,\N,writer,tt15120628,-16.16719,-70.012695
306,nm8150893,Andy Hall,\N,\N,visual_effects,tt2822672,-29.95397,-28.83569
307,nm12721555,Danny Farnhill,\N,\N,actor,tt14961712,-47.537556,-7.4126487
308,nm0585858,Alan Mifelow,\N,\N,director,"tt0129677,tt0044270",-28.59468,-23.010143
309,nm3377686,Ruud Horevoorts,\N,\N,composer,tt1399630,-56.006565,12.51897
310,nm12209750,Luna Farina,\N,\N,,"tt2811616,tt2119931",15.704734,16.318329
311,nm3559751,Yoshitake Tanaka,\N,\N,actor,"tt1011881,tt2249484,tt13217800,tt1750176",33.44606,49.187645
312,nm13384620,Maya Bersheva,\N,\N,,\N,24.081245,12.588802
313,nm9963720,Irfan Rashid Sheikh,\N,\N,"art_department,art_director,production_designer","tt20850406,tt7518786,tt7721800,tt9052960",-19.419212,63.51276
314,nm5498567,Tyler Adams,\N,\N,actor,tt2668558,-26.025991,-54.780144
315,nm9316341,Xavier Timperman,\N,\N,actor,tt5546300,-71.33341,-26.207506
316,nm5312227,Derrick Horton,\N,\N,actor,tt0094415,-37.687794,-49.826694
317,nm0735154,Marcos Rodrigues,\N,\N,actor,tt0111618,-0.30005804,6.7247944
318,nm2506518,Tanel Urb,\N,\N,actor,tt0296589,26.170893,30.554714
319,nm3285103,Joseph Henry,\N,\N,art_department,tt0107322,-19.58387,-14.384236
320,nm11724950,Will Leobee,\N,\N,"camera_department,composer","tt12153664,tt12112286",4.904516,-66.40988
321,nm1021791,Stéphane Lambert,\N,\N,"cinematographer,production_manager","tt0284997,tt14210054",-25.431269,12.829654
322,nm3866315,Igor Avdyushin,\N,\N,visual_effects,"tt2592614,tt1234721,tt1538403,tt2274648",-36.742035,40.258804
323,nm4485630,James Smith,\N,\N,camera_department,"tt2174894,tt1949525,tt3796508,tt1391859",-16.631216,-44.343143
324,nm11569500,Mikhail Grigoriev,\N,\N,miscellaneous,tt12298890,-39.83578,41.721397
325,nm13198781,Rob Sweeney,\N,\N,"sound_department,miscellaneous","tt21291582,tt16375962",-48.798306,-34.93128
326,nm13447446,Maxim Klitschko,\N,\N,,tt15275848,-43.48462,37.740383
327,nm7920221,Carl Francis,\N,\N,,tt5273360,5.151853,-36.037334
328,nm6535176,Catherine Porteous,\N,\N,,tt0435950,61.729225,-22.724049
329,nm1755686,Tim Bruce,\N,\N,actor,"tt6856242,tt1482825,tt1847672,tt5789976",-74.03675,-23.029854
330,nm6676843,Nobuko Shiraki,\N,\N,actress,tt0040477,32.53577,42.89879
331,nm5147502,Adrian Crossett,1920,2017,"actor,miscellaneous","tt0043762,tt0044999,tt0052451,tt0052522",-17.583673,-47.501663
332,nm11537222,Elisabeth Raasholm Larby,\N,\N,,tt12229740,69.636795,4.68624
333,nm6185741,Tim Wadhams,\N,\N,actor,tt3435776,-72.08872,-20.661379
334,nm10742561,Peter Peters,\N,\N,actor,tt0092433,-62.79379,6.433007
335,nm1535045,Brenda Halbrook,\N,\N,actress,"tt0313118,tt0069602,tt0075472",60.750496,-38.45271
336,nm0861263,Dennis Thorlaksen,\N,\N,"editorial_department,visual_effects,editor","tt0325710,tt0286106,tt0119229,tt0134273",-45.163967,22.406288
337,nm2464240,Beaux Anuross,\N,\N,location_management,tt0893493,-14.64197,22.79943
338,nm4362840,Sandra Wegner,\N,\N,costume_department,tt1520956,73.299545,-3.1011724
339,nm8648300,Andrew Neale,\N,\N,director,tt6338526,-25.5487,-28.93753
340,nm14674280,Naoki Matsui,\N,\N,animation_department,tt10621364,34.41072,50.62645
341,nm8354604,Talal Marrakchi,1990,\N,actor,"tt14404324,tt11906232,tt13850522,tt5953768",-15.190759,59.355465
342,nm13020731,Simon Groseil,\N,\N,actor,"tt20848636,tt15566816",-4.9574194,-19.107615
343,nm11130447,Saras Santhosh,\N,\N,actor,"tt11809448,tt11280860",-3.1360364,81.36989
344,nm13545802,Atul Humane,\N,\N,"assistant_director,producer","tt19373448,tt27170048",-3.865281,60.955135
345,nm2973356,Egay Gonzales,\N,\N,"soundtrack,actor","tt0438385,tt0399989",1.5732899,-11.900932
346,nm3328817,Norman Ludwin,\N,\N,"music_department,executive","tt1650062,tt0102975,tt0120903,tt0298814",-36.302044,-38.805965
347,nm5033709,Susanne Berger,\N,\N,writer,tt2145746,66.73612,1.1859329
348,nm7975844,Dodie Little,\N,\N,,\N,12.676906,-16.912996
349,nm3408499,Vita Vargas,\N,\N,"actress,producer","tt3951730,tt2777882,tt2618368,tt2355691",25.184818,2.2847898
350,nm0215202,James DeJongh,1942,2023,actor,tt0179757,-21.66167,-3.117748
351,nm0304314,Gangaram,\N,\N,actor,"tt19871146,tt0380658,tt0239647,tt0011965",2.80038,77.99749
352,nm13623177,Eniola Enikanologbo,\N,\N,camera_department,"tt20317776,tt19881230",12.611572,46.17672
353,nm3933507,Katie Fimple,\N,\N,actress,tt1663356,46.718906,-3.3059123
354,nm1416235,Laurence Léopold,\N,\N,assistant_director,tt0374646,-17.675375,-32.230816
355,nm2058934,Ivone Clay,\N,\N,actress,tt0065171,-20.8588,-43.583363
356,nm4205362,Le Ha,\N,\N,animation_department,"tt1794963,tt1216124,tt1343712,tt3458374",25.834494,75.16773
357,nm7404476,Xingguang Ling,\N,\N,,tt3980670,30.93716,74.44297
358,nm0908014,Mary Walker Baron,\N,\N,"actress,costume_department","tt0113655,tt0106731,tt0061660,tt0082636",51.762505,-42.662174
359,nm10037312,Yosief Teklay,\N,\N,actor,tt8819656,-1.8985704,48.605762
360,nm12859149,Harley Cortez,\N,\N,"director,actor,writer","tt16226942,tt15256182",0.38341895,-16.501925
361,nm7230420,Ramon Mac-Crohon,\N,\N,producer,tt4027210,4.1265855,-17.722721
362,nm11138872,Johanna Link,\N,\N,actress,"tt12853158,tt15740530,tt5337806,tt3573236",52.023376,6.455493
363,nm11920992,Rohan Matthews,\N,\N,,tt6518878,-27.851591,-66.16282
364,nm0508703,Spyros Liatsos,\N,\N,actor,tt0174621,-21.57582,31.935246
365,nm15107805,Hira Faigenbaum-Golovin,\N,\N,,tt13812568,43.062733,26.890797
366,nm0802805,Sirhan Sirhan,1944,\N,,"tt0359417,tt0446847,tt0157894,tt0163823",16.176771,68.83951
367,nm5273218,Alvin Soe,\N,\N,"producer,writer","tt2389122,tt2556840",-8.299595,-14.635841
368,nm1998302,Sheila Roher,\N,\N,,\N,55.592907,-34.000465
369,nm7074575,Mamertas Karklelis,\N,\N,actor,"tt0415925,tt4484144",-0.33040243,35.789387
370,nm13477197,Relphy Anthony,\N,\N,composer,\N,-13.719465,-20.039328
371,nm8241879,Aaron Basharain,\N,\N,camera_department,tt5834664,-19.601618,-49.90938
372,nm2786134,Fulvio Rossi,1970,\N,,"tt2167911,tt8154912,tt2077115,tt1000024",-13.365288,8.242911
373,nm9950242,Dario Bejarana,\N,\N,actor,tt8656620,-5.2558746,13.679212
374,nm13116207,Jan Skånberg,\N,\N,,tt16023434,-43.47761,27.576792
375,nm13852092,Charles Foinette,\N,\N,,tt13577312,-22.59731,-14.194021
376,nm14253246,Pervez Bablu,\N,\N,,tt5747326,-22.622406,9.285395
377,nm14750521,Aleksandra Morozova,\N,\N,actor,tt27500812,40.0579,22.075611
378,nm15097126,Anwar Luva,\N,\N,actor,tt28514938,-25.084305,57.278847
379,nm14866248,Jan,\N,\N,,tt27786180,-43.352352,27.195131
380,nm4047696,Natalie Alpine,\N,\N,actress,tt1530541,47.534344,-5.2085
381,nm5053035,Patrick Molloy,\N,\N,miscellaneous,tt1105512,-57.187298,-44.733223
382,nm4217779,William Richardson,\N,\N,actor,tt1793290,-12.221582,-44.025814
383,nm4640576,Nikos Nikos,\N,\N,actor,tt1984307,-18.777143,33.421074
384,nm9564427,Tae-kyung Im,\N,\N,actor,tt7890244,25.913754,66.0357
385,nm1379200,Nelson Azevedo,\N,\N,"camera_department,miscellaneous","tt4023220,tt0416979,tt0367859",-5.281695,-6.155271
386,nm11959220,Emily Vale,\N,\N,miscellaneous,"tt14888684,tt9780442,tt14122638,tt8430234",58.911285,-10.469057
387,nm10859385,Mark Huessy,\N,\N,"writer,producer",tt10686300,-56.016117,-17.356087
388,nm11026458,Daniel Ceglarsky,\N,\N,costume_department,tt10976108,-41.550564,-0.8926505
389,nm3060729,Joan Cabot,\N,\N,"art_department,visual_effects,animation_department","tt3416828,tt2452042,tt1436562,tt0848537",63.760757,-36.320347
390,nm0035827,Mattias Armstrong,\N,\N,art_department,"tt0108171,tt0101034",19.96912,-40.87735
391,nm12652679,Jyothirmayee,\N,\N,actress,tt14826072,2.3795536,66.21534
392,nm1352328,Baoling Yang,\N,\N,,tt0360502,37.499996,76.3518
393,nm10848493,Paula Kunstler,\N,\N,miscellaneous,tt9411866,63.71768,0.24703233
394,nm6700032,William Thompson,\N,\N,editor,tt3953798,-22.2329,-41.33447
395,nm1163103,Cristina Araújo,\N,\N,director,"tt2010526,tt1073203,tt0865413",27.975624,4.5202193
396,nm12222733,Eddie Gindi,\N,\N,producer,"tt8722440,tt14271038",-4.409783,-44.40055
397,nm8516986,Adriana Marin Restrepo,\N,\N,actress,tt5159898,29.069458,5.510174
398,nm14460629,Kala A Ross,\N,\N,miscellaneous,tt13836422,43.882595,-51.81198
399,nm3091927,Yassine Belattar,\N,\N,"actor,writer","tt0442283,tt9317402,tt11606852,tt10178816",-43.97047,33.105064
400,nm5097909,Julien Gayot,\N,\N,producer,tt2201250,-18.612938,15.066113
401,nm14254004,Om Kumar Mishra,\N,\N,"cinematographer,actor","tt23736534,tt28497935",-3.729727,74.60376
402,nm3394110,Kseniya Nepotrebnaya,\N,\N,actress,"tt21390978,tt1476589,tt22171656,tt5118538",4.022906,45.359673
403,nm0607569,Christopher Michael Morsch,\N,\N,"actor,miscellaneous",tt0179749,-50.64493,-2.563855
404,nm6955933,Bashar Zarour,\N,\N,"cinematographer,art_department,camera_department","tt6964538,tt4253322,tt16317452,tt10560716",-23.297216,65.88044
405,nm14182594,Manabu Susai,\N,\N,miscellaneous,"tt1160525,tt1468843,tt1690470",25.573238,53.460926
406,nm0040219,Effi Atad,\N,\N,producer,"tt0109056,tt0097269",-9.9238,33.53651
407,nm6947697,Priscilla Ascencio,\N,\N,make_up_department,tt4241974,26.988781,1.4752711
408,nm3458776,Simon Renton,\N,\N,,tt0108961,-52.88702,26.203548
409,nm11538983,Alyisa Barber,\N,\N,,tt12088870,-21.43847,57.096184
410,nm1538988,Jenny Erpenbeck,1967,\N,"writer,producer,script_department","tt0114684,tt9569364,tt0111475,tt26696853",38.428165,-42.170498
411,nm0168921,Haskell Coffin,1910,1972,actor,"tt0254897,tt0045449,tt0042167,tt0042074",8.015036,15.850394
412,nm3890708,Joseph Brady,\N,\N,miscellaneous,"tt0113496,tt2201147,tt1645097,tt1967490",-16.915495,-15.024355
413,nm2510610,Gavin James,\N,\N,"actor,miscellaneous","tt0934623,tt7030562",-11.494222,-54.877552
414,nm0775441,Schroeder Roadshow,\N,\N,composer,"tt0131036,tt2459938",8.723449,15.620736
415,nm12589082,Liam MacDonald,\N,\N,,tt0962884,-24.440935,-35.121555
416,nm9176698,Dominique Clément,\N,\N,"music_department,writer,composer","tt7213380,tt7216554",21.447893,-17.523197
417,nm7618897,Timmy Liu,\N,\N,actor,tt2759772,39.443245,68.83286
418,nm3293352,John O'Hearn,\N,\N,,tt0879455,-1.7389277,-26.9804
419,nm5558941,Paul Goldman,\N,\N,"actor,camera_department",tt2750740,-60.353413,-7.372689
420,nm8248324,Xiomara Coto,\N,\N,actress,tt5813956,14.113286,21.801252
421,nm5970063,Óscar Álvarez,\N,\N,,tt3211990,8.948264,-5.2582674
422,nm4209959,Vicente Marí-Cruz,\N,\N,,\N,11.201885,2.7643232
423,nm13034726,Sergij Fomenko,\N,\N,,tt1041672,-31.145601,39.71771
424,nm1525431,Christophe Vervoort,\N,\N,"composer,soundtrack","tt0118895,tt1848975,tt0826045,tt1033917",-19.9684,15.095939
425,nm1220374,Vitali Bryanskiy,1885,1964,actor,"tt0210871,tt0210822,tt0014186,tt21048154",-39.069138,36.68905
426,nm1743462,Pal Safer,\N,\N,writer,"tt0266679,tt0267052",9.937887,60.480644
427,nm1778842,Luis A. Roldán,\N,\N,actor,tt0138689,-4.368683,2.537437
428,nm12455410,Igor Arhipov,\N,\N,"soundtrack,composer,music_department","tt15466578,tt12683560",-36.544926,40.1821
429,nm13797521,Goran Puzic,\N,\N,editor,"tt27328467,tt21152322",-35.964527,34.03196
430,nm4834703,Rubi Catalina,\N,\N,miscellaneous,tt0176095,7.0458403,31.796383
431,nm7707558,Anne Anglès,\N,\N,actress,"tt2190581,tt13906534,tt5766118",65.47917,-19.802414
432,nm5557429,Kent Rollins,1957,\N,,"tt1353281,tt3475084,tt0803086,tt5751156",-28.809805,-58.37879
433,nm5746689,Leo Goff III,\N,\N,"sound_department,music_department,producer","tt2997920,tt3498950,tt6514170",-22.379862,-11.666397
434,nm14286165,Farah Khan,\N,\N,costume_department,tt2452062,-16.567783,67.91658
435,nm11974989,Daryll Bryant,\N,\N,actor,tt13268014,-14.770608,-49.092796
436,nm5781437,Hannah Tangy,\N,\N,actress,tt2219923,46.636635,-22.69582
437,nm11878583,Nicole Bunis,\N,\N,art_department,tt8494614,43.091866,-4.2710233
438,nm6138408,Dharmadjie,\N,\N,cinematographer,tt1068251,3.0923672,64.82246
439,nm8952498,Yoo Changhyuk,\N,\N,,tt6700846,26.253614,68.91589
440,nm12976790,Giant Sunflower,\N,\N,,tt7049452,21.144531,22.225943
441,nm12711746,Pedro Tavares,\N,\N,"director,writer,editor",tt14940652,-1.308541,-12.267589
442,nm2761335,Jean Fugett,1951,\N,,"tt0407424,tt0407423,tt0065323,tt0475743",16.074297,-25.919884
443,nm6931849,Ieva Lukauskaite,\N,\N,producer,tt4220990,-2.3609393,41.97179
444,nm5386554,Tsai-Tu Ai,\N,\N,actor,"tt12126616,tt1333041,tt2532022",34.138504,61.28638
445,nm11442119,Patrizia D'Antuono,\N,\N,,tt12017368,30.425528,11.369795
446,nm4304864,Yasuko Egawa,\N,\N,actress,"tt2140203,tt5480216,tt0466413",35.649902,46.100132
447,nm10846218,Carlos Quero,\N,\N,transportation_department,tt9411866,2.1726942,-1.3483257
448,nm11395116,Eric O'Malley,\N,\N,art_department,tt11895718,-8.354473,-24.526283
449,nm2756838,Varol Sahin,\N,\N,cinematographer,"tt1686312,tt1092011,tt14700682",-15.152281,71.46481
450,nm0592335,Enrique Miret Magdalena,1914,2009,actor,"tt0497688,tt0458552,tt1856940,tt0465872",10.480008,11.1720705
451,nm7972153,Bobby Collins,\N,\N,actor,tt4907766,-15.846245,-54.57559
452,nm14568220,Sheldon Donald,\N,\N,"art_department,sound_department,miscellaneous",tt26738016,-21.976357,-33.58103
453,nm7281485,Gabriel Sullivan,\N,\N,actor,tt2484950,-23.181463,-39.08352
454,nm1910900,Douglas Steele,\N,\N,"cinematographer,camera_department","tt1409596,tt0208857",-12.908953,-62.315796
455,nm1910824,Ben Mingay,\N,\N,actor,"tt0094481,tt1132600,tt2879390,tt2119532",-27.430145,-17.858276
456,nm9811425,Adria Perejil,\N,\N,sound_department,tt4760602,26.85567,21.765448
457,nm8058164,John Sims,\N,\N,"actor,producer","tt5618300,tt7226254",-15.227938,-15.174123
458,nm9603786,Sonya,\N,\N,actor,tt7960828,42.46642,1.9522729
459,nm13527036,Alexander Romanovsky,\N,\N,,tt19178550,-41.07622,40.49482
460,nm10667981,Tyler Lynch,\N,\N,sound_department,tt9035166,-28.05991,-55.85063
461,nm6736850,Donavon Jones,\N,\N,camera_department,tt3998538,-13.451254,-47.924786
462,nm14198406,Ying Su,\N,\N,actress,tt19655892,33.11364,74.34992
463,nm4928868,Chris Bittner,\N,\N,stunts,tt2245259,-42.41542,-54.408314
464,nm15043645,Laura Mae Osbourne,\N,\N,actress,tt2040578,61.35746,-25.49424
465,nm5445922,Joyce Khremian,\N,\N,,\N,50.574955,-32.76388
466,nm0790435,Ian Shearer,\N,\N,actor,"tt0113952,tt0115346",-51.40297,-31.940811
467,nm6743592,Allexia Galvao,\N,\N,"assistant_director,director,producer","tt3671438,tt5906126,tt27792692",12.632585,29.771349
468,nm9092755,Ben Egan,\N,\N,camera_department,"tt0783640,tt6347308,tt6599010,tt3713588",-28.3012,-17.05349
469,nm12028460,Robert Wrobel,\N,\N,,tt4305162,-37.367737,-10.35135
470,nm7340077,Jacob Brasser,\N,\N,miscellaneous,tt4639644,-19.868376,-7.936593
471,nm0527507,Jim Luttgens,\N,\N,actor,tt0164150,-38.125504,-64.350555
472,nm8977420,Danielle Otrakji,\N,\N,miscellaneous,tt6744226,44.70656,-7.4754453
473,nm9012095,Behnam Abedi,\N,\N,"director,writer,producer","tt8049550,tt8946710,tt6921412,tt8473532",-19.153856,60.153553
474,nm9269052,Justine Doucet-Philippe,\N,\N,actress,"tt7367100,tt8297564",21.4389,-20.957678
475,nm4850830,Sophie Clark,\N,\N,actress,tt2106552,63.278904,-3.3860893
476,nm2037419,Tom O'Brian,\N,\N,art_department,tt0104743,-36.414394,-30.809704
477,nm11800606,Stephanie Rose,\N,\N,actress,tt12860528,47.870834,-11.514556
478,nm2838201,Brian David,\N,\N,"production_manager,miscellaneous","tt1663324,tt1663325,tt0390157",-34.87991,-34.601868
479,nm3899337,Joanna Persse,\N,\N,"actress,miscellaneous",tt1482383,48.988132,15.5136795
480,nm9119645,Álvaro Garcia,\N,\N,actor,tt7121972,9.656424,-1.6568424
481,nm7105885,Carlos Chacon,\N,\N,miscellaneous,"tt3281796,tt3631112",1.6838247,-2.3158112
482,nm9198713,Arlye Washington,\N,\N,actress,tt7248442,38.8109,-31.872519
483,nm8361379,James Lopez,\N,\N,actor,tt5966284,13.810677,-2.5471041
484,nm12133100,Chris Knott,\N,\N,miscellaneous,tt4106514,-45.09998,-53.77712
485,nm12757069,David Sackerman,\N,\N,actor,tt15041402,-34.781998,-18.434505
486,nm1503644,Kelly Cross,\N,\N,actor,"tt0069658,tt0092325,tt14036168,tt8368502",33.83949,-34.769024
487,nm2832392,Blaine Bogart,\N,\N,actor,tt1130728,11.41423,-43.307056
488,nm9852755,Patrick Heagney,\N,\N,actor,tt7613194,-57.20936,-44.758053
489,nm1024664,Yael Komorovsky,\N,\N,art_director,"tt13993602,tt0290238,tt1255863,tt0313126",-38.299076,38.54203
490,nm3480949,Ramon Villalba,\N,\N,actor,tt1451418,1.3893106,-0.07052502
491,nm11881191,Taysean Wilson-Nolan,\N,\N,,\N,26.841906,-33.879665
492,nm12550833,Yaroslava Konisevich,\N,\N,actress,tt14596618,-38.369553,38.166294
493,nm4554677,Catherine Francine Pelletier,\N,\N,,\N,64.7678,7.6378045
494,nm1056318,Misako Usui,\N,\N,"miscellaneous,actress,producer","tt0267387,tt0262451,tt0288518,tt0287740",29.653486,42.88352
495,nm5864744,Tanja Schmitt,\N,\N,actress,tt1998204,27.38271,29.306181
496,nm2521083,Kevin Brown,\N,\N,art_department,tt0765443,-8.546987,-56.030964
497,nm11328434,Karsten Lilleheim,\N,\N,actor,tt0179581,50.550674,2.9278846
498,nm8050470,Brentley Bawn,\N,\N,"actor,producer,director","tt5533692,tt8448104,tt10322994,tt10218912",-23.75578,-18.168463
499,nm4035090,Lao-si Tse,\N,\N,actor,tt1710516,27.018589,71.11956
500,nm3277560,DeVante Coe,\N,\N,producer,tt1357424,0.049577475,17.085136
501,nm5479540,Simone Riccioni,\N,\N,"actor,producer","tt7382572,tt8757766,tt5139362,tt3204860",29.29499,13.71303
502,nm0250235,Monique Edwards,\N,\N,actress,tt0080542,43.040245,-14.101753
503,nm2766886,Mary Lea Williams,\N,\N,actress,"tt1099963,tt1563743,tt2589028",51.326473,-41.859688
504,nm11252411,Keenan Jones,\N,\N,art_department,tt6411146,-13.464219,-48.006214
505,nm8596566,Núria Sara Miras,\N,\N,,tt3185620,14.442524,22.763454
506,nm14626998,Ryuji Hayashi,\N,\N,miscellaneous,tt0322592,30.466473,46.902
507,nm8090904,Ido Meidovnick,\N,\N,miscellaneous,tt5656692,44.102184,71.4744
508,nm14143723,Sarah-Jane Robinson,\N,\N,producer,"tt14109724,tt3447590",64.66091,-9.193263
509,nm13937156,Takashi Ôsawa,\N,\N,miscellaneous,tt0459080,30.97158,49.745174
510,nm2377225,Ladan Moussavi,\N,\N,actress,tt0855752,-25.236069,57.03462
511,nm8114780,Stephanie Love,\N,\N,actress,tt5685292,46.966446,-11.640695
512,nm3952339,Rafalel Abilla,\N,\N,art_department,tt0780492,-7.026565,13.426259
513,nm5435477,Bill Hohler,\N,\N,,\N,-46.912785,-15.84475
514,nm5886888,Robert Bellan,\N,\N,actor,"tt0279551,tt3450368",-36.01568,-8.620944
515,nm11049563,Joe Fuentes,\N,\N,"art_department,miscellaneous","tt0171698,tt0291691",-3.1101995,-5.793518
516,nm8442453,Greete-Elena Priisalu,2009,\N,actress,"tt1678635,tt16378462,tt21874630,tt4157058",29.662668,26.975754
517,nm8605883,Sabine Hattinger-Allende,\N,\N,"writer,assistant_director",tt2814922,56.943985,16.21885
