,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
8028,nm4529653,Bob Henderson,\N,\N,"miscellaneous,actor,producer","tt3621362,tt12819766,tt1978535,tt0302008",8.688199,0.5783576
8029,nm5471270,Lady Rebeca,\N,\N,actress,tt2635194,10.311415,5.9554524
8030,nm11420686,Frédéric Says,\N,\N,,"tt2173023,tt13909924,tt6027450,tt0476081",10.106986,3.8092818
8031,nm3167412,Gema Fernández,\N,\N,actress,tt0297174,11.847949,5.003006
8032,nm14542146,Jon Keyz,\N,\N,,tt11457418,10.433844,2.1418223
8033,nm13459757,Mathew Hufschmidt,\N,\N,miscellaneous,tt2670016,10.478288,1.0714431
8034,nm10273263,Sophia Ojukwu,\N,\N,writer,tt9314708,5.761278,5.1374245
8035,nm9482447,Clément Lamy,\N,\N,actor,"tt7738866,tt7738938",10.485712,3.2899687
8036,nm2168510,Patricio Tenorio,\N,\N,cinematographer,tt0757179,10.522943,5.009238
8037,nm12798665,Brad Guenther,\N,\N,composer,tt15134282,8.958477,2.1762908
8038,nm11290778,Álvaro Murillo,\N,\N,actor,"tt11650702,tt11723960",11.481386,4.1517534
8039,nm7781058,Marcelo Pena Costa,\N,\N,"director,writer",tt5260276,11.511372,4.5573993
8040,nm0046651,Anthony John Baggott,\N,\N,camera_department,"tt0096223,tt0092751",10.942719,2.9530518
8041,nm11111233,Danilo Panayotou,\N,\N,actor,tt11241324,8.811766,5.057762
8042,nm0642653,John O'Shea,\N,\N,assistant_director,tt0109234,9.192887,0.7886748
8043,nm6282346,Russ Suniewick,\N,\N,producer,tt3527284,9.068084,1.6747484
8044,nm13573445,Emy Josephs,\N,\N,"writer,actress,producer","tt25830860,tt22814158,tt23129280,tt19638586",8.345728,2.4171448
8045,nm0203948,Roger Davies,\N,\N,sound_department,"tt0958967,tt0247885,tt24485490,tt0086668",9.686342,1.2598768
8046,nm10746569,Kadejah,\N,\N,,tt9904486,9.502048,7.0072327
8047,nm12128228,Ugis Joksts,\N,\N,,"tt13677974,tt13616264,tt13677990,tt13681176",8.351131,4.9384537
8048,nm6774336,Keith Robbins,\N,\N,miscellaneous,tt1528100,9.164386,1.1890187
8049,nm7015996,Shaimaa Farid,\N,\N,actress,tt4311174,10.505553,6.8218927
8050,nm5598172,Juraj Cizmarovic,\N,\N,music_department,tt2670308,9.157495,4.7470574
8051,nm0058796,Christine Bartlett,\N,\N,actress,"tt0112230,tt0111999,tt0169516,tt0106240",5.639467,3.7840536
8052,nm1403122,Clorinda Paoletti,\N,\N,production_designer,tt0278329,10.18736,5.822169
8053,nm11132095,Kei Shing Cheng,\N,\N,director,tt11285254,7.0985365,7.854469
8054,nm9899567,Nanaki Singh,\N,\N,actress,tt7700730,9.909466,8.199029
8055,nm0871805,Carmen Trejo,\N,\N,actress,tt0035241,7.1691923,5.006731
8056,nm10621982,Callum Scott,\N,\N,,\N,9.579792,0.12350548
8057,nm14892555,Adrianne Adams,\N,\N,actress,tt27862459,11.009005,1.5101229
8058,nm9671963,Rigby Train,\N,\N,actor,tt8092746,8.906821,1.761217
8059,nm3810131,Henry Milner,\N,\N,actor,tt1461400,9.562957,2.6446407
8060,nm4132885,Daouda Coulibaly,\N,\N,"director,writer,actor","tt4936122,tt2577388,tt4523796,tt1748263",8.936055,6.4815645
8061,nm2909878,Sammy Fry,\N,\N,,\N,10.556772,2.110654
8062,nm8763975,Xie Yannan,\N,\N,script_department,tt6448084,7.3805714,7.722979
8063,nm7877768,Heather Mifflin,\N,\N,art_department,tt2039295,4.859774,3.1614668
8064,nm9885472,Irina Nurbekiants,\N,\N,miscellaneous,tt4506728,7.1464314,5.814439
8065,nm8177612,Tommy Vitor Supriano Hovstøl,\N,\N,actor,tt5109776,9.719189,4.3573756
8066,nm2931816,Ian Bell,\N,\N,animation_department,"tt0212659,tt0078500",10.974482,0.31628907
8067,nm3635613,Julie Mckay,\N,\N,actor,"tt0168395,tt2844660,tt1523380,tt1977790",4.9999084,3.3095846
8068,nm8323858,Jose Sordello,\N,\N,actor,tt5921480,11.566449,4.593003
8069,nm6423546,Karl Morey,\N,\N,"composer,sound_department","tt2048905,tt3663866",9.047593,3.2283685
8070,nm13716645,Rafaell Russell,\N,\N,"director,casting_director,location_management",tt6423100,10.826411,0.70788765
8071,nm12868702,Narendra Reddy,\N,\N,miscellaneous,tt2555996,9.776624,7.9600635
8072,nm4741791,Maureen Corvalán,\N,\N,,tt2084564,6.2731805,4.5759807
8073,nm9668800,Savvy Giersch,\N,\N,,tt0072584,7.8196287,5.164348
8074,nm11057984,Stefano Franzoni,\N,\N,"producer,miscellaneous","tt11125652,tt6113666,tt2855376,tt9529554",10.314403,4.4136724
8075,nm6357184,Kalin Fields,\N,\N,editorial_department,tt2444946,7.370112,6.0704994
8076,nm4870834,Andrea Fidalgo,\N,\N,writer,tt2202309,7.5098386,4.50276
8077,nm0908109,Peter Walker,1952,2005,"cinematographer,camera_department","tt0379269,tt0374711,tt0117505,tt0218714",9.753966,0.0073762997
8078,nm2087413,Don Wongprapan,\N,\N,"casting_department,manager,casting_director","tt0455914,tt0841032,tt0423238,tt5973882",6.801074,7.609269
8079,nm4391279,Akihiro Yamamoto,\N,\N,animation_department,"tt9426210,tt5311514,tt0994314,tt7167630",8.631902,7.9548388
8080,nm2125262,Cheri La Rosa,\N,\N,,\N,7.5811653,5.1609063
8081,nm11389309,Yang Wenjun,\N,\N,producer,tt11882222,6.9750476,7.748492
8082,nm7738621,Hristina Ioakeim,\N,\N,actress,tt5210366,8.039605,6.2057743
8083,nm2823503,Gustav Liebal,\N,\N,actor,tt1294801,9.076663,3.585597
8084,nm12103426,Stephen l Feder,\N,\N,producer,tt0092322,9.081228,1.9200331
8085,nm7457310,Juan Vera,\N,\N,actor,tt4837248,12.124095,4.3020043
8086,nm2995687,Sung Yang,\N,\N,art_director,"tt0165740,tt10260510,tt1653876,tt6532880",7.0114465,7.662263
8087,nm7548419,Michael E. Pachelo,\N,\N,camera_department,tt4927496,11.014063,3.4812586
8088,nm14568487,Gloria Deukmejian,\N,\N,,\N,5.8817744,4.9225435
8089,nm8530398,Jacob Boose,\N,\N,actor,"tt6143796,tt6175852,tt11004134,tt10342730",8.39747,2.709709
8090,nm10446838,Miguel Monori,\N,\N,"actor,camera_department,sound_department","tt22301910,tt9658662,tt27533641",11.839915,4.4937177
8091,nm2272270,Hideaki Kita,\N,\N,animation_department,"tt1339302,tt1202625,tt1105263,tt0469008",8.463025,7.5168743
8092,nm9286214,Giacomo de Biase,\N,\N,editor,tt7394678,10.538063,4.3986216
8093,nm0557087,Monica Massa,\N,\N,"director,assistant_director","tt0085516,tt1056455,tt0278234,tt0117367",5.78309,5.4769044
8094,nm12146802,Jean-Pierre Roy,\N,\N,,tt13644706,9.874558,3.513559
8095,nm14243999,Maria Hazbeiu,\N,\N,actress,tt18267826,6.908065,5.2266064
8096,nm2767326,Viktoria Zellner,\N,\N,"miscellaneous,production_manager,transportation_department","tt7883774,tt2946942,tt2044739,tt9014656",8.119666,5.4733906
8097,nm1221090,Svetla Kovacheva,\N,\N,"assistant_director,script_department","tt0373353,tt0277793,tt0246739,tt0197552",8.757023,5.851409
8098,nm9009867,Vaslov Goom,\N,\N,"actor,producer","tt8596872,tt5936838,tt2640044,tt22807340",8.866872,5.2149982
8099,nm11151086,Dona D. Vaughn,\N,\N,producer,tt0065272,8.396512,2.5432646
8100,nm13129879,Diksha Sharma,\N,\N,actor,tt12392470,9.915344,7.848623
8101,nm4563582,Tim Jones,\N,\N,camera_department,tt1588434,7.550982,1.1828426
8102,nm12611956,Meha Kapoor,\N,\N,actress,tt14734808,9.574358,7.6494246
8103,nm14535817,Gopal Kalita,\N,\N,actor,tt0399254,9.258775,7.4775705
8104,nm3875681,Helga Nullens,\N,\N,actress,"tt1245647,tt1617858",8.471677,4.5598345
8105,nm0991078,Anthony Kraus,\N,\N,camera_department,"tt0114649,tt0256394,tt0176799",10.850331,2.588938
8106,nm3306465,Natali,\N,\N,actress,tt1365558,8.80344,6.313824
8107,nm14572874,Lala Choo,\N,\N,actress,tt26751365,9.927407,6.664544
8108,nm12170802,Adrian España,\N,\N,actor,tt2321378,11.49326,4.642897
8109,nm12432789,Deb Allion,\N,\N,actress,tt14317238,9.884632,5.5927534
8110,nm11881608,Bhaskar Goswami,\N,\N,actor,tt13038150,9.562011,7.5547857
8111,nm6106272,Sophia Rogers,\N,\N,actor,tt3351798,5.782881,4.793417
8112,nm3475270,Kouji Hirano,\N,\N,"art_department,animation_department","tt7763912,tt1216050,tt0493247",8.715747,7.205862
8113,nm1603700,Mathilde de Crousson,\N,\N,actress,tt0109330,10.285554,4.9119835
8114,nm4342937,Luut Buijsman,1924,2004,,tt0391581,9.452928,4.8817115
8115,nm10178706,The Jazz Defektors,\N,\N,,tt9093080,8.7902975,2.946357
8116,nm6788582,Ángel Villa,\N,\N,actor,tt4056638,10.95349,4.749643
8117,nm12057646,KeAmber Gray,\N,\N,,\N,6.579028,2.7570975
8118,nm14989083,The Harold Street School Band,\N,\N,,tt0266158,7.5792136,3.6487904
8119,nm9431790,Hayley Knoph,\N,\N,"camera_department,cinematographer,writer","tt7653192,tt8319290,tt9203266,tt9521314",5.627795,2.9327588
8120,nm0788460,Andy Shapiro,\N,\N,"writer,producer,miscellaneous","tt0438488,tt1613032,tt1730374,tt7587952",8.916711,0.7534453
8121,nm5284549,M. Chantreuil,\N,\N,sound_department,tt0156797,9.839131,2.2154422
8122,nm0453266,Chris Kilmore,1973,\N,"actor,soundtrack,miscellaneous","tt0423294,tt0382992,tt0118539,tt0185431",10.517579,0.19120444
8123,nm4349076,Charles O. Baptista,\N,\N,producer,tt1852768,11.043937,2.145502
8124,nm9640153,Buck Jolicoeur,\N,\N,art_department,"tt8027602,tt11272506",8.530477,2.9116724
8125,nm13265722,Ariel Pridgen,\N,\N,,tt3960750,7.8697796,5.046511
8126,nm8531108,Jim Snell,\N,\N,actor,tt6177376,8.058025,1.0223624
8127,nm7509490,Chain Idseis,\N,\N,actor,tt4792146,9.410104,4.8690615
8128,nm4912094,Corey Brandstein,\N,\N,set_decorator,tt2255955,9.288735,-0.46544245
8129,nm9813685,Rajpal Thapa,\N,\N,"actor,music_department","tt0391901,tt8364656",9.803242,7.8463583
8130,nm9942483,Yuri Haritonov,\N,\N,"animation_department,editor","tt8638132,tt16259814",8.747885,4.3237114
8131,nm3504998,Michael McLaren,\N,\N,sound_department,"tt0082850,tt0082528",10.225623,4.438888
8132,nm4825955,Claude D'Harcourt,\N,\N,,\N,9.887018,3.319057
8133,nm6305142,Barry Child,\N,\N,art_department,tt0094152,8.798179,0.450543
8134,nm0907026,Gustav Waldau,1871,1958,actor,"tt0041206,tt0036191,tt0133898,tt0041875",9.189309,3.6685834
8135,nm8410873,Jeffrey Wexley,\N,\N,sound_department,tt6024800,9.466552,0.94883436
8136,nm4667038,Andrés González,\N,\N,production_designer,tt2006768,12.306039,4.299015
8137,nm9365718,Nora Kaye,\N,\N,"actress,writer,director","tt9217746,tt8485722,tt15500002,tt11068314",5.8505473,4.3484135
8138,nm2247878,Ali Cunningham,\N,\N,actress,tt0143344,7.818227,1.7407161
8139,nm13345727,Warren Market,\N,\N,camera_department,"tt21882480,tt12247278",9.750634,0.7189706
8140,nm3978596,Felicia Terrat,\N,\N,"actress,producer","tt1825980,tt4005266,tt14871250,tt1686061",6.569192,4.6625166
8141,nm8437904,Kristi Wimsatt,\N,\N,,tt0247882,7.0327086,3.3632662
8142,nm8485976,Lynn Sims,\N,\N,,tt2231696,5.5079103,3.5899525
8143,nm6301269,Herczeg Áron,\N,\N,,\N,8.843915,5.1649466
8144,nm11944715,Andrea Gardini,\N,\N,,tt5998860,7.504381,4.378118
8145,nm1890434,Polina Artsis,\N,\N,"actress,writer","tt0463383,tt0463384,tt0456178,tt0929770",8.051119,5.586688
8146,nm4631216,Will Bowman,\N,\N,actor,tt0315887,9.125018,1.2029785
8147,nm14727498,Mike Green,\N,\N,editorial_department,tt27441844,9.05603,0.8343961
8148,nm4119429,Don Wixom,\N,\N,producer,tt1740783,8.392335,2.7749534
8149,nm14745618,José Maria Bispo,\N,\N,actor,tt27489101,7.2251587,5.0305967
8150,nm13847959,Dylan Owens,\N,\N,actor,tt21283374,9.223324,-0.6068516
8151,nm3704781,Andrew Burnley,\N,\N,actor,tt1399683,10.067577,0.79015875
8152,nm1761824,Max Chickite,\N,\N,art_department,"tt0306047,tt0404364,tt0359013",8.353462,3.3849683
8153,nm3197151,Gregorio Rodero,\N,\N,actor,tt1324011,11.075963,4.8915596
8154,nm4362553,Beth Hynes,\N,\N,,\N,5.7724667,3.4886117
8155,nm9950071,Lalo Barron,\N,\N,,\N,9.9712105,6.7402945
8156,nm11760529,Janice Allen,\N,\N,,\N,5.8567758,3.7334833
8157,nm11389289,William Tang,\N,\N,stunts,"tt10160804,tt6791350,tt1025100,tt9362930",10.356098,1.1955509
8158,nm6719342,Gary Coates,\N,\N,"visual_effects,editorial_department,editor","tt3246410,tt4789664,tt6765462,tt3243102",7.8691154,0.8312123
8159,nm6025679,Susan Williams,\N,\N,producer,"tt1521864,tt3282912",6.2192016,3.553053
8160,nm1343000,Réka Mester,\N,\N,actress,tt0185534,9.801156,6.05621
8161,nm6892216,Brandi Edwards,\N,\N,actress,tt3729980,7.29611,0.9034103
8162,nm12116943,Randi,\N,\N,actress,tt13580432,8.867629,6.5460825
8163,nm2679097,Irwansyah,1985,\N,"actor,producer,director","tt3239582,tt6081584,tt6054298,tt21611248",9.636204,7.553149
8164,nm4222383,Kent Hegglin,\N,\N,,\N,10.693358,2.676329
8165,nm2355583,Kathryn Zox,\N,\N,actress,"tt0493451,tt0398963",5.1048923,4.2278085
8166,nm12866827,Vincent Gougeon,\N,\N,miscellaneous,tt14618276,10.610304,3.3687515
8167,nm5410039,S.D. Willems,\N,\N,composer,"tt2478350,tt2677366",9.199266,4.318597
8168,nm6054057,Simon Howells,\N,\N,visual_effects,tt2896898,7.5993915,-0.12551054
8169,nm5589185,Sam Chermayeff,\N,\N,,tt2795214,8.665152,-0.4125469
8170,nm7585365,Whitney Ross,\N,\N,actress,tt4401126,5.5170946,4.142737
8171,nm12159723,Brendon Shaub,\N,\N,,tt10844026,10.49449,7.226629
8172,nm4359815,Vishnu Tanay,\N,\N,"writer,producer",tt1858770,9.597303,7.8902955
8173,nm5291513,Jorge Martos,\N,\N,"director,writer,editor",tt2414846,11.29675,4.3338647
8174,nm4915868,Patricia Mason,\N,\N,,\N,5.317205,2.9365375
8175,nm13389700,Rajkumar Alluri,\N,\N,actor,\N,9.923817,7.9439735
8176,nm8272926,Levi Davids,\N,\N,actor,tt5081776,10.108987,1.3584118
8177,nm8698495,Michael Nevins,\N,\N,,\N,9.6118145,2.0764997
8178,nm9298627,Patrick Torcoletti,\N,\N,actor,tt7414718,8.281929,1.7985746
8179,nm10799759,Kirk Yoshonis,\N,\N,"camera_department,director,actor","tt18748898,tt11027288,tt9058654,tt21954362",9.036064,0.18511346
8180,nm9944386,John Worth,\N,\N,,tt8643336,10.170445,1.1022433
8181,nm6177368,Dave Sweeney,\N,\N,,"tt6998564,tt3335378,tt13760826,tt23554108",8.961243,0.95659375
8182,nm10836754,Hsuan Chen,\N,\N,actress,tt10920508,7.2694273,8.004681
8183,nm14083212,Douglas Aho,\N,\N,miscellaneous,tt0427038,9.476048,1.2558203
8184,nm7018831,James Kersey,\N,\N,"miscellaneous,actor,location_management","tt4471544,tt4314794",10.087153,1.8344868
8185,nm3745317,Halley Foshee,\N,\N,actor,tt1577113,5.402341,4.36982
8186,nm0395248,Zbigniew Horoks,\N,\N,actor,"tt0231383,tt0116334,tt0176373,tt0099446",8.575837,5.649213
8187,nm10703293,Claire Stiefel,\N,\N,"sound_department,miscellaneous","tt15218000,tt8206668,tt8310474,tt8772262",6.06233,4.7781663
8188,nm3531370,Shannon Dry,\N,\N,miscellaneous,"tt1082886,tt1198408,tt0838247",6.941586,3.5535078
8189,nm9538343,Hiu-Ling Chan,\N,\N,make_up_department,tt2253038,7.369398,7.7994885
8190,nm8171143,Keean Reynolds,\N,\N,actor,tt2523832,7.7249823,1.4611897
8191,nm6845900,Aja Morris-Smiley,\N,\N,"costume_department,costume_designer,make_up_department","tt26492455,tt14910846,tt9765178,tt7504138",5.4504366,3.8329995
8192,nm1358792,Ben Bryant,\N,\N,producer,tt0303058,8.482747,1.0089767
8193,nm13372956,Jamal Mohd,\N,\N,make_up_department,tt16265566,8.407366,2.6344335
8194,nm5142666,Chris Ray,\N,\N,camera_department,tt2351881,10.352358,0.14174637
8195,nm11675798,Mutaz Labade,\N,\N,actor,tt12552670,9.70745,6.4648695
8196,nm3282142,John Abdel-Malak,\N,\N,actor,tt1358902,10.308018,6.791763
8197,nm4873500,Wayne Filmore,\N,\N,miscellaneous,tt0915474,8.142576,1.047177
8198,nm2252520,Jason Dixon,\N,\N,cinematographer,tt0799996,9.261996,-0.06018876
8199,nm1290259,David McNeill,\N,\N,"actor,writer","tt0908201,tt1208991,tt2757532,tt2187213",8.321538,0.91937566
8200,nm9551598,Markus Kriele,\N,\N,actor,tt0091792,9.186065,3.1117966
8201,nm0756303,Saril Sahbaz,\N,\N,"assistant_director,actor","tt0097599,tt0123890",9.360229,7.0834312
8202,nm5604255,Zhe-Wei Su,\N,\N,art_department,tt5636668,7.248622,7.6892114
8203,nm9447558,Pabee Moganedi,\N,\N,actress,"tt3297786,tt7678910",10.101851,6.1408024
8204,nm11933477,Dijana Karanovic,\N,\N,writer,tt9517332,8.093466,6.152929
8205,nm10490360,Jessica Ayala Schneider,\N,\N,"art_director,art_department",tt9783698,4.0685678,3.847575
8206,nm3683650,Chuck 'Lucky' Gibbs,\N,\N,make_up_department,tt0102898,8.661739,0.6806748
8207,nm1381340,Pekka Pylkkänen,\N,\N,,tt0367395,9.206621,6.7699566
8208,nm8110496,Shûji Matsuo,\N,\N,"assistant_director,producer","tt0110630,tt0107736,tt21207292",8.305116,7.599013
8209,nm3334796,Steve Smith,\N,\N,camera_department,tt0116823,9.554085,0.805311
8210,nm7487716,Anja Signitzer,\N,\N,actress,"tt0305095,tt5554084,tt4901320,tt11932870",8.743221,4.239967
8211,nm2315636,Edith García,\N,\N,miscellaneous,"tt1118571,tt1077076,tt0449164",12.0387945,3.9639158
8212,nm1102634,Julia Böhm,1973,\N,executive,"tt0296383,tt1177063,tt0112044",6.159355,4.36822
8213,nm9832718,David Quam,\N,\N,camera_department,tt6176132,10.215941,2.4405787
8214,nm2565063,Elena Catanchin,\N,\N,editorial_department,"tt0237885,tt0111217",6.48287,5.2407107
8215,nm13762451,Steven Bowman,\N,\N,,\N,9.179335,1.2557993
8216,nm6361754,Teigan Tsuda,\N,\N,art_department,tt0101950,8.935017,5.9302917
8217,nm2676378,Bettina Blum,\N,\N,actress,tt0874314,8.3068,5.9435134
8218,nm4723022,Safet Cisic,\N,\N,miscellaneous,tt0203246,9.95181,4.9838843
8219,nm5692116,Javier Figueroa,\N,\N,actor,tt2858836,11.734236,4.3543625
8220,nm0861490,Bert Thornton,\N,\N,art_department,tt0089489,8.716425,1.9938512
8221,nm4050961,Steve Carlson,\N,\N,miscellaneous,tt1697859,9.65645,1.0720509
8222,nm13742039,Akim Rakhimov,\N,\N,"composer,producer,director","tt21326692,tt21108248,tt21097730,tt11617050",9.889745,6.7114177
8223,nm2685127,Bill Roxborough,\N,\N,"camera_department,miscellaneous","tt0097539,tt0810829",9.591648,2.7288008
8224,nm2535240,Sára Bienerth,\N,\N,make_up_department,tt0369006,5.197023,4.7750936
8225,nm1493763,Madis Nurmse,\N,\N,actor,tt0245243,9.327116,6.000991
8226,nm11487305,Paul Cooper,\N,\N,"visual_effects,miscellaneous",\N,10.541534,1.2846817
8227,nm13892660,Maria Jannello,\N,\N,actor,tt17202326,7.374323,4.9559703
8228,nm7490064,Keez Groenteman,\N,\N,composer,tt4905680,9.544355,4.735404
8229,nm0434047,Roland Kabelitz,\N,\N,actor,"tt0115273,tt0108985,tt0114572,tt0110251",9.436971,3.4821486
8230,nm8973083,Tommaso Cotronei,\N,\N,director,tt6858352,10.094203,5.488487
8231,nm10466113,Nick Price,\N,\N,,tt1429749,11.2043295,0.31250063
8232,nm3408810,Maya Knight,\N,\N,,tt1418971,6.947969,5.513196
8233,nm8588087,Gheorghe Filip,\N,\N,actor,tt0125709,9.546506,5.687417
8234,nm11306548,Sang-hak Lee,\N,\N,actor,tt6129730,6.780738,7.1822324
8235,nm4426228,Samuel Johns,\N,\N,actor,tt1859558,10.186673,1.0835686
8236,nm14559333,Ian Wickham,\N,\N,actor,"tt26699833,tt27797050",10.25449,0.68323857
8237,nm10550365,Ashley Swendsen,\N,\N,miscellaneous,tt6719950,4.8191547,3.8867774
8238,nm9478264,Dalariti Nongpiur,\N,\N,location_management,tt7724824,9.474755,6.406175
8239,nm3369702,Rachel Liu,\N,\N,actress,tt1397037,4.9700384,3.9497259
8240,nm8397507,Benjamin Richards,\N,\N,"visual_effects,producer","tt4011010,tt4192766,tt10183420",9.914213,1.8991804
8241,nm10223251,Amber Marshall,\N,\N,art_department,"tt8462412,tt11584538,tt6977738,tt3004544",5.7924623,2.6437511
8242,nm5132720,Justin Haasis,\N,\N,actor,tt2304517,7.1998043,1.253672
8243,nm3878992,Brent Sweitzer,\N,\N,camera_department,tt0824740,9.686291,2.24851
8244,nm14065434,Laurie Hamen Wagner,\N,\N,producer,tt22180694,6.4086685,3.129598
8245,nm3742363,Theresa Teng,\N,\N,"actor,director,writer","tt1549943,tt1574595,tt3373586,tt2658920",6.1486797,3.6047423
8246,nm14392493,Stefan Wählt,\N,\N,,tt0456037,8.479722,3.8438919
8247,nm2716673,Sharad Boggankar,\N,\N,actor,tt0215196,9.430274,6.6800575
8248,nm12366282,Troy Jordan,\N,\N,,\N,7.582082,2.16843
8249,nm1130377,Malcolm Occhetto,1970,2022,"camera_department,cinematographer,actor","tt0284721,tt0391232,tt0416646,tt0167906",9.383347,0.3663017
8250,nm14874427,Peter Wolf,\N,\N,editor,tt27817963,9.72483,-0.4920903
8251,nm5178930,Hayden Croteau,\N,\N,actor,tt2165124,6.4263587,1.8618277
8252,nm12887401,Corey Cambridge,\N,\N,producer,tt15319692,9.308696,-0.44050908
8253,nm13083880,Hiromi Sakurazawa,\N,\N,animation_department,tt12850062,8.519767,7.8052526
8254,nm10626248,Helena Toater,\N,\N,,tt10197414,6.9672756,5.4948945
8255,nm10617959,Dariel Pérez Pérez,\N,\N,actor,tt8858104,11.90723,4.358179
8256,nm6150153,Terry Doe,\N,\N,,\N,9.372443,0.69001
8257,nm10423322,Joao Pedro,\N,\N,"camera_department,actor","tt10467112,tt15156366,tt10741388,tt9367348",11.181783,4.961818
8258,nm13035953,Sunshine Bourque,\N,\N,actress,\N,11.491355,2.65671
8259,nm13419480,Abbie Walsh,\N,\N,costume_department,tt0324692,8.743129,0.9265103
8260,nm7863364,Gary Jones,\N,\N,,tt0103396,7.560385,0.9593528
8261,nm11122256,Hesterasit Permadand,\N,\N,actor,tt11245542,9.654981,5.4013667
8262,nm5125989,Gonzalo Misa,\N,\N,actor,tt2232640,10.026753,5.6103163
8263,nm3250170,Kristina Henning,\N,\N,producer,"tt0461620,tt5207522,tt13443332,tt0927944",5.55636,4.20613
8264,nm1384282,Scott Burik,\N,\N,"stunts,actor,miscellaneous","tt8721424,tt10665338,tt1321510,tt10838180",9.727833,-0.123761065
8265,nm1078878,Ken Donham,\N,\N,"art_department,miscellaneous","tt0119054,tt0338427",8.606602,2.0064378
8266,nm10907864,Evgeniy Ostanin,\N,\N,"art_department,producer","tt0100322,tt10795274",9.721172,6.0270524
8267,nm6454781,Justin Burelle,\N,\N,"director,writer,camera_department",tt3693010,7.227824,1.2701976
8268,nm13989992,Lion Morgan,\N,\N,"producer,executive","tt24020310,tt4505266",7.7521644,1.5677903
8269,nm4353203,Michelle Alvarez,\N,\N,"costume_department,art_department","tt1987340,tt3785934,tt1758217,tt5990926",5.356104,5.1993155
8270,nm7772770,Makoto Satou,\N,\N,actress,tt0422312,8.549009,7.933107
8271,nm10632112,Samantha Rayfield,\N,\N,"costume_designer,make_up_department,set_decorator",tt10209114,4.419401,4.6113515
8272,nm9201461,Alexander Galafutnik,\N,\N,actor,"tt3326054,tt10068694",9.629184,3.2920752
8273,nm4489921,Mike Wytrykus,\N,\N,"visual_effects,director","tt2012625,tt6591468",8.972803,1.159925
8274,nm1273571,Leo Bates,\N,\N,actor,tt0009978,11.469203,3.2354748
8275,nm14637784,Jed Bullock,\N,\N,miscellaneous,tt26674274,10.987568,2.4784997
8276,nm14792347,Martin Barrette,\N,\N,,tt11992498,9.800842,2.3349838
8277,nm9287788,Jeff Hsieh,\N,\N,producer,tt6708780,9.758755,0.6986952
8278,nm4748641,Juha-Pekka Räsänen,\N,\N,"animation_department,art_department,location_management","tt2330717,tt2093060,tt18081026,tt10880048",9.227345,7.149718
8279,nm0722957,Christopher Ribera,\N,\N,art_department,tt0116293,10.431174,-0.04415824
8280,nm3667275,Baruch Arias,\N,\N,sound_department,"tt1282136,tt1796084,tt2280066,tt3242808",11.389564,5.104789
8281,nm13919694,Sam Phelps,\N,\N,,tt0091887,8.638229,-0.28834695
8282,nm8021516,Logan McHenry,\N,\N,actor,tt5554778,8.253549,0.8997314
8283,nm8070533,Courtney Washington,\N,\N,,\N,5.5169435,3.9453495
8284,nm13582604,Johanna Schumacher,\N,\N,,tt0456773,6.4225044,4.8703275
8285,nm6449716,John Robinson,\N,\N,assistant_director,tt3684504,10.272194,0.4718972
8286,nm6687078,Bobby Gentileuomo,\N,\N,camera_department,tt0136773,10.197131,1.4361122
8287,nm6758749,Ramon Veloz,\N,\N,"director,writer",tt4025544,11.452591,4.3677993
8288,nm2310803,Jared Bohannon,\N,\N,sound_department,tt0820485,11.416218,2.3979845
8289,nm1281568,Mikhail Vasilievsky,\N,\N,costume_department,tt0284867,8.874867,4.232272
8290,nm13694140,Clement Diop,\N,\N,,\N,10.602833,3.3478053
8291,nm2682283,Christian Bénard,\N,\N,"animation_department,art_department","tt0096282,tt0089789,tt0082509,tt0926891",10.090872,2.6913595
8292,nm11503316,Aianne Dela Cruz,\N,\N,actress,tt10965328,12.2696295,3.8968608
8293,nm0081612,Horst Biernath,1905,1978,writer,"tt0051152,tt0131580,tt0140327,tt0141126",9.476853,2.9782538
8294,nm2782630,Sue Grant,\N,\N,production_manager,"tt1346951,tt2510762,tt1108394,tt0379115",7.9015226,0.6660016
8295,nm14451691,Matthew Tantilla,\N,\N,miscellaneous,tt7656606,10.505036,1.0815848
8296,nm0346514,Gerard Guez,\N,\N,"producer,actor","tt0479140,tt0189584,tt0160182",10.786927,3.6349463
8297,nm8855303,James A. Rodgers,\N,\N,,tt0491804,9.946065,1.3732028
8298,nm5728501,Kevin van der Burgt,\N,\N,"director,editor",tt2977796,9.462788,4.4676604
8299,nm5553334,Aristotle Rellas,\N,\N,writer,"tt2746476,tt2742226",10.823081,3.3706675
8300,nm1662813,Cass Avery,\N,\N,"producer,director,writer","tt11845286,tt6744212,tt11450482,tt5722234",7.882106,1.3773495
8301,nm8896509,Ryan Thomas,\N,\N,camera_department,tt6734058,9.204104,2.093312
8302,nm13002320,Eli Penson,\N,\N,camera_department,tt14829576,8.395548,2.057185
8303,nm0405813,Andreas Höfer,\N,\N,"cinematographer,camera_department,actor","tt7205942,tt0234805,tt0136423,tt0440978",9.337088,2.6598523
8304,nm2207338,Amy Balotin,\N,\N,actress,tt0780375,5.3902345,3.1212099
8305,nm0898949,Peter Vinet,1957,2022,"camera_department,editor,sound_department","tt0086806,tt0273945,tt2138080,tt2217939",9.795903,-0.62156445
