,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
8820,nm11113703,Chris S. Cook,\N,\N,producer,tt11241394,-20.630516,-11.471484
8821,nm0608114,William Morton,\N,\N,writer,tt0007936,16.7105,2.3362424
8822,nm9162203,Goddess Carole,\N,\N,,\N,16.819803,-23.873205
8823,nm1060902,Gareth Unwin,\N,\N,"producer,assistant_director,production_manager","tt1258197,tt3622120,tt2131698,tt1504320",-12.424413,-19.865774
8824,nm2063256,Destiny Davis,1985,\N,actress,"tt0468424,tt2099677,tt0914267,tt0464003",-2.9613347,29.087051
8825,nm5728772,Johnny Hiscox,\N,\N,,tt2978550,18.32326,-26.55635
8826,nm4706829,Ryan Carroll,\N,\N,miscellaneous,tt0958228,-19.836021,28.847143
8827,nm2592641,Gene Petit,\N,\N,actor,"tt4939642,tt1494569,tt0783198,tt0261495",17.879406,29.91009
8828,nm5351738,Dirk Brandon,\N,\N,"art_department,costume_department",tt0095629,-2.3354938,-29.85273
8829,nm9158219,Hannah Adamson,\N,\N,art_department,tt7133320,-13.092187,26.406132
8830,nm8925261,Alex Boyce,\N,\N,,\N,-29.886795,15.089002
8831,nm3266256,Jaqueline Gonzalez,\N,\N,actor,tt1357366,13.889819,-21.138962
8832,nm14531651,Mind Sawaros Nekkham,\N,\N,,\N,18.094835,24.180948
8833,nm1216619,Ferenc Gulácsi,\N,\N,actor,tt0090128,17.084846,9.108494
8834,nm1949253,Six Spirits of Rhythm,\N,\N,actor,tt0025160,30.52685,2.434314
8835,nm1534070,Christopher Torres,\N,\N,actor,"tt0395880,tt9073958,tt0902984,tt0302447",10.906655,-13.7559
8836,nm10844444,Jessica Jaffe,\N,\N,actress,"tt15344766,tt26690116,tt10655062,tt13658772",19.525463,-34.25195
8837,nm0218463,Frank DeMichelis,\N,\N,miscellaneous,"tt0096378,tt0081698,tt0097733,tt0091295",-1.9523298,17.433592
8838,nm13699615,Ruby Patrich,\N,\N,actor,tt10614090,-5.5555015,-24.908222
8839,nm4134078,Robert McKenna,\N,\N,camera_department,"tt7306056,tt9088596,tt6000336,tt4781664",-0.6390762,-16.341507
8840,nm7006649,Yoshinori Maeda,\N,\N,miscellaneous,"tt4300272,tt10513638",-4.3202686,20.250126
8841,nm2230196,Vic Ramos,\N,\N,"actor,editor","tt1058090,tt0498182,tt0377438,tt0809451",6.43637,25.924047
8842,nm2356911,Greg Howard,\N,\N,miscellaneous,tt0776755,17.53585,-31.036636
8843,nm1227479,Martin Falardeau,\N,\N,"cinematographer,camera_department,miscellaneous","tt2076822,tt2462698,tt0450314,tt3480144",3.0386822,17.614624
8844,nm7819923,Canan Çankaya,\N,\N,actress,"tt1808222,tt5304012",13.699278,11.754107
8845,nm9712617,Giovanna Guariglia,\N,\N,miscellaneous,tt6064118,8.193839,14.367678
8846,nm11771699,Xavier Dupriest,\N,\N,"actor,location_management","tt12401140,tt11121664",28.121464,-12.763909
8847,nm11814246,Li-yun Chen,\N,\N,actor,tt12890784,-15.9361,36.691708
8848,nm1403116,Kris Palm,1981,\N,actor,"tt0493439,tt0371739,tt0247082,tt0435505",-23.548056,7.9381075
8849,nm14404708,Michele Bass,\N,\N,actor,tt25274904,3.8704429,-19.478792
8850,nm4199206,Sally Becom,\N,\N,sound_department,tt0095107,5.639139,-26.871042
8851,nm8790972,Yohancé Buchanan,\N,\N,,\N,0.7652774,-12.018832
8852,nm2446692,Gerrt Schilstra,\N,\N,music_department,tt0898913,-4.944989,10.485935
8853,nm8267370,Line Wulff,\N,\N,miscellaneous,tt3606698,-28.345516,7.8147917
8854,nm14830875,Tomas Lasansky,\N,\N,art_department,tt11448490,11.451379,-3.493316
8855,nm7655107,Kaya Leyendecker,\N,\N,actress,tt4615134,4.2695312,18.175804
8856,nm14165549,Wan Syahirah Nurain Wan Syahril,\N,\N,production_manager,tt20238512,20.298723,14.184566
8857,nm14257811,Mie Lin-Tai,\N,\N,visual_effects,tt0372238,-30.265999,-29.975754
8858,nm2868546,Oishi Cojuangco,\N,\N,actor,tt0839969,-13.600832,15.493622
8859,nm1536758,Jimmy,\N,\N,"actor,sound_department,miscellaneous","tt0097264,tt0284137,tt0407303",-11.5652685,-50.387955
8860,nm13590060,William Bishop,\N,\N,actor,tt0086733,31.798285,-28.301302
8861,nm7605272,Luca Davoli,\N,\N,actor,tt2762122,6.6130676,15.422576
8862,nm1152287,Joe Ippolito,\N,\N,"camera_department,cinematographer","tt3439554,tt1910649,tt0086261,tt2769276",15.819751,31.360193
8863,nm9678662,Vittorio Bonolis,\N,\N,"music_department,composer",tt8103454,15.506174,-13.114972
8864,nm6999082,Tina Hodgson,\N,\N,actress,tt3486080,-26.787775,-18.723711
8865,nm7732879,Oleg Korotenko,\N,\N,producer,tt15366028,6.2812905,22.88864
8866,nm1461755,Bergdis Joelsdottir,\N,\N,sound_department,tt0361058,7.7378407,20.911556
8867,nm6029015,Sal La Rocca,\N,\N,,tt3202354,-12.06563,30.028084
8868,nm11444968,Jimmy Mahoney,\N,\N,,\N,-37.97266,-28.031366
8869,nm1780426,Xavier Oró,\N,\N,"composer,soundtrack,music_department","tt1987041,tt1182315,tt0435091,tt0398596",-23.857925,-2.4642944
8870,nm11760209,Nassim Kramecha,\N,\N,,\N,35.198086,-9.045779
8871,nm1216390,Gihan Fadel,1973,\N,"actress,camera_department,director","tt0379160,tt3113268,tt0184235,tt0328349",-27.12262,7.151753
8872,nm0897405,Antonio R. Vilardell,\N,\N,producer,"tt0243958,tt0221193",3.7148,24.29487
8873,nm5188759,Josefina Crespo de Aranibar,\N,\N,miscellaneous,tt2301726,6.8115315,1.7805411
8874,nm4779026,Fredrick Butt,\N,\N,"art_department,miscellaneous","tt2113071,tt3631284",20.29691,32.104313
8875,nm6792206,Hicham Naffati,\N,\N,miscellaneous,tt3651642,36.86003,9.124068
8876,nm11996819,Nagisa Koyama,\N,\N,writer,tt10332508,3.292971,19.836683
8877,nm1674042,Layla Neal,\N,\N,miscellaneous,tt0407389,-28.680035,2.0082774
8878,nm6955595,Sandra Robbins,\N,\N,actress,tt0062588,6.1590557,-11.486922
8879,nm6307632,Terry Kaye,\N,\N,actor,tt0031974,8.173194,-27.600672
8880,nm7352219,Warren Iaia Haren,\N,\N,actor,tt4713564,-15.23943,4.5292015
8881,nm12527319,Tim Moder,\N,\N,camera_department,"tt14545140,tt10836794",2.0940242,15.683202
8882,nm13556096,Soliman Hijjy,\N,\N,producer,tt19402256,-5.99491,20.060846
8883,nm2731640,Xu Deng,\N,\N,"cinematographer,camera_department","tt10195976,tt18689962,tt10488406,tt10219146",-17.167278,23.217216
8884,nm10096901,Mi-Mi Hong,\N,\N,assistant_director,tt8946586,-47.227997,-13.233831
8885,nm5859163,Derek Trowell,\N,\N,actor,"tt3105316,tt5193224",-22.327024,-23.432226
8886,nm4273645,Harris,\N,\N,"actor,stunts","tt1821391,tt1827904",-32.964798,29.474987
8887,nm9523119,André Fernandes,\N,\N,actor,"tt5362994,tt7814590",-4.2827315,3.8800707
8888,nm10109738,Keith Delcambre,\N,\N,,tt7558018,-6.8106976,-25.57261
8889,nm13397749,Andrea Gonzmart,\N,\N,actress,"tt21335376,tt0096636,tt2344864",1.470353,40.323776
8890,nm8233409,Steven Ott,\N,\N,actor,tt5825130,5.3948326,-35.45215
8891,nm2960182,David Boren,\N,\N,legal,"tt0149490,tt1205005,tt2501748",-42.575344,-1.6384962
8892,nm2582960,Jessie Mangum,\N,\N,"miscellaneous,producer,editorial_department","tt7850784,tt5766254,tt12712604",-11.905688,25.225407
8893,nm2787717,Michael O'Conner,\N,\N,"composer,soundtrack",tt1110052,-47.814518,-18.800295
8894,nm7645771,Caleb Beck,\N,\N,actor,tt3697828,-5.335929,-7.0682735
8895,nm6105593,Liangqi Zhang,\N,\N,"cinematographer,art_department,production_manager","tt1985176,tt3419880,tt3350986",-8.7240095,27.981852
8896,nm5664190,Marques Winick,\N,\N,actor,"tt2893536,tt2913044",-19.279589,39.540848
8897,nm6461511,William Pickron,\N,\N,actor,tt3699348,14.609349,-5.552174
8898,nm12498377,Ngee,\N,\N,"actor,composer",\N,8.845004,45.575466
8899,nm2929649,Steve Fitchew,\N,\N,transportation_department,tt0430919,0.28627023,-8.066052
8900,nm3531896,Anabelle Senger,\N,\N,,tt0896702,5.634543,-2.0442398
8901,nm11830537,Kelly North,\N,\N,transportation_department,tt0459988,25.87766,29.217422
8902,nm10528893,Mark Anthony,\N,\N,"actor,editorial_department","tt14569118,tt9887180,tt26911864,tt11860382",4.398451,-23.006012
8903,nm8810785,Chris Harris,\N,\N,,\N,-6.5885153,-9.581041
8904,nm7501728,Joanne McLernon,\N,\N,"actress,writer","tt4919828,tt4957944",-3.393087,-4.683458
8905,nm0101026,L.E. Bowers Jr.,1925,1966,,tt0060920,25.755245,-3.2015285
8906,nm2882170,Krastyo Stoev,\N,\N,stunts,tt0186209,16.939892,15.32451
8907,nm6059876,Priscila Gómez,\N,\N,music_department,tt3011934,-26.13119,1.7099234
8908,nm9004300,Julie Richardson,\N,\N,miscellaneous,tt2316810,2.5707166,14.914548
8909,nm8012607,Tasha Montfort,\N,\N,actress,tt5569464,17.39789,31.399542
8910,nm8725277,Olivia Johnston,\N,\N,actress,tt6450656,-0.3253046,28.814331
8911,nm6679451,Karen Tan,\N,\N,actor,tt3914320,30.241001,-18.028103
8912,nm12312222,Joseph Thomas Tally,\N,\N,writer,tt14035260,5.3327603,-40.470436
8913,nm3663400,Jack Marsh,\N,\N,"actor,writer","tt3104626,tt1623635,tt1615463,tt1568141",-19.302896,-23.163622
8914,nm2897031,Benjamin Qualls,\N,\N,art_department,tt0473692,-25.440733,10.703414
8915,nm5828296,Chizuko Ohama,\N,\N,,tt0294802,-17.566956,-1.572027
8916,nm14684143,Daniel Zgiep,\N,\N,actor,tt0439389,16.895493,-12.3218565
8917,nm6827552,Marcela Pelaez,\N,\N,"writer,producer","tt26735172,tt6488894,tt13399336,tt11827634",-13.002213,7.21954
8918,nm10827905,Francisco Lozano,\N,\N,,tt10618834,-18.939999,-10.284428
8919,nm12538685,Lem Wright,\N,\N,miscellaneous,\N,8.702161,7.656892
8920,nm12047290,Valentin Villard,\N,\N,actor,"tt7124904,tt6362350",-23.883469,-8.416179
8921,nm14888497,Salomé Castro,\N,\N,editor,tt27851767,-13.983539,8.509141
8922,nm13648270,Mika Bretschneider,\N,\N,actress,tt20196670,19.831388,4.9932313
8923,nm0932813,Marshall Wilmer,\N,\N,sound_department,tt0115813,-12.327636,19.814022
8924,nm13730835,Belfort Licky,\N,\N,assistant_director,tt16436894,9.085603,15.572682
8925,nm3987308,Guy-Laurent Vaney,\N,\N,camera_department,tt1687214,24.61386,23.363232
8926,nm0145342,Robert Castleberry,\N,\N,actor,tt0073092,-2.3040113,-14.719819
8927,nm14527171,Rachel Oehler,\N,\N,production_manager,tt12048116,17.947273,-25.16839
8928,nm9739417,Bartosz Zalewski,\N,\N,"actor,cinematographer","tt2356275,tt14972986,tt6212346,tt11319074",4.02686,28.415333
8929,nm6693540,Ove Chr. Owe,\N,\N,actor,"tt6551534,tt1462794",-5.3045707,1.7572395
8930,nm14129365,Tina Suh,\N,\N,actor,tt22738308,-5.8318634,-8.516238
8931,nm0945550,Shigeyuki Yamane,1936,1991,"director,writer,assistant_director","tt0324297,tt0323621,tt1703008,tt0318661",-30.359545,-39.845573
8932,nm6439364,Cherise Burda,\N,\N,,tt1292218,29.481142,-4.670122
8933,nm10277036,Nellai Sundarrajan,\N,\N,miscellaneous,tt0155546,15.490023,18.866993
8934,nm12212005,Louis Holland,\N,\N,visual_effects,"tt5433138,tt10539608,tt6806448,tt5884052",-17.989517,17.322058
8935,nm2171192,Barbara Lisle,\N,\N,sound_department,tt0103381,20.086317,-25.424753
8936,nm6925818,Lisa Thawnton,\N,\N,"actress,miscellaneous","tt4691440,tt4467162,tt0386156,tt9865174",-22.217754,-0.6507026
8937,nm5256652,Cindi Spurgeon,\N,\N,actress,tt2380088,4.483234,-17.69682
8938,nm4882037,Alvar Voutilainen,\N,\N,actor,"tt2215181,tt0134990",5.1747813,19.469894
8939,nm7843766,Lorcan Dolan,\N,\N,actor,tt8263018,-18.475622,9.803265
8940,nm14336895,Anthony Leo,\N,\N,actor,tt4642638,-24.41232,-21.248356
8941,nm1800521,Maureen Lynch,\N,\N,actress,"tt0115145,tt1826810",-4.8208404,-33.536594
8942,nm6840461,Edward Carlton,\N,\N,"producer,actor,miscellaneous","tt4188758,tt5556254,tt5641520,tt4606498",-29.87941,28.684418
8943,nm14350486,Hayley Rumbol,\N,\N,talent_agent,\N,-4.4301085,-29.77862
8944,nm14271994,Lou Myers,\N,\N,,tt23810660,-28.086056,13.76239
8945,nm4283275,Remi Tjon Ajong,\N,\N,"animation_department,visual_effects","tt1931421,tt1461418,tt4044024,tt2132486",32.296844,1.3943081
8946,nm7313508,Teijo Valtanen,\N,\N,miscellaneous,tt4669348,0.32678685,10.877484
8947,nm6405843,Dunya Jaber,\N,\N,music_department,tt3526754,-13.959895,11.677259
8948,nm2889324,Momo Nakamura,\N,\N,actress,tt1163265,-18.25572,7.138925
8949,nm2146677,Pierra Roberts,\N,\N,miscellaneous,tt0478853,-0.99818695,26.57939
8950,nm6445090,Dominik Tököly,\N,\N,actor,tt3493946,8.036732,-2.1010087
8951,nm8673216,Ben Schneider,\N,\N,miscellaneous,tt2126235,-2.546714,34.869152
8952,nm10819515,Tammy McFall,\N,\N,actress,"tt10832252,tt10597934,tt10955256",-25.369596,11.908071
8953,nm14639245,Seth Morris,\N,\N,,\N,-9.475613,37.952274
8954,nm0333943,Breck Graham,\N,\N,,\N,-16.05134,-2.6610825
8955,nm10886593,Mohamed Ali El Fazani,\N,\N,camera_department,"tt9337636,tt21186834,tt7148058,tt11247326",1.2635074,2.5198236
8956,nm13811766,Briegh Winderbaum,\N,\N,actor,tt10648342,-35.68967,-5.5566688
8957,nm11434363,Reinald Stremitzer,\N,\N,,tt2634586,-1.2887471,-12.676771
8958,nm14732375,Bekir Egilmez,\N,\N,actor,tt13675832,-16.240585,2.7706873
8959,nm2473732,Sandee Conrad,\N,\N,"actress,producer,script_department","tt0343737,tt4599220",-16.780489,-9.651828
8960,nm3882147,Keith Ernst,\N,\N,"actor,writer,director","tt1791357,tt4248722,tt1520612,tt9820632",-7.6531105,-26.482304
8961,nm6284791,Ericka Fergelec,\N,\N,"costume_department,costume_designer,actress","tt4225012,tt22029194,tt26453917,tt3527384",19.496365,-10.873975
8962,nm10189736,Jemes Bom,\N,\N,actor,tt2988664,9.565849,3.865266
8963,nm10304665,Gregg Burt,\N,\N,actor,tt9386290,-40.452805,-17.48059
8964,nm12017646,Christina Coleman,\N,\N,actress,tt13356642,-0.9078448,7.0812354
8965,nm6930416,Jennifer Wallace,\N,\N,,"tt0185065,tt2163227",6.153766,-25.676456
8966,nm9710270,Sam Flores,\N,\N,miscellaneous,"tt7686456,tt7577814",31.313808,22.936836
8967,nm6218272,Margaux Martinez,\N,\N,make_up_department,tt0437741,11.75104,13.289546
8968,nm4265395,Zach Brown,\N,\N,,tt1808010,-23.133924,24.65802
8969,nm1479653,Michael Shawver,\N,\N,"camera_department,miscellaneous","tt0318220,tt0381341",-37.584133,-20.244173
8970,nm14673145,Kaede Takaya,\N,\N,music_department,tt10621364,26.474695,-19.853155
8971,nm5539568,Maxine P. Lynn,\N,\N,producer,tt1839642,-1.8732023,-28.032713
8972,nm2793576,Laura Kay Bailey,\N,\N,actress,"tt27899563,tt14510464,tt1082142,tt14644594",-7.427959,-23.930223
8973,nm6994565,Chun Ho Kwong,\N,\N,actor,tt4289426,12.001922,24.66908
8974,nm1189798,Predrag Jovanovic,\N,\N,actor,"tt0820117,tt0061855,tt28082758,tt0892392",23.333998,25.090199
8975,nm8077989,Kerly Rubio,\N,\N,actress,tt5643552,-10.068551,2.9421606
8976,nm1909410,Madeleine Greaves,\N,\N,actress,"tt0462023,tt0386117,tt0108709",19.83817,-12.652738
8977,nm5747410,Pamela Oddi,\N,\N,producer,"tt2883856,tt2998492",13.350035,-29.557348
8978,nm11182152,Emi Cardozo,\N,\N,,tt11396148,11.645113,15.395713
8979,nm3636894,Harry T. Hughes,\N,\N,director,tt1520534,-2.1346622,14.376025
8980,nm5919234,Liesl Smith,\N,\N,,tt3159752,-32.142242,11.86554
8981,nm12267838,Sandra L. Rose,\N,\N,,\N,-22.442492,-14.091512
8982,nm12589130,Peggy McMullen,\N,\N,miscellaneous,tt12671388,-18.569834,10.48414
8983,nm8310503,Robert Turtogo,\N,\N,actor,tt5907312,-1.0642891,-16.667538
8984,nm13870243,Rein Brooks,\N,\N,art_director,tt21334360,-23.468897,21.189228
8985,nm10649482,Jackson Case-Barnes,\N,\N,miscellaneous,"tt27447464,tt10172856",-2.9523437,21.367897
8986,nm10677114,Taner Demiralay,\N,\N,"sound_department,camera_department,music_department","tt10297240,tt12913480",-14.545998,9.2922325
8987,nm6084917,Alejandro Navarro,\N,\N,actor,tt3323604,-12.8994055,13.168117
8988,nm3343112,Melissa Zimmerman,\N,\N,actress,tt1322242,3.03632,-5.0913486
8989,nm10447828,Sumit Nayak,\N,\N,"visual_effects,special_effects","tt1374990,tt1691917,tt4293766,tt2631186",-9.040489,-7.2953987
8990,nm2827144,Jean-Jacques Schlotter,\N,\N,,tt0480279,17.594938,-15.5504675
8991,nm10835881,Vesela Castell,\N,\N,actress,tt10636596,11.333206,14.612528
8992,nm5010209,Vince Varona,\N,\N,"transportation_department,art_department","tt2575380,tt1893386,tt4141024",-20.989132,11.932236
8993,nm13669344,Micaela Ronzitti,\N,\N,actress,\N,-0.94271266,9.862638
8994,nm8749652,Peter Mynett,\N,\N,music_department,tt6464360,-11.407897,-17.69134
8995,nm4362256,Wei Hsu,\N,\N,"actor,music_department","tt1860199,tt2823262",32.750263,2.1865277
8996,nm1506238,Ieva Javaityte,\N,\N,"assistant_director,miscellaneous,director","tt4954974,tt2137180,tt6546810,tt2043906",28.868174,-8.766332
8997,nm1313546,Noam Alon,\N,\N,actor,"tt0157262,tt1722612",-2.174314,-26.967136
8998,nm10171997,Stephanie Stephenson,\N,\N,actress,tt9084980,14.351724,6.757133
8999,nm7953083,Zach Navarre,\N,\N,"camera_department,miscellaneous,production_manager","tt5592218,tt9609722,tt4289472,tt6554400",-18.24868,10.372012
9000,nm4506919,Sadao Shigeno,\N,\N,actor,tt1964628,-14.996153,-14.850012
9001,nm11234726,Ingvar Gundersen,\N,\N,miscellaneous,\N,2.8111494,30.915884
9002,nm11749923,Stuart Ripley,\N,\N,,"tt0135733,tt15456268,tt12734666",2.1083238,-20.756247
9003,nm0391031,Bill Holliday,1933,1984,"actor,writer","tt0088272,tt0069138,tt0084809,tt0288023",-1.8682659,15.332873
9004,nm3950061,Alisha Coley,\N,\N,actress,"tt1671454,tt2014236",2.9490302,-14.978377
9005,nm1812828,Oakley Hardy-Phillips,\N,\N,actor,tt0106097,11.71571,23.710833
9006,nm0646384,Gabriel Olguin,\N,\N,"art_department,camera_department","tt0274812,tt0161100,tt3721964,tt0324071",1.9168631,20.406897
9007,nm9739972,Odera Isaac,\N,\N,"writer,actor,producer","tt9169604,tt26037326,tt26051620,tt10447234",2.457006,-9.229167
9008,nm7032071,Tareek,\N,\N,actor,"tt6144762,tt18260550,tt8169444,tt5600326",-30.918713,6.3254004
9009,nm12568336,Keith Northrop,\N,\N,miscellaneous,tt6462160,-7.557078,-25.910975
9010,nm9197897,Nicole Porraz,\N,\N,actor,tt7227692,5.983871,-15.2034855
9011,nm1030064,Christian Barratt-Hill,\N,\N,"actor,editor,miscellaneous","tt1396326,tt0465436,tt6499752,tt1640711",27.198807,6.266913
9012,nm8869052,Heather Everett Brook,\N,\N,"make_up_department,costume_department,costume_designer","tt13603778,tt6091368,tt14715170,tt7038762",7.5153656,-4.0275474
9013,nm9245216,Luis Carlos Ojeda,\N,\N,actor,tt7137818,-31.959656,1.4586871
9014,nm6472983,Mauricio González Bravo,\N,\N,miscellaneous,tt1549867,5.8963146,11.05428
9015,nm3088589,Louis Lépine,\N,\N,actor,tt1268984,-8.163762,-3.3625808
9016,nm2846858,Kiyo Ôshiro,\N,\N,actress,tt0488310,8.932199,-7.123446
9017,nm3717607,Peter Berzanskis,\N,\N,"actor,location_management","tt0088580,tt2178915,tt1444329,tt4149656",-7.109644,3.1387715
9018,nm9597510,Cleo Wilson,\N,\N,editor,tt6487034,-26.138079,-26.428904
9019,nm4800909,Ted Yardley,\N,\N,production_manager,tt0066157,-2.7709215,21.835375
9020,nm9755293,Jesse Reiriz,\N,\N,actor,tt8184282,3.610958,-24.329618
9021,nm5007867,Tiffany K. Hall,\N,\N,,\N,-45.964546,-3.6121335
9022,nm11613190,Chris Meyers,\N,\N,"sound_department,composer","tt12421880,tt12397570",-18.252037,22.664444
9023,nm11037185,Kate Woods,\N,\N,actress,\N,-2.2249432,-5.673249
9024,nm12718082,Mark Miller,\N,\N,cinematographer,tt14954708,-46.555767,1.70368
9025,nm7215258,Flávio Chacal Geromel,1980,\N,"camera_department,actor,miscellaneous","tt7645982,tt8747460,tt26675379,tt23162920",37.15506,-5.724795
9026,nm3815430,Marc Böhlhoff,\N,\N,"editor,editorial_department,art_department","tt6546598,tt8524580,tt1801842,tt8367896",-26.261648,-35.003716
9027,nm12819210,Ann Kaneko,\N,\N,,\N,-29.624022,36.47658
9028,nm3318086,John Wrinch Williams,\N,\N,composer,tt1377150,45.362305,9.687076
9029,nm0891824,Francisco Vega,\N,\N,"actor,producer","tt0050134,tt0795174,tt0818871",-18.909828,-10.344266
9030,nm9531035,Abigaíl Peña,\N,\N,producer,tt7829876,12.481225,5.2812743
9031,nm9282073,Lee Gemmell,\N,\N,visual_effects,"tt6086082,tt8155182,tt2188925,tt4898282",4.269668,33.57218
9032,nm4134801,Davi Reyes,\N,\N,art_department,tt0961177,-25.903736,28.739275
9033,nm4607046,Mark Margolis,\N,\N,actor,"tt1942886,tt28356815",7.0360703,26.375439
9034,nm9651770,Claudio Leonetti,\N,\N,producer,tt0421482,12.915221,16.700878
9035,nm4756903,Brook Zern,\N,\N,,tt2102347,16.712759,24.915943
9036,nm8143381,Jamie Villani,\N,\N,make_up_department,tt4357652,-15.388141,-26.443441
9037,nm2298061,Amal Ramsis,\N,\N,"director,writer,editor","tt3461040,tt3498730,tt0816653,tt8006508",13.582645,-0.265434
9038,nm2678284,Jordin Skye,1982,\N,actress,"tt26749077,tt10155176,tt4798554,tt2084036",-23.095493,-12.287814
9039,nm3633252,Djak Azran,\N,\N,"actor,cinematographer","tt1321918,tt1547909",-4.8863816,17.477287
9040,nm1553698,Kurtis Laird,\N,\N,actor,tt0063875,-2.115704,-23.467087
9041,nm6447539,Cseperke Papp,\N,\N,miscellaneous,"tt1202031,tt22751880,tt1139628",-29.966982,24.765026
9042,nm4952215,Ramona Kugel,\N,\N,assistant,\N,-39.87996,16.407383
9043,nm1645270,Aaron Hadden,\N,\N,actor,tt0416230,2.554781,-4.702365
9044,nm8407711,Ada Mauro,\N,\N,actress,tt2937692,-26.345076,-1.9487008
9045,nm8658278,Duncan Chevreir,\N,\N,composer,tt6352048,-3.5481687,19.3179
9046,nm0886530,Kathelijne van der Zwaan,\N,\N,"actress,miscellaneous","tt0765824,tt0108504",22.165054,7.0243673
9047,nm4896524,Jean-François Michelet,\N,\N,actor,"tt2405698,tt8723732,tt1118647,tt2231351",18.927362,-14.6423025
9048,nm4885803,Daniel Carles,\N,\N,actor,tt1409119,7.5432873,-20.411167
9049,nm5871349,Meagan Laughlin,\N,\N,,\N,5.52144,-19.98365
9050,nm10450479,Aryad Gopalakrishnan,\N,\N,actor,"tt0268588,tt0234877,tt0326001,tt0369494",14.575331,19.016344
9051,nm1900941,Karnan,\N,\N,cinematographer,"tt1464285,tt0456285",-17.758656,-46.96372
9052,nm10888120,Nikita Kozyr,\N,\N,camera_department,tt10480798,6.703939,-1.593448
9053,nm9273545,Isa Tauri,\N,\N,actress,tt7354414,-13.012897,0.15368195
9054,nm15041544,Alec Stitick,\N,\N,miscellaneous,tt27896545,24.74819,-14.14189
9055,nm12714912,Sarah Mitchell,\N,\N,,\N,-6.931297,-3.058867
9056,nm7410486,Sultan Adnan,\N,\N,camera_department,tt4307926,-6.362096,5.6733313
9057,nm11583457,Addison Christie,\N,\N,actress,tt4068576,-13.548206,-6.582748
9058,nm9173232,Georgia Shaw,\N,\N,"actress,stunts","tt6603378,tt10564026",-19.88383,13.849741
9059,nm3602148,Greg Bend,\N,\N,cinematographer,tt0375341,-21.680412,6.19798
9060,nm7253957,A. Díaz Gómez,\N,\N,actor,tt0475023,-26.409653,2.2224379
9061,nm2545076,Imre Ferencz,\N,\N,miscellaneous,tt0414705,13.11772,3.655537
9062,nm4561784,Gustavo Adolfo Ruíz,\N,\N,actor,tt1935870,15.474022,-13.853031
9063,nm4087757,Nikki Aims,\N,\N,actress,"tt1728610,tt2083971",44.420208,-4.946592
9064,nm6192135,Mark Bracher,\N,\N,actor,tt2094064,2.8208663,-5.4281955
9065,nm9253659,Akshay Mahendra,\N,\N,costume_designer,tt7336396,-15.344407,-38.601254
9066,nm4930178,Leonora Sandoval,\N,\N,actress,tt2118570,10.194727,12.70398
9067,nm14351698,Hang Nguyen,\N,\N,art_department,tt13318558,1.3686774,22.455568
9068,nm1893837,Elita Aizenberg,\N,\N,actress,"tt4815120,tt0220369,tt0423646,tt0226104",5.0530853,8.541977
9069,nm3547684,Harjeet Parmar,\N,\N,miscellaneous,tt1419594,-21.297043,9.639582
9070,nm5844014,Alexander Ishov,\N,\N,music_department,"tt11316226,tt3035426",10.022347,10.0788
9071,nm11479650,Bryal Legaspi,\N,\N,actor,tt12100528,-2.6360996,20.083958
9072,nm7717346,Danny Nguyen,\N,\N,actor,tt5187528,-7.276281,-38.092365
9073,nm11876765,Felicity Asseh,\N,\N,actress,"tt25482432,tt13045832,tt27760799,tt17498068",19.945538,-11.896391
9074,nm1151072,Katy Sokolewicz,\N,\N,miscellaneous,tt0244196,6.322459,20.149786
9075,nm8441479,Earl Wells,\N,\N,"actor,producer",tt6065892,-13.5814295,28.568138
9076,nm10257029,Simon Lucy,\N,\N,,\N,2.9979007,-26.337812
9077,nm3098537,Marshall Wight,\N,\N,,\N,-12.22838,19.832134
9078,nm9683261,Albert Rockwood,\N,\N,actor,tt7975808,-15.489156,-0.3127891
9079,nm12875997,Kostas Papachristodoulou,\N,\N,,tt14696114,17.03321,15.673042
9080,nm14045292,Casey Donlan,\N,\N,"camera_department,director,cinematographer","tt22062316,tt22207272,tt22207118,tt22207020",-12.495811,23.513453
9081,nm6947339,Tyler Irwin,\N,\N,actor,tt1830617,-13.904913,-21.325542
9082,nm12479014,Martino Campagnoli,\N,\N,actor,tt13182554,7.7518115,15.492428
9083,nm5168542,Devon Chytil,\N,\N,"camera_department,special_effects,location_management","tt5369352,tt2944198,tt1850578,tt10314450",-16.337633,-11.788111
9084,nm11202644,Pablo Arballo,\N,\N,actor,tt11443314,0.80243886,-11.851321
9085,nm8936615,Javier Gutiérrez Bergondo,\N,\N,sound_department,"tt15463246,tt4888908",12.767084,-3.2612724
9086,nm1234831,Charlotte Vøhtz,\N,\N,actress,"tt20235042,tt0324832,tt0330374,tt0367836",20.5144,-9.79191
9087,nm6745844,Zack Solomon,\N,\N,miscellaneous,tt3141866,-21.578018,20.101692
9088,nm2893009,Nuala Keegan,\N,\N,miscellaneous,tt0102370,1.1437055,-30.229858
9089,nm9535167,Tara Bishop,\N,\N,miscellaneous,tt7779520,31.813593,-28.317036
9090,nm8841783,Donal Cotter,\N,\N,actor,"tt7988304,tt4714568",-35.942303,12.130109
