,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
7581,nm1899684,Gutiérrez,\N,\N,miscellaneous,"tt0229888,tt0229889",Jorge Gutiérrez Zamora,-2.7221227,-7.7283583
7582,nm2538191,Griese,\N,\N,sound_department,"tt9319668,tt8302504,tt13273800,tt11329064",Daniel Griese,-5.5192904,-1.2052741
7583,nm3389411,Sinha,\N,\N,writer,tt1404023,Sushanta Sinha,1.5340502,-0.97220874
7584,nm6425683,Apaydin,\N,\N,"producer,miscellaneous,production_manager","tt10183542,tt10428246,tt3085498",Halil Apaydin,-2.93067,1.4670169
7585,nm0922103,West,1931,2015,"producer,actor,executive","tt0098904,tt0462213,tt0125664,tt0094072",Howard West,3.1255796,-1.7945641
7586,nm9757415,Salgado,\N,\N,,tt6100948,Ernie Salgado,-0.68382025,1.2911782
7587,nm9390296,Lindemann,\N,\N,,\N,Jane Lindemann,0.594201,-1.6125882
7588,nm11139121,Cooley,\N,\N,,tt0281438,Archie Cooley Jr.,0.7829414,-0.0593748
7589,nm14909723,Townley,\N,\N,cinematographer,tt22805206,Kevin Townley Sr.,0.68911195,-2.3190904
7590,nm2979127,Hewitt,\N,\N,miscellaneous,tt0088579,Andrijana Hewitt,1.4461435,-4.195423
7591,nm0995012,Strockbine,\N,\N,transportation_department,"tt0464154,tt0163651,tt1226837,tt0119190",Allen Strockbine,2.9008915,1.5172035
7592,nm11970835,Nelson,\N,\N,,\N,Serenity Nelson,-9.100885,-8.511058
7593,nm2638912,Suzuki,1976,\N,"writer,director,actor","tt2556306,tt2282835,tt4527108,tt5521646",Taichi Suzuki,-3.6470764,3.2644005
7594,nm13162814,Christophe,\N,\N,composer,\N,Jean Christophe,-0.34350023,-3.481387
7595,nm3768902,Fox,\N,\N,"assistant_director,writer,director","tt3562620,tt4501400,tt10127396,tt3643042",Tim Fox,-4.202006,4.531163
7596,nm11919091,Dehart,\N,\N,,\N,Doug Dehart,1.3037785,10.666681
7597,nm9036311,Rostock,\N,\N,actor,\N,Gary Rostock,-3.3689876,0.16730203
7598,nm12381581,Dzubur,\N,\N,actor,tt10926740,Miran Dzubur,-2.1573932,-0.93698406
7599,nm4266594,Roanhorse,\N,\N,actor,tt0796307,Darwyn Roanhorse,-3.3669662,0.21226285
7600,nm11717018,,\N,\N,actress,tt12656126,Tasfia,1.8472224,19.929035
7601,nm10280167,Curley,\N,\N,,\N,Michael Curley,0.7870283,-0.11143121
7602,nm11699744,F.,\N,\N,writer,"tt12615204,tt21040324",David F. Figueroa,0.2589388,2.6376088
7603,nm3575849,Culver,\N,\N,"assistant_director,editor,editorial_department","tt0221740,tt1828195,tt1493063",Paul Culver,2.482231,-2.5460107
7604,nm8631269,Satloff,\N,\N,,tt2639130,Linda Satloff Krongold,-3.0903058,-0.49740985
7605,nm3069209,Akihiro,\N,\N,director,tt1260506,Yasuo Akihiro,-2.5870051,0.74225307
7606,nm0320176,Gintrowski,1951,2012,"composer,music_department,soundtrack","tt0423132,tt0082304,tt0114626,tt0358146",Przemyslaw Gintrowski,-2.4078188,-1.4398432
7607,nm9197204,Gardner,\N,\N,,\N,Stanya Gardner,-5.580537,11.440963
7608,nm1090777,Nietzke,1926,2008,,tt0302022,Norm Nietzke,-4.0463934,-1.7778157
7609,nm5527080,Chu,\N,\N,producer,tt8495320,Chieh-Nung Chu,-1.2309872,-0.50218374
7610,nm11779370,Brandão,\N,\N,composer,"tt21426160,tt12809772",Eurico Brandão,5.977911,-6.6864557
7611,nm9776534,Jordan,\N,\N,,\N,Sophia Jordan,-1.7467737,-4.79654
7612,nm8729300,Taylor,\N,\N,actor,tt4814980,Shea Taylor,10.3405695,11.910857
7613,nm0361250,Hanson,\N,\N,camera_department,"tt0098185,tt0096953,tt0093403,tt0095665",Elizabeth Hanson,1.4330597,-4.223924
7614,nm1103049,Strachan,\N,\N,art_department,"tt0143044,tt0319452",Dawn Strachan,2.8796928,1.5022026
7615,nm4715152,Downey,\N,\N,,\N,Jane Downey,0.83663505,-0.039484404
7616,nm14819755,Gutierrez,\N,\N,producer,tt22014400,Nicolas Gutierrez,-2.7210727,-7.729188
7617,nm14516941,Pfifer,\N,\N,,\N,Marcus Pfifer,-1.6759546,-0.43683416
7618,nm11646959,Kristo,\N,\N,"actor,art_department,art_director",tt13253148,Aidan Kristo,-3.4453034,-0.65719616
7619,nm3375487,Munoz,\N,\N,actor,tt1097267,Ezra Munoz,-2.093696,-8.237945
7620,nm12787380,Chen,\N,\N,actor,tt15110144,Banghui Chen,-5.7283916,3.5659359
7621,nm7383157,Jacobson,\N,\N,"miscellaneous,costume_department,production_manager","tt4160686,tt2497834,tt3038384,tt4612950",Shelby Jacobson,-0.56096226,-4.9097724
7622,nm3261160,S.,\N,\N,"actor,art_department","tt14252144,tt1337064",Ryan S. Bruemmer,1.0303655,3.7223148
7623,nm4281434,Luccio,\N,\N,"actress,miscellaneous","tt1825208,tt0106684",Desiree Luccio,-1.3952043,0.14223233
7624,nm13146388,Jacomino,\N,\N,actor,"tt13809860,tt18569346,tt6760876",Juan Jacomino,-2.8660367,0.7684183
7625,nm1747078,Cohen,\N,\N,"miscellaneous,art_department","tt0424880,tt4443658,tt1051906,tt0362165",Emma Cohen,2.890248,-4.456698
7626,nm1727433,Johnson,\N,\N,,tt0346091,Thomas Johnson,-8.987616,-18.694407
7627,nm0074425,Bergeron,\N,\N,"sound_department,editor,editorial_department","tt0102798,tt0111257,tt0117998,tt0120784",Beth Bergeron,-0.318621,-3.250143
7628,nm12988232,Olivari,\N,\N,"art_director,costume_designer,set_decorator",tt13247714,Ambre Olivari,-1.7709213,2.2873998
7629,nm14495880,Park,\N,\N,"writer,composer,producer",tt26445119,Michael Park,2.4433374,-1.4518973
7630,nm1751655,Gallo,\N,\N,"actor,cinematographer","tt11161374,tt0429655",Pat Gallo,5.0041566,-5.97287
7631,nm9196924,Noaman,\N,\N,"producer,manager",tt6881396,Amirah Noaman,-3.131238,1.0180473
7632,nm9429774,Moyo,\N,\N,,\N,Sibusiso Moyo,1.7995268,2.7914753
7633,nm12024635,Blackwell,\N,\N,,\N,Geoffrey Blackwell,1.661155,-5.445142
7634,nm11576648,Shishman,\N,\N,writer,"tt12313114,tt3499760,tt10090890",Ivan Shishman,-2.292255,0.55709326
7635,nm4487009,Maria,\N,\N,,tt1924194,Christa Maria Lukatsch,-8.127479,2.4612215
7636,nm14710863,H.,\N,\N,,tt0058810,Gordon H. Blinco,-5.3402095,1.9634342
7637,nm4540401,Dennis,\N,\N,costume_department,tt1984991,Mark Dennis,1.3222997,-3.857273
7638,nm7403828,Smith,\N,\N,art_department,tt4789618,Terrence Smith,3.5917706,-12.479881
7639,nm10740234,in,\N,\N,soundtrack,\N,Images in Vogue,-4.9533443,-2.6262975
7640,nm3136952,Kidd,\N,\N,"producer,casting_department,casting_director","tt0339840,tt2220034,tt7803780,tt7809656",Lyn Kidd,6.4722595,-2.7667222
7641,nm12076794,Tambella,\N,\N,sound_department,tt13217878,Luciano Tambella Caruso,-2.4734128,0.5944298
7642,nm7313626,Pajka,\N,\N,miscellaneous,tt4426226,Aleksandra Pajka,-1.9368061,-0.2585635
7643,nm0241978,Duncan,1940,2018,"director,location_management,producer","tt0053494,tt1559904,tt0088512,tt0088621",Haldane Duncan,-8.428781,-2.8031266
7644,nm5681833,Leborgne,\N,\N,"production_manager,location_management","tt3716530,tt11206302,tt6270534,tt2800240",Jean-Christophe Leborgne,-0.33281782,5.1982784
7645,nm11614673,White,\N,\N,camera_department,tt0093873,Nick White,-14.480359,-3.4156308
7646,nm11416993,,\N,\N,director,tt2874368,Deloris,1.8174915,19.901207
7647,nm9682099,Grammar,\N,\N,composer,tt8110462,Red Grammar,1.7353226,-0.6825112
7648,nm8323471,Carrera,\N,\N,,\N,Juan Carrera,-2.2472782,-6.771446
7649,nm1573837,Mills,\N,\N,"camera_department,editor","tt1300349,tt0790798,tt0206501,tt0318224",Ash Mills,4.5808735,-7.6196074
7650,nm13524032,Hudson,\N,\N,art_department,tt19120274,Tracy Hudson,1.7384347,-2.973448
7651,nm0953026,Zanin,\N,\N,"writer,producer,director","tt15302058,tt25729682,tt0372909,tt3644778",Massimiliano Zanin,-4.2720737,1.1970748
7652,nm3180191,Gurney,\N,\N,transportation_department,tt0439848,Richard Gurney,2.0201333,-5.2048507
7653,nm8734304,Bhabie,2003,\N,"actress,composer,soundtrack",tt19364132,Bhad Bhabie,-1.9743526,-2.6715999
7654,nm11038824,Katana,\N,\N,,tt5822916,Maki Katana,-2.5683734,0.608954
7655,nm12302677,Akira,\N,\N,miscellaneous,"tt5355196,tt5373222",Kimura Akira,-3.2773762,0.5751561
7656,nm6122944,Fromager,\N,\N,composer,tt3373486,David Fromager,-3.2400517,-1.7977222
7657,nm4483484,Kyle,\N,\N,,\N,Wayne Kyle,1.3046983,-4.2234464
7658,nm8738559,Çolakoglu,\N,\N,editor,tt6469080,Hasan Çolakoglu,-2.8172581,0.04099277
7659,nm14919646,Warley-Cummings,\N,\N,,\N,Georgia Warley-Cummings,0.6939461,-2.3536465
7660,nm6234448,Khripunov,\N,\N,actress,tt3409270,Slava Khripunov,-3.5440917,-0.48683086
7661,nm11503665,Singh,\N,\N,"actor,producer",tt22772724,Shubham Singh Rajput,-4.1503158,-5.3111167
7662,nm8570035,,\N,\N,writer,tt6190044,80C,2.112045,20.184118
7663,nm3857401,Curet,\N,\N,,tt0078701,Zo Curet,0.2731295,-0.97061944
7664,nm10973158,Barret,\N,\N,make_up_department,tt0808526,John Barret,-0.66746634,-0.31051
7665,nm6799903,Uchiyama,\N,\N,,"tt3770700,tt4067664",Yasutaka Uchiyama,-3.1963289,1.2058842
7666,nm7073174,Svoboda,\N,\N,,\N,Josh Svoboda,-2.8248272,0.08951531
7667,nm11438557,Lineker,\N,\N,,tt8855852,George Lineker,-0.86894906,-1.5483744
7668,nm3206048,Main,\N,\N,actress,tt1302204,Kathy Main,-5.659432,-12.028122
7669,nm13142933,Kaviani,\N,\N,"editor,sound_department,director","tt16166054,tt23718218",Matin Kaviani,-3.6207259,-0.19808513
7670,nm1626503,Naydyonov,1868,1922,writer,"tt0411284,tt1031569",Sergey Naydyonov,-2.3268993,2.0645235
7671,nm6227950,El,\N,\N,actor,tt1792647,Youssef El Toufali,-0.50239086,3.7806494
7672,nm13701966,Uvidia,\N,\N,producer,tt20601398,Yazmine Uvidia,-0.6341502,0.47840104
7673,nm10729426,Sergey,\N,\N,producer,tt10409628,Popov Sergey,-2.8771799,-1.3703908
7674,nm11072027,Eric,\N,\N,"director,writer,producer",tt11156342,Justin Eric Streight,-0.7777149,-2.1045775
7675,nm10256927,Alexander,\N,\N,actor,tt9274842,Reed Alexander,-2.9365647,-1.7032855
7676,nm8138392,Hajric,\N,\N,make_up_department,tt5707234,Emina Hajric Kocak,1.2504112,1.2797602
7677,nm2911689,Kopp,\N,\N,"miscellaneous,producer","tt1181850,tt1153495,tt6313916",Daniel Kopp,-3.464715,-0.9168139
7678,nm7772962,Ichikawa,\N,\N,actor,"tt5423826,tt5251746,tt5328574",Masujûrô Ichikawa,-3.0589397,0.62841886
7679,nm10977400,,\N,\N,,\N,Sirshendu,1.9496216,19.99714
7680,nm0584885,Michel,\N,\N,actress,tt0212302,Marilouise Michel,-0.65431887,-3.364305
7681,nm11918433,Henke,\N,\N,,tt1329462,Michael Henke,-0.27854916,-0.5690541
7682,nm10068643,Leslie,\N,\N,,\N,Yearim Leslie Yi,0.57178766,-3.9964383
7683,nm14575851,Villarroel,\N,\N,art_department,tt12306964,Álvaro Villarroel,-1.1853296,0.3209069
7684,nm0694452,Power,\N,\N,actress,"tt0112981,tt0109014,tt0099691,tt0255481",Robin Power,1.2690012,-0.5573806
7685,nm9950462,Barrett,\N,\N,actor,tt3062074,Ryan Barrett,0.36433285,0.71598214
7686,nm4893997,Marshall,\N,\N,,tt1224381,Dazzell Marshall,4.5800157,-7.6180425
7687,nm15087082,Zelba,\N,\N,music_department,tt0378230,Jiri Zelba,-4.5495367,0.9205501
7688,nm12678796,Carrasco,\N,\N,producer,"tt1472460,tt17720348",Carlene Carrasco Laughlin,-2.2482662,-6.7811074
7689,nm10958677,Marlow,\N,\N,,tt10219330,Debbie Marlow,1.9616866,1.713545
7690,nm7718490,Vincent,\N,\N,,\N,Loren Vincent,-0.39283636,-3.4473395
7691,nm3018917,Sawyer,\N,\N,"producer,miscellaneous","tt1236387,tt1794950",Jon Sawyer,-4.6231422,-1.0774965
7692,nm10067644,Smith,\N,\N,actor,tt4779762,Martin Smith,3.6131618,-12.485295
7693,nm5707294,G.,\N,\N,assistant_director,tt0067870,Luis G. Mantilla,-5.13755,1.239554
7694,nm8369244,Mancino,\N,\N,talent_agent,\N,Donna Mancino,-1.375797,-1.3187972
7695,nm10929485,Zaied,\N,\N,camera_department,"tt10888514,tt21331056,tt10110350,tt10455696",Anis Zaied,-4.283662,1.2093717
7696,nm5978398,Cucciniello,\N,\N,"visual_effects,miscellaneous","tt5365678,tt3219848",Evan Cucciniello,-1.4644558,1.7971164
7697,nm10654023,Kaspate,\N,\N,"editor,editorial_department,assistant_director","tt4580794,tt15554876,tt14090476,tt27303282",Rahul Kaspate,-3.8011258,-0.16840337
7698,nm0108959,Brieux,1963,\N,actor,"tt0163653,tt0087627,tt2322244,tt0314063",Bernard Brieux,-0.43534115,-1.8409183
7699,nm2002843,Graue,\N,\N,,tt0362817,Heinz Graue,-5.5281277,-1.2474393
7700,nm9525588,Singh,\N,\N,producer,tt7818470,Ravindra Singh,-4.13028,-5.281697
7701,nm7797903,Griffin,\N,\N,"set_decorator,art_department,art_director","tt5884434,tt7422552,tt5580252,tt13140384",Sage Griffin,-1.5553124,-4.88677
7702,nm2013542,Devaney,\N,\N,"camera_department,miscellaneous","tt5171438,tt0373051,tt0498353,tt0484360",Jonathan Devaney,-1.3744538,1.5486596
7703,nm13309400,,\N,\N,actor,tt17067380,NavyaRaj,1.9781681,20.061111
7704,nm8122887,Klupkova,\N,\N,"miscellaneous,camera_department","tt0940801,tt5513874,tt5249584",Petra Klupkova,-2.8051817,-1.2359962
7705,nm2693752,Anderson,\N,\N,actor,tt0866431,Noland Anderson,6.860566,-15.212544
7706,nm11600201,O'Hara,\N,\N,miscellaneous,tt2404333,Marguerite O'Hara,0.6545909,-5.6219563
7707,nm1883585,Taylor,\N,\N,"writer,producer","tt1845843,tt2331720,tt6930190",Byron Taylor,10.339118,11.909247
7708,nm13762712,Mouny,\N,\N,"producer,actor",\N,Ssisian Mouny,1.8406659,2.8082159
7709,nm14106840,Collins,\N,\N,miscellaneous,tt15551426,Michaela Collins,-5.548323,11.413842
7710,nm11187698,Mominee,\N,\N,actor,tt11409752,Clifton Mominee,-0.9205146,0.6332111
7711,nm2850768,Hartung,\N,\N,actor,tt1097017,Dave Hartung,0.09048628,-2.1893103
7712,nm9040149,Vanek,\N,\N,actor,tt6970694,Elena Vanek,-2.366915,-0.45179513
7713,nm3828754,Oliveira,\N,\N,actor,"tt1556402,tt1584209",Léo Oliveira,6.001647,-6.720239
7714,nm0122849,Burns,1955,\N,"producer,writer,director","tt0220924,tt0364151,tt0098769,tt0094416",Ric Burns,-6.1043534,-2.1974401
7715,nm0450861,Keys,\N,\N,make_up_department,tt0114697,Amber Keys,1.13828,-0.43659508
7716,nm15098880,Cakra,\N,\N,actor,tt28517232,Anggara Cakra Mandala,-1.817744,0.88213086
7717,nm3847372,Bellego,\N,\N,composer,tt1620849,Benjamin Bellego,-0.06996197,-0.14025536
7718,nm3408518,Bass,\N,\N,"camera_department,producer,miscellaneous","tt1419353,tt1981701,tt3717562,tt4397702",Brian Bass,1.6723784,-3.896062
7719,nm6515998,McClellan,\N,\N,miscellaneous,tt3556590,Lindsay McClellan,-6.8555884,0.5465492
7720,nm3637238,Iketut,\N,\N,,tt1326954,Suardika Iketut,-1.1131921,-0.38786513
7721,nm9866668,Nieminen,\N,\N,visual_effects,tt6489100,Ville Nieminen,-2.9669259,0.9165935
7722,nm8916591,Schoemiak,\N,\N,production_designer,tt0928167,Nicoletta Schoemiak,-1.7269108,-3.2736735
7723,nm0699844,Puckett,\N,\N,sound_department,"tt0309152,tt0129117,tt0309905,tt0358809",Mike Puckett,1.5128129,-3.8265574
7724,nm4211259,Puzelyte,\N,\N,miscellaneous,tt1789032,Ruta Puzelyte,-1.6654276,-1.5888923
7725,nm5523016,Robertson,\N,\N,actor,tt2709870,Doug Robertson,2.529102,-4.753144
7726,nm13727435,Miller,\N,\N,actor,"tt16769266,tt23836278,tt22815616",JJ Miller,-8.248339,3.6972132
7727,nm0334231,Carl,\N,\N,writer,tt0125013,Mildred Carl Graham,0.5008096,-2.8301451
7728,nm2168548,Doig,\N,\N,,\N,Wattie Doig,-0.26031634,0.0017039309
7729,nm12369164,Ming,\N,\N,director,"tt14209756,tt14162480",He Ming,-5.354893,3.2364187
7730,nm0378818,Herder,\N,\N,"soundtrack,music_department,actor","tt0235252,tt0131857,tt0118276,tt0305556",Nerf Herder,-0.24753605,-1.3939171
7731,nm7735717,Todorovski,\N,\N,animation_department,tt3655682,Jordan Todorovski,-2.5164733,0.2350277
7732,nm2708072,Trampedach,\N,\N,production_designer,tt0353348,Jonas Trampedach,-0.2502047,-1.0823563
7733,nm5052683,Copsidas,\N,\N,"producer,director,executive","tt19402468,tt25213788,tt5973892,tt7715694",SuperFrank Copsidas,-0.9741409,0.45814365
7734,nm13108903,Nathan,\N,\N,,\N,Terrance Nathan,3.9458961,-8.77879
7735,nm5830112,V.,\N,\N,producer,tt3080158,James V. Carroll,-2.8012276,2.998977
7736,nm1478149,Ewing,\N,\N,"actress,producer","tt14657412,tt6829882,tt7896372,tt9554862",Allison Ewing,-8.415365,-2.7900205
7737,nm1483202,Flick,\N,\N,actor,"tt2749082,tt0386453",Manfred Flick,0.8343116,-0.8466855
7738,nm3817728,Ohkura,\N,\N,art_department,"tt8651604,tt2306972,tt1579932,tt5565058",Mai Ohkura,-3.2053845,0.623911
7739,nm4202873,Anderson,\N,\N,"cinematographer,camera_department","tt10962762,tt1786420,tt5241550,tt8904840",Pat Anderson,6.8605633,-15.212557
7740,nm5976117,L.,\N,\N,"camera_department,miscellaneous",tt2004271,Kelly L. Sullivan,0.014406341,6.1665807
7741,nm7461096,Fontijn,\N,\N,,tt4574744,Jan Fontijn,-2.7073164,2.0479684
7742,nm7935778,Kradin,\N,\N,,tt1779487,Richard Kradin,-3.6631536,-0.5212529
7743,nm1371135,Kochalka,1968,\N,"writer,music_department,actor","tt2475290,tt0460655,tt0223752,tt13398588",James Kochalka,-2.8782556,-0.48234296
7744,nm14126766,Mutoni,\N,\N,,tt22640570,Jules Mutoni,-2.298282,4.1506424
7745,nm2389281,Endo,\N,\N,animation_department,tt0432275,Yoshikazu Endo,-1.522399,1.5945917
7746,nm14772876,Khairy,\N,\N,,tt0876242,Paul Khairy,-3.7439847,-0.56373966
7747,nm6882376,Tong,\N,\N,actor,tt0071323,D.Y. Tong,-5.394534,3.2359986
7748,nm3470524,Burton,1950,2006,"actor,director,writer","tt5269072,tt1599279,tt2009594,tt0251135",Nick Burton,3.3939767,-4.3834724
7749,nm13128189,Harris,\N,\N,miscellaneous,tt0424095,Ryan Harris,0.38846096,-8.354798
7750,nm1362229,Vanez,\N,\N,camera_department,tt0244782,Jon Vanez,-2.7016838,-0.4574328
7751,nm6102272,Wight,\N,\N,assistant_director,tt3283680,Shawn Wight,2.1868808,-6.1949725
7752,nm12000121,Freni,\N,\N,camera_department,"tt15557874,tt22051744,tt0072562",Harrison Freni,0.46916506,2.4238362
7753,nm10820618,Boonprasit,\N,\N,"writer,assistant_director,actor","tt6541746,tt12217286,tt17168596",Chanon Boonprasit,0.72443616,0.4483646
7754,nm7562513,Fox,\N,\N,,tt4995108,Marco Fox,-4.1905904,4.5208535
7755,nm13207447,Achilleos,\N,\N,,tt14844282,Evangelos Achilleos,-0.4170214,0.9598688
7756,nm8254126,Colb,\N,\N,,tt5852958,Colby Colb,0.28153914,-1.7205435
7757,nm5394899,Paul,\N,\N,actor,tt2525478,Colton Paul,1.2701585,-6.1579547
7758,nm11467305,Sai,\N,\N,producer,tt12071532,Guduru Sai Puneeth,-2.6537797,0.6666751
7759,nm13794814,Philippe,\N,\N,director,tt21147030,Dalonso Philippe,-0.31415036,-3.7030952
7760,nm0126801,Bélanger,\N,\N,writer,"tt0166319,tt8046786",Louis Bélanger,1.482808,-1.439251
7761,nm2388470,Evert,\N,\N,miscellaneous,tt0852967,Joe Evert,-5.5693493,-2.7438304
7762,nm0769717,Schaeffer,\N,\N,miscellaneous,tt0116151,Lori Schaeffer,-1.6556618,-3.3014772
7763,nm14255034,Hadley,\N,\N,,\N,Marina Hadley,1.1694351,-6.063152
7764,nm11583765,Lagiv,\N,\N,assistant_director,tt12330754,Huilipp Lagiv,-0.5021713,3.6322327
7765,nm6087980,Busza,\N,\N,"writer,producer,director","tt3560084,tt3110634,tt1458169,tt1230168",Michael Busza,-3.3305664,0.58363134
7766,nm7082861,Arvidsson,\N,\N,actress,tt4393136,Malin Arvidsson,-1.169834,-2.3482695
7767,nm2096722,Malon,\N,\N,actor,tt0488311,Pete Malon,-1.1096812,-0.9125042
7768,nm14280616,McAngus,\N,\N,,\N,Lauren McAngus,-6.4232974,0.5815021
7769,nm10465249,Khan,\N,\N,,\N,Bleto Khan,-2.7786603,-4.71573
7770,nm14096277,Banga,\N,\N,actor,tt22325352,Prem Banga,-1.1868883,0.20259328
7771,nm8716090,Baenisch,\N,\N,"producer,production_manager","tt5972406,tt6455878,tt6468428,tt6467616",Steffen Baenisch,-0.9030576,-1.9637201
7772,nm5542589,Roeskens,\N,\N,director,tt2177811,Till Roeskens,-2.0883498,1.5245456
7773,nm6822881,Kugler,\N,\N,,tt6174204,Brad Kugler,-3.7785838,-0.7393348
7774,nm1286263,,\N,\N,actress,tt0431669,Sophie,1.9159124,19.980549
7775,nm0433630,Jönsson,1870,1949,actor,"tt0016020,tt0026581,tt0021573,tt0026596",Carl Jönsson,-1.1332763,-2.3546193
7776,nm13955860,Frobel,\N,\N,,tt21828852,Kai Frobel,0.47498038,2.408322
7777,nm0889534,K.,\N,\N,miscellaneous,tt0115738,Donald K. Vardell,-5.309777,-3.258077
7778,nm8450279,,\N,\N,actress,tt6076108,Raquel,1.9628034,20.02862
7779,nm5189721,Allanche,\N,\N,miscellaneous,tt1736341,Patricia Allanche,-2.2553885,1.3722287
7780,nm4156311,Sutton,\N,\N,"animation_department,visual_effects,art_department","tt6714408,tt4716268,tt4406352,tt2650548",Erik Sutton,1.7515008,-5.418762
7781,nm1798133,Starrs,\N,\N,"producer,writer,composer","tt2981746,tt4558042,tt12845752,tt11959420",Hank Starrs,1.4989139,-3.2953258
7782,nm12715437,Plaado,\N,\N,actress,tt11690220,Petra Plaado,-0.682832,1.2150887
7783,nm11464535,Perris,\N,\N,actor,tt9378826,Tyler Perris,-1.1762836,-0.644428
7784,nm11954659,Bermudez,\N,\N,,\N,Whilly Bermudez,-3.8583453,0.49847603
7785,nm0739627,Romeyn,\N,\N,"producer,production_manager,miscellaneous","tt0372784,tt1877832,tt3385516,tt6565702",Vail Romeyn,-1.7090133,0.95250803
7786,nm0082897,Yin,1962,\N,"actor,miscellaneous","tt2543164,tt1179034,tt0381061,tt0234215",Bing Yin,-5.3669634,3.1245186
7787,nm10139909,Bühner,\N,\N,,tt9033656,Thomas Bühner,-2.6172595,-3.2494574
7788,nm8569028,Yalcinalp,\N,\N,"producer,miscellaneous","tt0475900,tt2845786",Esra Yalcinalp,-3.5216975,-1.5997359
7789,nm14544674,Medhi,\N,\N,editor,\N,Rimpi Medhi,-1.3219851,0.30015832
7790,nm0150830,Chen,\N,\N,"production_manager,miscellaneous,art_department","tt1575718,tt0905315,tt0188709,tt0087194",Man-Chi Chen,-5.7367926,3.5823483
7791,nm11884343,Coleman,\N,\N,,\N,Gerald Coleman,2.8313112,-10.057202
7792,nm1928840,Larsson,\N,\N,visual_effects,"tt0382992,tt4154796,tt1190080,tt9032400",Mårten Larsson,-0.37139627,-2.0508013
7793,nm7942290,Nuon,\N,\N,actress,tt5273068,Monika Nuon,-0.9616492,-0.25197655
7794,nm6944658,Beats,\N,\N,sound_department,tt4237406,Scarecrow Beats,1.6786572,-3.8427124
7795,nm7212623,Carney,\N,\N,actor,tt4547006,Jacob Carney,0.2588835,0.037675507
7796,nm2384493,Starlight,\N,\N,"actor,writer,producer","tt12397680,tt0861684,tt27553939,tt3953388",DerRic Starlight,0.90647846,-0.33940148
7797,nm0858332,Friis,\N,\N,actor,tt0129404,Erling Friis Thofte,0.47468287,2.3981059
7798,nm7238404,Smith,\N,\N,producer,tt4575982,Derryl Smith,3.5959084,-12.513133
7799,nm2156721,Elson,\N,\N,,\N,Sandy Elson,0.021143522,-1.8398465
7800,nm2848811,Knappett,\N,\N,"art_department,animation_department,writer","tt0245637,tt0415463,tt0096708,tt0200369",Alan Knappett,-3.7591772,-0.615092
7801,nm3863913,Herman,\N,\N,,\N,Peter Herman,1.8977885,-4.614861
7802,nm13700269,Abd,\N,\N,writer,tt20596728,Mahmoud Abd Elbaset Ragab,-3.8403602,3.629661
7803,nm3980027,Norberg-Hodge,\N,\N,"writer,producer,director","tt1672104,tt7150512,tt1687905,tt2297638",Helena Norberg-Hodge,2.041167,-1.5855112
7804,nm10657908,Kim,\N,\N,animation_department,tt10260952,Heather Kim,-6.7266254,2.5251713
7805,nm13530235,Nikolic,\N,\N,assistant_director,tt19120306,Sofija Nikolic,-1.0319754,-0.72004104
7806,nm0882253,Usai,1928,2022,"composer,music_department,soundtrack","tt0197958,tt0089134,tt0486877,tt0139919",Remo Usai,-1.4763114,-1.0923227
7807,nm13985685,Rose,\N,\N,actress,tt21917932,Angela Rose,2.414271,-0.41784167
7808,nm4469305,Franks,\N,\N,actor,"tt4058534,tt1937112,tt5235862,tt1955067",Seth Franks,0.5616334,-2.8161008
7809,nm6069799,Vassalli,\N,\N,actor,tt1960084,David Vassalli,-0.45632106,0.5402082
7810,nm2117417,Buscher,1979,\N,actress,"tt0995709,tt2070883,tt0479978",Cate Buscher,-0.22782448,-3.8978825
7811,nm11308253,Rubio,\N,\N,actress,tt11689786,Natacha Rubio,-0.7243434,1.7246925
7812,nm4248969,Meyer,\N,\N,camera_department,"tt13084594,tt7895654,tt1807790",Andy Meyer,0.109350234,-3.533674
7813,nm8883362,Zhort,\N,\N,producer,"tt9267624,tt6709930",Natalie Zhort,-4.6244607,0.8644427
7814,nm0994649,Suárez,\N,\N,"editor,director","tt1194615,tt11563256,tt0283383,tt1404653",Rosario Suárez,-4.0256658,-8.190649
7815,nm13398742,J.,\N,\N,"actress,camera_department,director","tt10516176,tt27331198,tt11535228,tt12867750",Rachel J. Goodgion,-3.609341,8.57774
7816,nm7872965,Howe,\N,\N,art_department,tt5338770,Jayden Howe,2.8844461,-4.025357
7817,nm10798525,LaRosa,\N,\N,,\N,Steven LaRosa,-0.5168896,3.6241126
7818,nm4832466,Crosbie,\N,\N,"actor,soundtrack",tt2158571,Cameron Crosbie,1.0128676,2.1945498
7819,nm2516005,Kasimatis,\N,\N,"cinematographer,camera_department,sound_department","tt0396630,tt1170397,tt1142438,tt0245910",Dimitris Kasimatis,-3.7386909,-0.17856812
7820,nm0292838,Fredericks,1903,1958,actor,"tt0171360,tt0037788",Cecil Fredericks,-0.012616127,-2.8594763
7821,nm14801637,Shivaraju,\N,\N,"assistant_director,director","tt19879236,tt5439560,tt27496044,tt9104912",Bharath Shivaraju,-2.2122211,0.52816504
7822,nm3732315,Redmond,\N,\N,actor,tt12820516,Edward Redmond,-10.115313,8.5772705
