,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
251,nm2024906,Fernando,1961,\N,,"tt0949677,tt2357811,tt0241090,tt0460659",Juan Fernando López Aguilar,51.53865,-8.911375
252,nm14960853,Nogaya,\N,\N,,tt27766515,Bongeka Nogaya,-6.891317,65.156
253,nm6944985,Bradford,\N,\N,actress,tt0161126,Armine Bradford,16.467108,-78.510056
254,nm7115024,,\N,\N,actress,"tt4229056,tt3981826",Sonya,34.423462,94.6111
255,nm12426854,Wollter,\N,\N,"assistant_director,miscellaneous","tt13735930,tt13316790",Tilde Wollter,-39.923832,-5.9707975
256,nm13659412,Wilhelmi,\N,\N,writer,tt0189307,Friederike Wilhelmi,12.4806795,-24.277029
257,nm5272692,Bao,\N,\N,art_department,tt0110340,Mu-Hung Bao,48.676308,54.96638
258,nm7056277,B.,\N,\N,actor,"tt8009172,tt9646842,tt8009100,tt8815348",Nicole B. Dalton,-79.13368,51.274975
259,nm5428479,Bruckner,1980,\N,producer,"tt2250234,tt3297792",Marcus Bruckner,-24.329557,-8.907183
260,nm13652722,Opsal,\N,\N,actor,tt20159788,Andreas Opsal,-60.099022,-2.2955265
261,nm4281578,James,\N,\N,writer,tt1825079,Wendy James,12.338384,-86.61983
262,nm9813813,Manning,\N,\N,,\N,Antoine Manning,32.014267,-72.63568
263,nm4115218,Heath,\N,\N,miscellaneous,"tt1571403,tt19072350,tt1740706,tt1741656",Bradley Heath,4.8253074,-55.13098
264,nm7603450,Zupet,\N,\N,,tt4979850,Kristof Zupet,13.704575,79.40309
265,nm12193781,Ocampo,\N,\N,actor,tt11530234,Seng Ocampo,-16.861544,32.192394
266,nm13472663,De,\N,\N,actor,tt18565426,Dorian De Kerorguen,-77.504524,22.01815
267,nm6834915,Levoy-Jones,\N,\N,miscellaneous,tt0099611,B.J. Levoy-Jones,41.358086,-89.904816
268,nm14078593,Grauning,\N,\N,writer,\N,Victor Grauning,-16.018797,84.262276
269,nm10708840,Luciano,\N,\N,actress,tt8381678,Bernadette Luciano,57.31701,8.277202
270,nm2498643,Whitt,\N,\N,art_department,tt0472251,Sara Whitt,-36.74478,-3.9834032
271,nm0084261,Bismuth,\N,\N,actor,"tt0172057,tt0181497",Cyril Bismuth,9.695089,31.016531
272,nm11133559,Cox,\N,\N,actor,tt0070972,Kevin Cox,20.956556,-99.20592
273,nm3411267,James,\N,\N,actor,tt1414324,Matt James,12.338236,-86.620094
274,nm7556468,,\N,\N,,"tt0360246,tt3495114",Winta,17.529446,110.23087
275,nm11819484,Nakarapa,\N,\N,,tt12905206,Eddie Nakarapa,20.423527,50.283596
276,nm1630257,Leopold,\N,\N,"producer,miscellaneous","tt0271219,tt10597884",Brian Leopold,27.521776,-26.601917
277,nm10815775,,\N,\N,actor,tt10590558,Dct,2.6769595,113.879684
278,nm1603146,M.,\N,\N,actor,"tt0439100,tt0460631,tt0452046,tt0367790",Tyrone M. Mitchell,-79.66658,59.719883
279,nm14909254,Yoon,\N,\N,camera_department,tt27702150,Robin Yoon,51.82664,67.45938
280,nm6521055,Punches,\N,\N,,\N,Jack Punches,-27.026459,-45.78974
281,nm0810561,Smolders,1938,\N,actress,"tt0149546,tt0252776,tt0086553,tt0233095",Lien Smolders,-33.911278,71.38271
282,nm6124351,Collett,\N,\N,miscellaneous,tt3323824,Nick Collett,-21.135555,-21.939596
283,nm7231653,Jacobetty,\N,\N,costume_designer,"tt2208310,tt12985724,tt14549706",Susana Jacobetty,0.2919491,-69.21636
284,nm5869354,,\N,\N,actor,"tt5903926,tt3103180",Announcer,12.147608,104.55659
285,nm9957310,Gonçalves,\N,\N,actress,tt6626676,Duda Gonçalves,-45.468548,52.817535
286,nm9789138,Camargo,\N,\N,composer,tt8315344,Leonardo Camargo,17.280262,25.76378
287,nm6954882,Hernandez,\N,\N,actress,tt4250438,Smarlin Hernandez,61.202076,-1.6423161
288,nm10063134,Izeki,\N,\N,visual_effects,tt5805470,Yutaka Izeki,10.147363,63.591267
289,nm14346755,,\N,\N,,\N,GamerDino,31.293213,91.03468
290,nm1356166,Perednya,\N,\N,"cinematographer,special_effects,camera_department","tt5156686,tt3816392,tt0361661,tt1718800",Dmitri Perednya,-11.569147,50.694992
291,nm4767195,Zoppetti,\N,\N,miscellaneous,tt1250849,Marta Zoppetti,11.433192,79.82418
292,nm3459657,Dixon,1987,\N,"actor,music_department","tt2378388,tt5926598,tt1051904,tt1046997",Everett Dixon,36.3161,-68.8698
293,nm0339076,Greenhouse,1921,2013,actress,"tt0066808,tt0073747,tt0085398,tt1199576",Martha Greenhouse,-29.362833,-67.37709
294,nm10250895,Roach,\N,\N,actress,"tt2222848,tt6840072",Indie Roach,27.517963,-28.991884
295,nm5147661,Sores,\N,\N,"composer,music_department,sound_department","tt21392540,tt7464188,tt14023652",Zsolt Sores,-41.395985,-56.78134
296,nm1029587,Garces,\N,\N,"director,writer,actor","tt0359625,tt0376059,tt0370847,tt0791561",Armando Garces,-2.071506,82.585594
297,nm0144235,Cassidy,\N,\N,"set_decorator,art_department","tt0114558,tt1075417,tt1037705,tt0103855",Patrick Cassidy,50.544228,-50.264782
298,nm6934287,Lang,\N,\N,actress,tt4206808,Jenny Lang,42.33764,31.900005
299,nm8305248,Chai,\N,\N,transportation_department,"tt9081774,tt7736536,tt10732758,tt6327400",Hsiang Chai,-5.136479,32.004826
300,nm2326063,Westbrook,\N,\N,"actress,producer,miscellaneous","tt3632758,tt3891146,tt2657152,tt0452046",Kimberly Westbrook,72.62896,-45.271137
301,nm5641993,Jones,\N,\N,"camera_department,cinematographer,editor","tt13663262,tt6237612,tt2085059,tt11543084",Robbie Jones,40.887512,-88.6463
302,nm8280727,Ribas,\N,\N,costume_department,tt5875118,Natasha Ribas,37.557503,-4.4528236
303,nm7669705,Biswas,\N,\N,cinematographer,tt5132610,Ratan Biswas,9.700285,31.019987
304,nm7657754,Friedman,\N,\N,editor,tt5119564,Lenny Friedman,74.28834,-34.488216
305,nm9115570,Kirkman-Hills,\N,\N,,\N,Isabella Kirkman-Hills,3.2169814,-59.978115
306,nm5380097,Clairman,\N,\N,,tt1292218,Cara Clairman,-22.756708,-30.04867
307,nm3893186,Tyler,\N,\N,,"tt1649269,tt0407424,tt0407423",Toussaint Tyler,11.9972725,-94.40355
308,nm7450407,Fábry,\N,\N,,tt4851626,Jozef Fábry,-70.13916,9.762971
309,nm6105970,Kalmakurki,\N,\N,actress,"tt3351366,tt0163943",Kaisa Kalmakurki,-11.7948475,57.652298
310,nm1200222,Turpin,\N,\N,actor,"tt0384746,tt0779722,tt0320422,tt0429292",Steven Turpin,-32.297993,11.829983
311,nm10021769,Patrick,\N,\N,"actor,miscellaneous","tt9578550,tt8782972",Eddy Patrick,56.02672,-43.64314
312,nm5424658,Berk,\N,\N,actor,"tt1618952,tt2575934,tt8537976,tt3451500",Ihsan Berk Aydin,-28.183357,38.12966
313,nm5906741,Moss,\N,\N,camera_department,"tt5891656,tt3148258",Jordan Moss,-20.367441,-59.680817
314,nm2533644,Belivani,\N,\N,actress,"tt0182977,tt0236932,tt0300097",Maria Belivani,-21.411865,1.5479403
315,nm9961887,Kalil,\N,\N,make_up_department,tt6977218,Zoie Kalil,29.006939,42.8681
316,nm3191818,Bompart,\N,\N,"animation_department,director,art_director","tt1322395,tt2503234",Jorge Bompart,-15.080549,-2.7041876
317,nm13404917,Pettit,\N,\N,actress,tt5073652,Claire Pettit,9.025947,-2.2361856
318,nm9773246,Anderson,\N,\N,cinematographer,tt8281210,Ryne Anderson,46.951927,-38.756218
319,nm5859664,Gruber,\N,\N,production_manager,tt1258187,Ulrike Gruber,-13.736978,83.33459
320,nm4344382,Sutton,\N,\N,,"tt15504744,tt1589035",Sean Sutton,8.894003,-56.80051
321,nm5817783,Bordigioni,\N,\N,writer,tt3070022,Mike Bordigioni,-16.819094,0.43364096
322,nm4621451,Even,\N,\N,"cinematographer,editor,camera_department","tt18298294,tt23726676,tt23642446,tt18689522",Tor Even Mathisen,-64.089714,47.821083
323,nm6388179,Bell,\N,\N,,\N,Margaret Bell,-2.3260438,-83.54695
324,nm10216024,Losper,\N,\N,miscellaneous,tt7434998,Jose Losper,-87.58885,9.302413
325,nm12248730,Konopitzky,\N,\N,,tt13848584,Natasa Konopitzky,-23.709938,46.4114
326,nm11441321,Kundic,\N,\N,actor,tt14895146,Radovan Kundic,31.00424,44.833794
327,nm10521265,Scott,\N,\N,,\N,Nelson Scott,27.620632,-65.45978
328,nm8106987,Gray,\N,\N,"costume_department,costume_designer,make_up_department","tt5613592,tt2234701,tt3706642",Susan Gray,-62.818398,-54.73674
329,nm0572138,McLaglen,1901,1979,"actor,producer","tt0166537,tt0014149,tt1980262,tt0022811",Kenneth McLaglen,-37.675346,-74.35426
330,nm4937702,del,\N,\N,"actor,producer","tt2287909,tt7917448,tt2422200,tt5159898",Juan del Santo,-76.06275,10.322297
331,nm10497492,Taylor,\N,\N,actress,"tt8451712,tt15073104,tt21270966",Everly Taylor,57.046196,-87.80158
332,nm3075136,Wilson,\N,\N,costume_department,tt0775529,Casa Wilson,21.970604,-75.67522
333,nm12530021,Allo,\N,\N,sound_department,"tt14123856,tt15753666,tt11558688",James Allo,-36.806423,35.970306
334,nm10235235,Eaves,\N,\N,actor,tt9228234,Lauren Eaves,-26.34944,20.23427
335,nm3768399,Miller,\N,\N,assistant_director,tt0259453,Terry Miller,43.55697,-42.481186
336,nm9749817,Sansom,\N,\N,,tt4674576,Darryl Sansom,10.943919,4.660482
337,nm7946735,Wells,\N,\N,camera_department,tt1653142,Dave Wells,-7.008244,-92.53115
338,nm1295978,Dunne,\N,\N,"actor,music_department","tt0306800,tt0280720",Paul Dunne,30.413012,-36.209217
339,nm14776023,M.Thakkar,\N,\N,"writer,producer",tt27562861,Suresh M.Thakkar,-2.5983849,-8.63371
340,nm13382259,Ellis,\N,\N,,tt12747694,Trinity Ellis,60.626045,-42.881996
341,nm5541195,Ocasio,\N,\N,actor,tt2730162,Gianna Ocasio,-17.09849,32.082226
342,nm3739801,Pins,\N,\N,camera_department,tt0832284,Jeff Pins,-53.351997,-42.01255
343,nm5104423,Resendiz,\N,\N,actor,"tt2208772,tt2410144",Zoila Resendiz,-43.03314,-5.301466
344,nm9980796,,\N,\N,,tt0983514,Rocky,6.545595,101.07229
345,nm10076403,Del,\N,\N,,\N,Al Del Vecchio Jr.,-76.062675,10.322319
346,nm0342350,Grimshaw,\N,\N,costume_department,"tt0345855,tt0138097,tt0127536,tt2077886",Jane Grimshaw,69.42136,34.82904
347,nm4544790,Hur,\N,\N,visual_effects,"tt1815862,tt1825683,tt1392190,tt4154664",Huck Hur,-46.997562,-15.737725
348,nm14865310,Brown,\N,\N,camera_department,tt27793623,Nathaniel Brown,-63.01288,-60.632126
349,nm10509913,Jacob,\N,\N,actor,tt9800520,Ole Jacob Erikstad,0.3940749,-69.319084
350,nm12960513,Madeo,\N,\N,,tt1266124,Omar Madeo,-32.84768,34.098404
351,nm0199427,Danesi,\N,\N,actor,tt0282523,Mark Danesi,-0.053272247,31.84609
352,nm4918378,Gonzales,\N,\N,costume_department,tt0094046,Barry Gonzales,67.72782,-5.774692
353,nm10330836,Palmer,\N,\N,actress,"tt9447588,tt11395232,tt11289638",Megan Palmer,24.469961,-85.26491
354,nm10381054,Tyner,\N,\N,camera_department,tt9557294,Shamir Tyner,27.97728,-35.35779
355,nm14414697,Voronov,\N,\N,editor,"tt12287880,tt26448140",Roman Voronov,-8.391749,8.325781
356,nm0862123,Thurber,\N,\N,"editorial_department,visual_effects,miscellaneous","tt2375692,tt0489974,tt5232792,tt13623580",Jeff Thurber,-31.336628,1.9267398
357,nm4069916,Grant,\N,\N,"actor,make_up_department,special_effects","tt1865374,tt2229043,tt3856188,tt2317095",Julie Grant,-9.553273,-94.47392
358,nm3299260,Wong,\N,\N,"actress,writer,art_director","tt12735338,tt24247610,tt4797582,tt2361094",Kimberley Wong,48.66939,69.46118
359,nm12404936,Nuttaweeruch,\N,\N,costume_designer,"tt14136054,tt16027840",Luckprapa Nuttaweeruch,-6.6366663,-26.316378
360,nm10612045,Twyford,\N,\N,,tt1237577,Dave Twyford,-28.055845,-32.469738
361,nm1474993,Rose,\N,\N,"soundtrack,composer,actor","tt0071914,tt0391143,tt0107350,tt0218343",Savage Rose,-42.587494,-40.973072
362,nm1381204,Pappagallo,\N,\N,"production_manager,miscellaneous,producer","tt0122779,tt0183451,tt0057629,tt0057720",Giulio Pappagallo,-7.910459,26.70918
363,nm11281563,Corel,\N,\N,music_department,tt8404520,David Corel,-25.024946,-20.884851
364,nm2320730,,\N,\N,actor,"tt3326740,tt0824673",Ffej,-10.299788,105.376175
365,nm2768503,Kumar,\N,\N,"producer,production_designer","tt1954818,tt1398919,tt2770974,tt2597126",Swapan Kumar Ghosh,62.300636,37.439304
366,nm11946749,Martin,\N,\N,,"tt1164249,tt14857030",Cathleen Martin,3.9516146,-89.92138
367,nm12810969,Kremp,\N,\N,,tt15000566,Christin Kremp,-18.929712,59.36087
368,nm8343635,Lai,\N,\N,"producer,miscellaneous","tt12117510,tt10496762,tt5735380,tt9686038",Chen-Lin Lai,46.48885,31.698626
369,nm11436631,Xiaoyu,\N,\N,producer,tt9203190,Zhang Xiaoyu,33.716457,61.296032
370,nm14470277,Buntrock,\N,\N,actor,tt0075281,Dieter Buntrock,-56.04363,-28.534979
371,nm2179747,Kittler,1943,2011,actor,"tt9596546,tt0417843,tt0765238,tt6344916",Friedrich Kittler,2.096148,-29.675772
372,nm10114881,Tsikolia,\N,\N,,\N,Zviad Tsikolia,15.069792,48.34486
373,nm13782897,Yemets,\N,\N,actress,tt11402054,Mariya Yemets,24.652225,62.95828
374,nm3815522,Nacol,\N,\N,,\N,Mae Nacol,2.802839,59.273293
375,nm6509772,Apicella,\N,\N,"actor,producer","tt13881698,tt15203636,tt3744412",Vincent Apicella,12.399014,20.681786
376,nm5775352,Haig,\N,\N,"actress,writer",tt3026098,Jackie Haig,36.089893,42.314888
377,nm15037986,Keeley,\N,\N,"special_effects,make_up_department",tt22940988,Dominique Keeley,-11.471435,-28.087282
378,nm4695067,Cubao,\N,\N,,tt2070732,Anita Cubao,62.484867,11.8507
379,nm8055311,Pinkerton,\N,\N,"assistant_director,sound_department,actor","tt21962180,tt5139570,tt4518150,tt7826246",Mike Pinkerton,-2.6649446,-39.95403
380,nm14480505,Javier,\N,\N,actor,tt26242228,Luis Javier,57.705673,0.83428854
381,nm14042677,Hamlet,\N,\N,,tt22056364,Thomas Hamlet,24.392565,-27.378433
382,nm8812121,Kolodny,\N,\N,,tt6118370,Brian Kolodny,-26.687948,50.21108
383,nm10132402,Li,\N,\N,actor,tt8319058,Zunding Li,75.328926,50.393414
384,nm4168878,Schouk,\N,\N,"camera_department,sound_department",tt0814031,Bob Schouk,-85.01125,-13.643919
385,nm11135355,Luiz,\N,\N,,"tt11291774,tt11295202",Jose Luiz Munoz Lozano,-50.862164,21.81605
386,nm14879120,Maciejwski,\N,\N,actor,tt27831268,Yvan Maciejwski,1.2751765,1.5098115
387,nm6667786,Quintana,\N,\N,camera_department,tt3902692,Adrián Quintana,-28.192183,16.230843
388,nm11187085,Bordeniuc,\N,\N,actor,tt11408882,Octavian Bordeniuc,-18.57095,-0.8605748
389,nm0973628,Pesquer,\N,\N,"art_department,set_decorator,miscellaneous","tt2752200,tt1675434,tt0344510,tt0281364",Frédéric Pesquer,-18.177753,17.088028
390,nm5760916,Perdomo,1996,\N,"camera_department,actress,art_department","tt3589054,tt14021984,tt2970598",Pamela Perdomo,-65.51841,-1.5669255
391,nm5853036,Portas,\N,\N,writer,tt3100138,Luis Portas,12.107582,24.832205
392,nm2133177,Villum,\N,\N,"cinematographer,editor,actor","tt5063348,tt5054996,tt2360995,tt5053570",Nicolai Villum Jensen,-41.107513,69.00579
393,nm1272076,Iuga,\N,\N,"production_manager,producer","tt0187421,tt0200630,tt0094381,tt0134778",Ioan Iuga,10.675455,61.777267
394,nm12762412,Gabard,\N,\N,miscellaneous,tt15057058,Pierre Gabard,-3.063177,83.81566
395,nm14181367,Tang,\N,\N,actress,tt21301278,WeiWen Tang,47.970158,57.937897
396,nm11827087,Allen,\N,\N,"director,actor,writer",\N,Gareth Allen,63.297672,-44.538387
397,nm10478876,Kolonko,\N,\N,,\N,Kacper Kolonko,-21.667645,48.307976
398,nm11600694,Sai,\N,\N,"director,writer","tt27618285,tt21617580,tt8528336,tt12369162",Siva Sai Vardhan,32.47924,50.216885
399,nm0811308,Snow,\N,\N,sound_department,"tt0177061,tt0213724,tt0210918,tt0163924",Phil Snow,-48.335262,-56.20574
400,nm13107035,Ming,\N,\N,writer,tt15938664,Kedong Ming,43.60067,61.300743
401,nm6914418,Preda,\N,\N,actor,tt4272710,Yoel Preda,-81.236786,1.6842213
402,nm3629731,Pierson,\N,\N,"camera_department,cinematographer,editorial_department","tt2741090,tt10734864,tt5866276,tt23782540",Alan Pierson,12.856082,3.294946
403,nm3479258,Beauchard,\N,\N,,\N,D. Beauchard,-13.707857,-16.524872
404,nm12837137,Pierce,\N,\N,cinematographer,tt15211298,David Pierce,-33.885086,-57.699314
405,nm11006861,Jaquet,\N,\N,,tt11000754,Jean-Michel Jaquet,25.145308,-9.716525
406,nm1591339,L.,\N,\N,actor,tt0406229,Robert L. Brooks,-75.129555,45.643593
407,nm4700377,Venello,\N,\N,actor,tt2070855,A.J. Venello,-65.504105,7.256261
408,nm14004391,Bouzi,\N,\N,sound_department,tt21963040,Victor Bouzi,-15.747757,-0.021070197
409,nm2995548,Fernández,\N,\N,actress,tt0087256,Petra Fernández,59.608273,-10.094576
410,nm7531727,Sinner,1995,\N,actress,"tt6137286,tt4863704,tt7448608,tt14022938",Kylie Sinner,-34.00241,-47.046955
411,nm0646804,Oliver,\N,\N,,tt0182528,Craig Oliver,39.1031,-22.846098
412,nm9881413,Cotterell,\N,\N,camera_department,tt8499632,Davion Cotterell,0.6354507,-28.420916
413,nm6260036,Slattery,\N,\N,sound_department,"tt6852056,tt4781664,tt2568868,tt8948614",Ken Slattery,-56.373055,22.973606
414,nm3884353,Newell,\N,\N,,tt1043090,Claire Newell,19.75385,-47.02992
415,nm9365973,Szert,\N,\N,costume_department,"tt7546338,tt8108134",Lili Szert,-76.38084,-16.524406
416,nm11737981,Hutamy,\N,\N,"sound_department,miscellaneous,actress","tt12713006,tt12712956,tt12712520,tt12404930",Satriany Hutamy,39.88011,41.609207
417,nm10306054,Odiakosa,\N,\N,actress,\N,Mona Odiakosa,9.134612,50.942314
418,nm13689141,Rimbaut,\N,\N,,tt18265458,Gilbert Rimbaut,11.585241,-26.710567
419,nm12957759,Turvey,\N,\N,camera_department,"tt8790086,tt10954600",Billy Turvey,-34.616356,10.441174
420,nm10194208,Paul,\N,\N,actor,\N,Lorenzo Paul,72.60798,-50.90139
421,nm3190646,Holzapfel,\N,\N,,tt1321439,Kolja Holzapfel,-44.394043,-18.671112
422,nm11873276,Griggs,\N,\N,,tt0072584,Jessica Griggs Swinton,-13.535693,84.67109
423,nm7257469,Jäderholm,\N,\N,production_manager,tt4182272,Jonas Jäderholm,-5.0792456,-39.80513
424,nm1507091,Sirianni,\N,\N,"producer,production_manager,miscellaneous","tt18264908,tt9471632,tt1235842,tt0995829",Fernando Sirianni,36.377487,48.248722
425,nm1306165,Peters-Arnolds,1990,\N,actor,"tt0466149,tt0311141,tt1975909",Philipp Peters-Arnolds,51.059288,-67.13173
426,nm2410731,Pinzon,\N,\N,producer,tt0872318,Maria Pinzon,28.408918,6.7494326
427,nm2973791,Meijer,\N,\N,actor,"tt5865326,tt15185022,tt2503954,tt0364845",AJ Meijer,29.62476,63.077225
428,nm0680629,Phillips,1948,2012,"director,actor,writer","tt0094525,tt0091853,tt0435937,tt0372091",Maurice Phillips,12.025905,-36.13983
429,nm11968065,Kolivand,\N,\N,composer,tt13250016,Farid Kolivand,-26.313507,50.39334
430,nm4977545,Cayuela,\N,\N,,"tt2329453,tt7224174,tt3241648",Edu Cayuela,4.832944,21.685862
431,nm8588888,van,\N,\N,"producer,script_department,writer","tt9311154,tt14722644,tt7865138,tt6255854",Astrid van Keulen,-18.450857,-82.644875
432,nm3121228,Cobbledick,\N,\N,"visual_effects,animation_department,director","tt10923000,tt15484248,tt7024288,tt4774890",Marcus Cobbledick,13.755991,-58.077198
433,nm14537526,Jalmanen,\N,\N,producer,\N,Nina Jalmanen,27.447136,50.299023
434,nm1397892,Fromont,\N,\N,miscellaneous,"tt0167261,tt0120737,tt0167260",Dominique Fromont,-7.948023,-14.802532
435,nm0477384,Kyle,1861,1950,actor,"tt0181715,tt0009525,tt0434900,tt0190142",Howard Kyle,13.090846,-78.80799
436,nm12158554,Flacelière,\N,\N,camera_department,tt13668440,Melville Flacelière,-51.15467,5.1047735
437,nm7711516,Trotta,\N,\N,"editorial_department,cinematographer,camera_department","tt5180180,tt15838514",Simone Trotta,-30.222004,6.9041796
438,nm10915349,Summersizzle,\N,\N,actress,tt10809712,Bethany Summersizzle,-47.621395,-58.036648
439,nm4318473,Amos,\N,\N,"camera_department,cinematographer","tt1263679,tt1841892",Jaisingh Amos,60.16587,21.477808
440,nm3596922,Pretorius,\N,\N,,tt1504680,Soon Pretorius,-81.49584,0.7302783
441,nm14192384,Bowman,\N,\N,cinematographer,tt23134678,Jack Bowman,38.015175,-45.41477
442,nm0655597,L.,\N,\N,actor,tt0077766,Allan L. Paddack,-75.015076,44.977905
443,nm1164237,L.,\N,\N,stunts,tt0062765,Jack L. Dill,-75.44915,44.859463
444,nm0483226,Lambert,\N,\N,actor,"tt0493450,tt0111904,tt0103939,tt0064382",Lawrence Lambert,30.75434,-54.892143
445,nm6638579,Shriver,\N,\N,stunts,tt3344686,Kara Shriver,49.963486,32.885235
446,nm4448510,Li,\N,\N,transportation_department,tt2075232,Liancong Li,75.32986,50.3928
447,nm0729988,Roach,\N,\N,"actor,producer","tt7221388,tt8509922,tt0164114,tt0840322",Andrew Roach,27.517963,-28.991884
448,nm12759569,Knopova,\N,\N,actor,tt7304136,Lena Knopova,-24.981945,55.61496
449,nm14754806,La,\N,\N,editor,tt27513107,Editons La Bagnole,-89.199585,12.104882
450,nm13399712,Renauld,\N,\N,,tt0320913,Jean-Pierre Renauld,-40.332714,-17.079767
451,nm5856546,Wanat,\N,\N,,\N,Michael Wanat,52.959152,45.75227
452,nm12213917,VandenBerghe,\N,\N,,\N,Kathy VandenBerghe,-14.010823,-41.274384
453,nm4968638,Woodward,\N,\N,,tt1852137,Stan Woodward,24.314795,-43.428677
454,nm10980268,Dolesidou,\N,\N,make_up_department,tt10945788,Alina Dolesidou,-59.21838,4.6879144
455,nm1420046,Edelöf,\N,\N,actress,tt0374629,Sara Edelöf,-38.00749,15.375222
456,nm8835873,van,\N,\N,actress,"tt0324696,tt0068069,tt5989634",Maya van Meurs,-18.332867,-83.91206
457,nm2399908,Whittaker,\N,\N,miscellaneous,"tt0056751,tt0199184",Jane Whittaker,-36.341595,-4.402422
458,nm11245328,Mikhailov,\N,\N,producer,tt11543666,Victor Mikhailov,-5.887727,7.9048963
459,nm13040223,Luna,\N,\N,actor,tt1013909,Luis Luna,26.28809,-5.539677
460,nm0801690,Sinclair,\N,\N,"production_manager,art_department,costume_department","tt0229625,tt0291502,tt0203119,tt2515294",Natalie Sinclair,64.317474,-68.28537
461,nm11515500,Chou,\N,\N,art_department,tt0215254,Su-Feng Chou,47.245613,50.211403
462,nm10605083,Shetty,\N,\N,camera_department,"tt9758888,tt9758578,tt13675644",Nitin Shetty,-37.945717,10.96677
463,nm1382363,Cuenca,1987,\N,actor,"tt1906398,tt23651372,tt0441919,tt6947630",Jake Cuenca,42.995197,4.0281296
464,nm1754299,Pulley,\N,\N,actress,tt0431087,Tina Pulley,-39.095512,-23.256348
465,nm3024790,Bratos,\N,\N,"composer,producer,soundtrack","tt13982078,tt2640118,tt2387042",Niksa Bratos,-33.23472,-23.178072
466,nm11011248,Roland,\N,\N,actress,tt0115289,Natasha Roland,11.208835,-40.88066
467,nm2532719,Lyons,\N,\N,"actor,director,writer","tt3555738,tt1132290,tt0401997,tt1183865",Mathew Lyons,-9.320907,-66.51158
468,nm0765175,Sari,\N,\N,actress,tt0160754,Diana Sari,20.341518,29.681395
469,nm2170546,Clark,\N,\N,actor,tt0225085,Jason Clark,48.056553,-62.56406
470,nm4452370,Molino,\N,\N,actress,"tt2965798,tt10456254,tt5022622,tt1585270",Isabella Molino,-71.566444,-30.960253
471,nm12853601,Kim,\N,\N,,\N,Sun-woo Kim,64.542564,56.47752
