,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
255,nm14239281,Jones,\N,\N,,\N,Loreine Jones,34.460346,-75.16404
256,nm3792542,Menne,\N,\N,"actor,producer","tt1595044,tt3305218",Daniel Menne,-9.020183,6.504788
257,nm5715424,Gralak,\N,\N,"art_department,set_decorator","tt10132068,tt5124066,tt2949338",Maja Gralak,-64.875854,13.857925
258,nm7111691,Colburn,\N,\N,"director,writer,cinematographer",tt1326899,Frederic Colburn Clarke,15.166238,20.064344
259,nm6149287,Tuthill,\N,\N,producer,tt3321770,Karissa Tuthill,12.607931,6.455017
260,nm8328507,Battle,\N,\N,actor,"tt6393788,tt5926682",Laila Battle,-26.211168,25.769844
261,nm5572746,Af,\N,\N,miscellaneous,tt1125595,Elisa Af Hällström,-2.651033,63.44621
262,nm8126940,Thornton-James,\N,\N,"editor,editorial_department","tt6776944,tt10761072,tt9202294,tt5189220",Sam Thornton-James,-38.00196,16.54735
263,nm4639267,Ward,\N,\N,miscellaneous,tt2042540,David Ward,59.8078,46.05075
264,nm11031844,Wilson,\N,\N,actor,tt11042396,Robert Wilson,57.918102,25.273083
265,nm10039786,Grim,\N,\N,actress,tt8782956,Hannah Grim,-0.7687828,50.728924
266,nm2942573,Cadková,\N,\N,actress,tt0319972,Jaroslava Cadková,-50.068787,-6.369553
267,nm7167156,Turton,\N,\N,music_department,tt1724589,Jeff Turton,1.241563,17.655388
268,nm14155800,Halyal,\N,\N,actor,tt21446256,Dilip Halyal,-51.038643,27.08775
269,nm5096131,Pagliarello,\N,\N,art_department,tt2195886,Deena Pagliarello,-48.488075,7.178301
270,nm10302659,Tims,\N,\N,actor,tt9381904,Nick Tims,28.897202,16.229534
271,nm12457666,Al,\N,\N,actress,tt12557256,Sara Al Balushi,-7.1828814,-53.94845
272,nm11459245,Villafuerte,\N,\N,actress,tt12054636,Maya Villafuerte,-28.054037,-42.307587
273,nm6610729,Nilzon,\N,\N,,tt3843986,Robert Nilzon,-36.46568,16.104755
274,nm1020132,Maes,\N,\N,"manager,actress,producer","tt0289838,tt0098844,tt1277721,tt0907620",Maggie Maes,38.92909,21.561148
275,nm13525919,Fu,\N,\N,art_department,"tt0995854,tt0098844,tt11242246,tt12677870",Will Fu,76.27673,-35.811214
276,nm3089312,Harrison,\N,\N,costume_department,tt0827947,Jane Harrison,31.251865,24.865793
277,nm7179920,Young,\N,\N,,tt4512898,Matthew Young,-13.227073,54.31119
278,nm11916933,Jiang,\N,\N,"director,producer","tt13137150,tt3066242",Jacky Jiang,66.7021,-35.301308
279,nm8058914,Arikawa,\N,\N,actor,tt5618856,Alice Arikawa,30.828388,-49.81121
280,nm7769871,Hosking,\N,\N,"casting_department,production_manager","tt3221544,tt3800520",Nicola Hosking,18.392681,12.284292
281,nm4849468,Blandford,\N,\N,art_department,"tt4244994,tt2283336,tt8179402,tt0458339",Paul Blandford,4.6149077,16.541769
282,nm4862885,Murphy,\N,\N,actress,"tt4863872,tt1928334,tt3323600,tt5137964",Shana Murphy,29.123869,1.0831171
283,nm10435001,Kliche,\N,\N,,\N,Karen Kliche,-41.826107,9.011447
284,nm9506523,Trewick,\N,\N,,tt2426288,Carol Trewick,16.510576,11.667913
285,nm8163071,,\N,\N,,"tt0480300,tt0170994",Salvano,3.8889496,72.43927
286,nm4362875,Himmelsbach,\N,\N,camera_department,tt1520956,Benjamin Himmelsbach,-1.828594,-1.5471196
287,nm4078272,Mikros,\N,\N,"composer,music_department",tt1726166,Giorgos Mikros,-22.82924,-10.337114
288,nm3991733,Cavegn,1978,\N,"editor,producer",tt1717191,Tadzio Cavegn,-54.928524,25.146076
289,nm6124831,Alameh,\N,\N,actor,"tt28353073,tt28070012,tt28353048,tt28239438",Ahmad Alameh Dahr,-1.0400019,-46.286407
290,nm13468105,Peris,\N,\N,actor,tt18555608,Sebastià Peris,-40.16683,-34.62408
291,nm0660758,Paquin,\N,\N,actor,tt0041825,Georges Paquin,5.354072,-21.770506
292,nm3217854,Goutis,\N,\N,actor,"tt12987602,tt7062504,tt13879832,tt4432524",Petros Goutis,-33.579174,25.078838
293,nm13086927,Stevens,\N,\N,,\N,Mark Stevens,13.855585,43.436447
294,nm8146413,Shorb,\N,\N,"cinematographer,director,actor","tt6305688,tt5174926,tt5893576",Merlin Shorb,-1.556,13.837134
295,nm0756832,Saito,\N,\N,"actor,editor","tt0419648,tt0108889,tt0258247,tt1417041",Hans Saito,35.732693,-55.940586
296,nm9685908,Yamasaki,\N,\N,make_up_department,tt2011311,Ryo Yamasaki,33.512478,-46.70578
297,nm12917685,,\N,\N,actress,tt15386786,Ariana,1.5290117,71.62422
298,nm2035899,Beyene,\N,\N,actress,tt0479754,Semhar Beyene,8.0016575,-41.311413
299,nm11173076,Arasu,\N,\N,producer,"tt11374902,tt27080561",Kalai Arasu,11.581962,-61.137505
300,nm3464407,Coudert,\N,\N,,tt0366050,Frederic Coudert Jr.,-0.64876145,-20.900623
301,nm4726943,Tanev,\N,\N,actor,tt1682923,István Tanev,-27.35769,-11.149337
302,nm12900034,Kang,\N,\N,"animation_department,editorial_department",tt14954764,Emmanuel Kang,63.370182,-28.32367
303,nm6852993,Morgan,\N,\N,,tt4129712,Linna Morgan,52.579445,14.669115
304,nm3933840,Reiselman,\N,\N,actress,tt1667137,Ana Reiselman,-55.818295,9.509603
305,nm4616635,,\N,\N,actress,tt1986950,Cat,1.8707005,70.87804
306,nm9875739,Wojtkowski,\N,\N,actor,"tt7555552,tt8485358,tt0388626,tt10283960",Jerzy Wojtkowski,-11.819502,-10.41717
307,nm2897001,Zembic,\N,\N,soundtrack,"tt0218787,tt0202741,tt1799082",Brian Zembic,-54.79435,13.541882
308,nm6474783,Perrine,\N,\N,miscellaneous,tt3711576,John Perrine,10.578367,20.716589
309,nm1701929,Rogers,\N,\N,cinematographer,tt0273501,Stephen Rogers,56.918083,42.965763
310,nm6930903,Thomas,\N,\N,actor,tt4220118,Jon Thomas Hickey,40.200638,-15.292259
311,nm12543964,Takeda,\N,\N,actor,tt9421868,Junn Takeda,27.752201,-52.442795
312,nm0636194,Norton,\N,\N,actress,"tt0092776,tt0077000,tt0094940",DeeDee Norton,15.601886,22.240559
313,nm9354364,Jang,\N,\N,,"tt7528356,tt9315990",Nu-ri Jang,65.11709,-26.618706
314,nm2748121,F.,\N,\N,,\N,Charles F. Spillane,84.011185,3.0998957
315,nm1664081,Higgins,1974,\N,"writer,director,actor","tt1125800,tt0803003,tt1312230,tt13269656",Pat Higgins,27.485624,5.394752
316,nm3260989,Pietrzyk,1967,\N,actor,"tt0107251,tt0439389,tt0434680,tt0441074",Roman Pietrzyk,-12.706108,-9.487573
317,nm12192912,Horsfall,\N,\N,,tt13748632,Charles Horsfall,16.24124,14.000957
318,nm10075188,Magdy,\N,\N,actress,"tt0372771,tt0376468",Soheir Magdy,-1.7500132,-51.852146
319,nm3587443,Principe,\N,\N,miscellaneous,tt1494804,Sarah Principe,-29.087606,2.3479052
320,nm12124654,Marshall,\N,\N,actor,tt0048845,J. Marshall Watson,5.348554,34.644234
321,nm9438261,Ooe,\N,\N,actor,"tt8293912,tt6304676",Mieko Ooe,37.183353,-50.003628
322,nm4941827,Duarte,\N,\N,,\N,Gonçalo Duarte,-21.662731,-60.35862
323,nm0423797,Johansen,\N,\N,actress,tt0072247,Inge Johansen,-9.972992,4.392366
324,nm10389254,Shang,\N,\N,writer,tt9578462,Po Shang,64.327805,-38.72205
325,nm13067583,López,\N,\N,visual_effects,tt15778076,Rodolfo López,-49.179337,-36.509205
326,nm11033793,,\N,\N,,tt4041694,Bulldog,3.1801455,71.39908
327,nm12538432,Linares,\N,\N,costume_department,\N,Lilian Linares,-36.26389,-40.23933
328,nm7919743,,\N,\N,editorial_department,"tt4546024,tt4328798",Radakrishnan,1.9596908,72.12792
329,nm6734562,E.,\N,\N,actress,"tt6480222,tt5076016",Susan E. Reilly,88.40709,1.5232946
330,nm8769413,Martín,\N,\N,camera_department,tt7115920,Mario Martín,-43.271526,-34.773636
331,nm9073304,A.,\N,\N,actor,tt0393353,Miguel A. Solís,80.2897,-3.4466686
332,nm4497102,J.,\N,\N,,\N,John J. Gallo,88.405174,-10.539154
333,nm5682058,,\N,\N,miscellaneous,tt0944980,Hari,1.0597237,72.38827
334,nm11600311,Daltrozo,\N,\N,actress,tt12108914,Francielle Daltrozo,-38.35201,6.2478876
335,nm2413511,Souffi,\N,\N,actress,tt0122956,Djamila Souffi,-50.259594,10.45097
336,nm9475142,Yeo,\N,\N,actor,\N,Robert Yeo,66.02754,-29.894901
337,nm0740276,Rooks,\N,\N,"producer,writer,music_department","tt0072895,tt0074412,tt0284225,tt0279177",Robert Rooks,17.143532,28.16368
338,nm3848853,Hall,\N,\N,composer,"tt1639402,tt1618470",Michael Hall,20.274693,62.591637
339,nm13729829,Zárate,\N,\N,actor,tt20860278,Florencia Zárate,-43.511406,-36.84704
340,nm15077040,Venkat,\N,\N,actor,\N,Tanikanti Venkat Charan,14.819731,-66.51753
341,nm1571477,Grooms,\N,\N,producer,"tt0345467,tt1043408",Pat Grooms,1.3406912,42.046303
342,nm13908256,Movement,\N,\N,music_department,tt5574490,The Movement,-27.419218,23.539581
343,nm12155177,Muñoz,\N,\N,assistant_director,tt1182312,Beth Muñoz,-50.059086,-38.3096
344,nm3063491,Kueng,\N,\N,actor,tt0109616,Chi Kueng Wong,-0.75131816,-15.241598
345,nm8089849,Manzam,\N,\N,,\N,Schweke Manzam,-49.319004,24.62671
346,nm11025506,Najjar,\N,\N,director,tt9827388,Maroon Najjar,-0.15233883,-46.46825
347,nm11471531,Rysánek,\N,\N,director,tt12082456,Janka Rysánek Schmiedtová,-52.76298,2.3129072
348,nm5635233,Galescu,\N,\N,,\N,Constantin Galescu,-63.800545,8.480427
349,nm5346499,Yamanouchi,\N,\N,actress,tt2406990,Mitsuko Yamanouchi,27.232634,-50.71189
350,nm9430224,Smith,\N,\N,,tt6179376,Thea Smith,56.501408,37.191254
351,nm6316724,Gao,\N,\N,producer,tt3299316,Hang Gao,71.51868,-35.58117
352,nm5469467,Chauberg,\N,\N,,tt0123338,Brook Chauberg,-59.40165,25.076855
353,nm2513061,Muñoz,\N,\N,actress,tt0490858,Berta Muñoz,-50.059086,-38.3096
354,nm8214268,Ejiofor,\N,\N,writer,tt5806264,Ada Ejiofor,25.949453,37.727844
355,nm14261134,Vitak,\N,\N,art_department,tt9472282,Martin Vitak,-65.455864,36.041317
356,nm12510895,Bitton,\N,\N,actor,"tt3371556,tt0423713",Alexis Bitton,12.474976,-2.9948187
357,nm10749332,Grand,\N,\N,assistant_director,tt0840324,Hubert Grand Dufay,4.6622677,34.72421
358,nm5635520,Esquivel,\N,\N,actress,"tt1699173,tt2856448,tt22646840,tt16481820",Gisela Esquivel,-31.900526,-43.42554
359,nm12612150,Douglas,\N,\N,,\N,Sarah Douglas,46.86941,-2.1081994
360,nm1115374,Svensson-Wohlfahrt,\N,\N,actress,tt0155845,Eva Svensson-Wohlfahrt,-36.63283,13.443485
361,nm3777110,Demaré,\N,\N,composer,tt1590037,Valéry Demaré,-44.387264,22.842676
362,nm1911076,Candle,\N,\N,actress,tt0076888,Lea Candle,-6.1538877,22.668604
363,nm4910291,Jeter,\N,\N,,tt1759682,Garnet Jeter,-36.94652,-52.83175
364,nm5795928,Epik,\N,\N,actor,tt2749796,DJ Epik,22.460272,-46.746986
365,nm11595685,Khan,\N,\N,,tt11610790,Shabaz Khan,-3.7402418,-61.115765
366,nm6098747,Brothers,\N,\N,"camera_department,sound_department",tt0486531,Linn Brothers,-15.383151,47.698135
367,nm0463002,Koewler,\N,\N,,tt0077598,Mike Koewler,-29.54352,15.980211
368,nm5547683,Holladay,\N,\N,actor,tt2734436,Elise Holladay,-1.5593679,13.978922
369,nm10859471,Cullen,\N,\N,,tt10539140,Jonathan Cullen,34.448513,5.9267526
370,nm11707819,Powell,\N,\N,actress,tt12616512,Angelique Powell,14.532115,51.705555
371,nm10162565,Farrell,\N,\N,actress,"tt11059772,tt13438960,tt2805096,tt7279640",Simone Farrell,25.729612,0.13708773
372,nm7638819,Namwong,\N,\N,actress,tt3199398,Nutticha Namwong,-57.545933,30.999128
373,nm12303792,E.,\N,\N,actor,"tt14016272,tt14746758",Frederick E. Howard,88.40824,1.5233579
374,nm3537103,Russell,\N,\N,producer,tt1699751,Victoria Russell,58.023464,17.065842
375,nm14741492,Livings,\N,\N,casting_director,tt23462726,Rob Livings,21.333624,25.155561
376,nm0648372,Omegna,1876,1948,"director,cinematographer,writer","tt1620520,tt0906574,tt0788162,tt0208441",Roberto Omegna,-20.316092,-23.796019
377,nm3343671,McLay,\N,\N,composer,tt1382729,Mark McLay,27.06246,16.206566
378,nm1481508,Kharchenko,\N,\N,art_department,tt0385388,Artyom Kharchenko,-31.922325,-8.444731
379,nm7253245,Koster,\N,\N,"director,cinematographer,editor","tt4594168,tt6708734",John Koster,-1.82534,1.3298672
380,nm12577651,,\N,\N,actor,tt12518340,Jacques,1.0597237,72.38827
381,nm13227868,Badenhorst,\N,\N,assistant_director,tt16449916,Luke Badenhorst,-4.1511607,-19.410007
382,nm2053147,,\N,\N,camera_department,tt0282889,Venugopal,3.9262233,72.4791
383,nm12752496,Lang,\N,\N,miscellaneous,tt15035104,Jamie Lang,33.186436,-76.44487
384,nm9921192,Smirnov,\N,\N,actor,"tt0067013,tt0068976",V. Smirnov,-33.543907,-10.435074
385,nm11266046,S.,\N,\N,"art_department,camera_department","tt6160448,tt22074270,tt9130508,tt3715152",Victoria S. Petrovic,91.380325,-1.1130465
386,nm6634667,Justice,\N,\N,,tt3867374,Wendell Justice,14.899061,38.98
387,nm12801414,Surrette,\N,\N,,tt9578020,Kelly Surrette,8.746919,20.178484
388,nm11830646,Coleman,\N,\N,composer,tt12660306,Chris Coleman,29.775051,41.77924
389,nm14044001,Dumas,\N,\N,"art_department,costume_department",tt22871668,Nathalie-Paule Dumas,8.655451,-25.906199
390,nm7379039,Robertson-Jones,\N,\N,actress,tt2085059,Beatrice Robertson-Jones,-36.32159,15.771297
391,nm0319423,Gilman,\N,\N,actor,tt0004496,Arthur Gilman,17.455204,42.611607
392,nm2787711,Scuffan,\N,\N,,tt1109559,St-Will Scuffan,-40.018456,30.77313
393,nm6431690,Brandy,\N,\N,miscellaneous,tt3281264,Eugenia Brandy,28.592388,-24.724007
394,nm11233656,Hall,\N,\N,,\N,David Hall,20.274693,62.591637
395,nm14477662,Van,\N,\N,editor,tt25967034,Puck Van Dyke,48.409676,-75.7372
396,nm10967729,C.,\N,\N,"location_management,miscellaneous","tt14176542,tt6654210,tt10448912,tt27717667",Julio C. Hernández,82.160545,1.7862805
397,nm4872075,Hall,\N,\N,"director,writer,producer","tt2566066,tt2425336,tt2584578,tt3310426",Chris Hall,20.274693,62.591637
398,nm0483743,Lamorte,\N,\N,miscellaneous,"tt0223116,tt0220925",Florence Lamorte,-58.15317,15.769871
399,nm0694141,Powell,\N,\N,actor,"tt0094510,tt0115285,tt0092998",Jack Powell,14.532115,51.705555
400,nm5885219,Sanders,\N,\N,,tt3128584,Ricco Sanders,27.210579,43.503864
401,nm1975059,Tifbruner,\N,\N,cinematographer,tt0469485,Laslo Tifbruner,-37.73444,9.889424
402,nm12068146,Valenciano,\N,\N,,\N,Dindo Valenciano,-29.832634,-38.56787
403,nm10379302,Terzic,\N,\N,actor,tt7106246,Despot Terzic,-28.107569,-16.954117
404,nm14808405,Fosset,\N,\N,transportation_department,tt14502728,Aaron Fosset,-5.0261726,-25.172483
405,nm11454571,Belozorov,\N,\N,actor,"tt26761024,tt9753764,tt12044230,tt8844078",Viacheslav Belozorov,-49.36696,-0.6325628
406,nm6951916,Tenenbaum,\N,\N,actor,tt3600588,Reouven Tenenbaum,9.968531,-6.7393174
407,nm13201560,Kagan,\N,\N,,tt16383160,Jessica Kagan Cushman,15.670488,40.114296
408,nm11541730,Rodriguez,\N,\N,,\N,Hilda Rodriguez,-31.181854,-44.872925
409,nm9313289,Petruch,\N,\N,"assistant_director,miscellaneous","tt8713060,tt26755142,tt0305132,tt5571814",Philipp Petruch,-55.17144,7.531123
410,nm10694934,Törnqvist,\N,\N,actress,tt10329820,Åsa Törnqvist,-14.224872,1.8753381
411,nm0614558,A.,\N,\N,actor,tt0113881,Mike A. Murphy,80.36899,-3.5475216
412,nm1866933,Hernandez,\N,\N,"actor,editor","tt0499530,tt0367750,tt0452274,tt0473188",Martin Hernandez,-33.524635,-48.281193
413,nm0616224,Muza,\N,\N,actor,tt0105486,Melvin Muza,-28.251032,-6.6153197
414,nm9097577,Herlihy,\N,\N,animation_department,"tt14866860,tt7077824,tt13627644,tt13492434",Darragh Herlihy,25.610224,-1.7250342
415,nm5890669,Fitzpatrick,\N,\N,"director,writer","tt10079042,tt3133168",Hannah Fitzpatrick,14.177188,5.5815277
416,nm12777723,Jackson,\N,\N,actress,tt15089124,Renee Jackson,43.408524,19.841354
417,nm13239482,Gatbonton,\N,\N,transportation_department,tt7095962,Manny Gatbonton,-31.61087,16.39513
418,nm3499186,Yates,\N,\N,actress,tt0186454,Jeannine Yates,46.7734,35.230675
419,nm14048216,Mahesa,\N,\N,art_department,tt22077854,Catria Mahesa Ranata,9.709299,-55.710724
420,nm2253064,Shepstone,\N,\N,"editor,editorial_department,production_manager","tt1146270,tt0800158,tt1132528",Danny Shepstone,14.3992605,-35.867588
421,nm6690237,Polakovs,\N,\N,actress,"tt3972878,tt5971474",Eva Polakovs,-44.80532,6.993538
422,nm3177002,Kim,\N,\N,sound_department,"tt1545099,tt1347079,tt1310399,tt1297123",Eugene Kim,63.82469,-21.75726
423,nm12208708,Rivera,\N,\N,miscellaneous,tt0122337,Ismael Rivera,-40.17522,-53.948746
424,nm7921459,Gaudyn,\N,\N,actor,tt5341272,Stanislaw Gaudyn,-48.85305,20.13992
425,nm10432438,Maris,\N,\N,actor,tt6433880,David Maris,16.998745,-29.992817
426,nm12316098,Crathern,\N,\N,"miscellaneous,camera_department","tt14530626,tt13875886",Jessica Crathern,17.190504,10.9495735
427,nm14715553,Baxter,\N,\N,camera_department,tt27169795,Matt Baxter,13.612573,22.57915
428,nm2604346,Barbosa,\N,\N,"actor,camera_department","tt0995817,tt2874628",Jimmy Barbosa,-20.457495,-58.33755
429,nm0316610,J.,\N,\N,"make_up_department,art_department","tt0160859,tt0434372",Jesse J. Gibbore,88.405174,-10.539154
430,nm13518300,Whitley,\N,\N,"actor,script_department","tt27042802,tt1830379",David Whitley,7.1253366,24.022478
431,nm1648058,Callaghan,\N,\N,actor,tt0124934,Vince Callaghan,19.22803,6.551401
432,nm6363637,Scanga,\N,\N,camera_department,tt3589260,Anthony Scanga,-16.279554,-28.095282
433,nm12254016,Paz,\N,\N,,\N,Maria Paz,-41.004173,-65.48213
434,nm9684372,Dossett,\N,\N,miscellaneous,tt4210920,Chad Dossett,15.786651,37.396816
435,nm10721535,Bruce,\N,\N,miscellaneous,tt0290610,John Bruce,47.183735,-10.739846
436,nm5640942,Iya,\N,\N,,tt2258266,Matt Iya,14.453651,-46.97296
437,nm2996776,Darrell,\N,\N,"actress,producer,soundtrack","tt2560078,tt2452242,tt3169456,tt5869202",Laura Darrell,35.0455,-18.047411
438,nm1295475,Weinstien,\N,\N,camera_department,tt0192302,Gary Weinstien,-47.730873,10.41522
439,nm7676770,Matecki,\N,\N,director,tt5139702,Jenna Matecki,-10.7911,-9.474093
440,nm8966204,Cunningham,\N,\N,"director,writer,producer","tt27599872,tt7623310,tt12356146,tt6849252",Jay Cunningham,10.135147,12.812245
441,nm8214029,Hauser,\N,\N,producer,"tt5805970,tt3468046",Thomas Hauser,5.6868343,-6.6653914
442,nm3591881,Shahid,\N,\N,music_department,tt0486531,Jaribu Shahid,0.62275356,-56.191093
443,nm0330111,Gordon,\N,\N,transportation_department,"tt0265029,tt0272338,tt0179626,tt0132347",Daniel Gordon,51.545082,-4.713526
444,nm7149004,Gerard,\N,\N,composer,tt4476448,David Gerard Geraghty,33.944813,-16.678465
445,nm3091918,Cesten,\N,\N,editorial_department,"tt2241650,tt1270796",Rob Cesten,-60.86993,12.247757
446,nm12612989,Khadka,\N,\N,producer,tt14737668,D.K. Khadka,3.3166604,-65.679756
447,nm3171003,Hao,\N,\N,miscellaneous,tt0897443,Chiu Hao Cheng,71.77444,-33.036957
448,nm1813924,Zohar,\N,\N,,tt0040053,Captain Zohar,12.341443,-9.396043
449,nm12335109,Dagari,\N,\N,actor,tt7670864,Daniel Dagari,-67.64512,10.003682
450,nm14789322,Cohen,\N,\N,,tt27604620,Barbara Cohen,16.569197,-11.502285
451,nm14748100,Young,\N,\N,director,tt27495257,Norman Young,-13.227069,54.311188
452,nm6871543,DeJournett,\N,\N,"director,writer,producer",tt4151310,Charles DeJournett,-46.16299,8.864436
453,nm1494828,Otto,1969,\N,,"tt0081961,tt0397208,tt0471985,tt16752392",Sylke Otto,17.664774,-18.611874
454,nm3017675,Cosor,\N,\N,camera_department,"tt8954732,tt0896872,tt13056008,tt1181795",Vlad Cosor,-62.770344,13.990591
455,nm4382568,Kostenko,\N,\N,actor,tt1869672,Kolya Kostenko,-31.242847,-8.074434
456,nm6104290,von,\N,\N,"producer,director,writer",tt3349704,Christoph von Zastrow,14.400099,-17.899256
457,nm11903946,Le,\N,\N,"writer,producer",tt13103438,Anh Le,60.207237,-58.783943
458,nm5513596,Paterson,\N,\N,"writer,producer",tt2699378,Mandy Paterson,8.159216,27.982128
459,nm2796255,Dukes,\N,\N,"producer,miscellaneous","tt16279022,tt16274414,tt5788592,tt16282776",Rahman Dukes,36.291996,-5.596989
460,nm4507011,Karpinska,\N,\N,actress,tt1964453,Emanuela Karpinska,-56.88502,1.8693839
461,nm6014472,Gallagher,\N,\N,miscellaneous,tt0299436,Ed Gallagher,19.427938,4.1807423
462,nm5513698,Honda,\N,\N,actor,tt2700400,Miki Honda,30.258963,-44.846386
463,nm4244076,Engel,\N,\N,actor,tt1805460,Tibor Engel,6.940656,-11.863963
464,nm10472703,Kennedy,\N,\N,producer,"tt8890142,tt11707478",Hannah Kennedy,34.58349,53.75057
465,nm0412661,Ixer,1936,\N,art_department,"tt0089489,tt0120053,tt0097576,tt0120347",Charles Ixer,-8.803659,13.647619
466,nm5297029,Sampo,\N,\N,"transportation_department,art_department","tt1087758,tt0381790",Tero Sampo,-19.445333,-0.09139554
467,nm0622321,Natili,\N,\N,"production_manager,producer,location_management","tt1467306,tt2250282,tt4261328,tt13216988",Silvia Natili,-52.40256,4.8946433
468,nm9563127,Darshana,\N,\N,producer,tt7887488,Nilan Darshana Mendis,12.013749,-60.299435
469,nm5248450,Miner,\N,\N,actress,"tt8366694,tt3159282,tt4687412,tt2367876",Mindy Miner,2.50599,9.93034
470,nm3863135,Love,\N,\N,actress,tt0126463,Eva Love,-20.73648,37.011353
471,nm6734936,,\N,\N,,tt0280236,Klaus,1.0597237,72.38827
472,nm0665794,Patrichi,1936,1994,actress,"tt0071899,tt0058439,tt0131523,tt0072313",Gina Patrichi,-49.007267,36.382477
473,nm2695300,Ferenc,\N,\N,visual_effects,"tt0425112,tt0830515,tt0417741,tt1013752",Reischig Ferenc,-4.2806563,-36.383453
474,nm14343007,Balliew,\N,\N,actor,tt24512956,Curtis Balliew,-44.89255,18.553425
475,nm2441864,DeRock,\N,\N,"writer,producer",tt0889614,Anne DeRock,-60.89424,20.937668
476,nm9931769,Lysenko,\N,\N,actor,"tt14740662,tt18184158,tt9619902,tt1715878",Abel Lysenko,-30.762625,-8.486718
477,nm11143195,Depri,\N,\N,actor,tt11308454,Gotta Depri,-64.03109,14.813442
478,nm1421380,Perkins,\N,\N,actress,tt0375862,Josephine Perkins,17.465055,42.308685
479,nm13296025,Rose,\N,\N,,\N,Laura Rose Denison,72.92558,17.726257
480,nm1658472,Menzies,\N,\N,actor,tt0056751,Frank Menzies,28.32114,13.644194
481,nm14541011,Haniniche,\N,\N,actress,tt13439500,Nadia Haniniche,-38.63573,21.181803
482,nm7237424,Dundas,1920,1995,,tt0181260,Hugh Dundas,-0.8974659,30.960583
483,nm12919068,Müller,\N,\N,"camera_department,cinematographer,actress","tt15572588,tt26748224,tt26403274,tt15793308",Philippa Müller,0.05427626,-16.152723
484,nm3149687,Davetas,1973,\N,"visual_effects,miscellaneous","tt1351573,tt1297075,tt1297123",Philip Davetas,-47.666973,25.594378
485,nm4454709,Street,\N,\N,actor,"tt2226403,tt1861427",Emanuel Street,-6.537706,26.408594
486,nm5712542,Weinberg,\N,\N,"camera_department,cinematographer","tt6149134,tt3900796,tt6494358,tt5389254",Mark Weinberg,12.139344,-5.7500033
